	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:10:30 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256      32    99996   104066    53090    73374    71708   105353    52544    106355     55496  1354356  2114473  3410808  3654598
             256      64   140343   148331    59120   113685   111501   153945    46143    149259     77904  1422540  2081678  2719671  2170027
             256     128   218604   223379   113577   187134   182739   219363    66788    215273     53612  1267990  2205688  2065659  1985448
             256     256   281024   268113   278546   281319   259119   281910   106937    298029    125425  1362952  2266207  1506359  1368162
             512       4    21193    24986    16219    18014    17944    24626    16244     24820     16765  1032540  1546280  3177664  3366987
             512       8    36415    39099    25029    28034    27952    40094    24378     39674     23647  1115688  1747618  2991733  3768799
             512      16    61619    66485    34026    44789    45145    66902    34912     65809     39345  1242896  1917728  3710197  3393590
             512      32    96895   107450    58287    73019    71250   107364    55303    106931     64695  1255246  2081286  3736016  3877684
             512      64   144837   158710    85834   115837   113726   152241    86106    153943     78504  1329871  1910902  3239989  3264616
             512     128   213599   223398    95699   182085   178587   224566    91231    226246    136168  1475116  2065273  2668325  2668325
             512     256   262534   287642   165320   277674   269182   294748   158663    291745    173214  1286067  2225819  2135087  2057359
             512     512   277818   306005   288919   291547   285084   309578   201588    308999    131927  1306409  2132967  2449212  2708713
            1024       4    21247    24855    16806    17199    16632    24690    15407     24744     15116  1012771  1597945  3151562  3151562
            1024       8    36549    39807    25290    26641    25859    40621    24259     39635     24179  1153381  1783768  3764854  3849207
            1024      16    60051    66553    39551    43336    41968    66541    39274     68025     38327  1227903  1907343  3764854  4079544
            1024      32    96477   108257    62829    67240    67622   107789    63193    106867     56109  1294520  2056183  3735385  4044965
            1024      64   145145   157782    93633   107879   106203   154357    91045    155390    108462  1297649  1861867  3301774  3335105
            1024     128   219233   224071   169930   178112   180887   232351   161460    220732    131200  1321607  1875690  2976816  2926114
            1024     256   276456   286353   233729   258782   245219   291900   246698    293175    205660  1468964  1865101  2472911  2432298
            1024     512   294927   317609   219648   263046   240778   301003   175191    300204    283724  1223705  1950656  2798378  2820430
            1024    1024   340308   376460   358039   358158   349986   385412   299242    413701    180918  1380217  2056183  2767722  2789291
            2048       4    21214    24918    16630    16826    15141    24937    14805     24926     14664  1052971  1564421  3346546  3413030
            2048       8    36647    39876    25592    25404    23923    40260    23421     40168     23392  1155057  1768274  3611028  3786104
            2048      16    61374    66371    37843    39364    38634    66130    38284     66415     38079  1248753  1801275  3784436  3899542
            2048      32    97385   107444    62433    63906    63460   106950    63411    107812     60118  1254223  1943069  3915540  4016229
            2048      64   145238   158527    97001   100659   100092   153823    99470    157599     93635  1275264  1870302  3563097  3723735
            2048     128   216236   229261   149640   160287   160890   231935   158098    228627    185709  1269610  1822292  3160613  3276342
            2048     256   286390   296257   221957   241991   238809   295006   231854    285552    240824  1286533  1723915  3002627  2933915
            2048     512   296687   307224   209921   246307   233201   327213   250707    305671    224733  1363523  1736811  2719361  2639154
            2048    1024   359790   380594   262025   346580   320295   378831   269828    394616    300727  1264935  2142232  2767549  2860636
            2048    2048   341673   436307   364802   361653   358933   415317   379685    418229    256992  1351935  2089598  2691246  2619037
            4096       4    21341    24990    16544    16678    14711    25422    14414     25064     14638  1034383  1523199  3165742  3404782
            4096       8    36079    40037    25281    25469    23259    39818    23064     39828     23232  1146715  1680050  3271853  3810292
            4096      16    61185    66452    39057    39933    38625    66437    37789     66479     38439  1235534  1796530  3765198  4047268
            4096      32    97873   107065    62515    63671    63304   107233    61194    107812     63119  1266970  1888353  3849566  4121052
            4096      64   146009   158508    98244    99340    99603   155105    97431    154320     95680  1240799  1777018  3468714  3720353
            4096     128   218509   228225   146846   159315   158569   229135   154256    228404    153160  1256039  1802751  3421735  3631489
            4096     256   285736   296747   225103   238862   235131   296021   213113    294272    212535  1214313  1665715  3043482  3162828
            4096     512   293704   315732   237820   251595   244668   304128   235861    308154    268856  1178656  1570543  2587405  2694540
            4096    1024   353314   378412   285432   325778   323028   393539   301931    369842    319799  1391780  1763338  2552044  2909472
            4096    2048   380146   381657   344432   381445   368344   395942   327442    389241    305627  1332826  2384170  2494606  2488463
            4096    4096   400782   389391   408696   413984   403029   367084   372634    400036    369508  1331586  1875366  2391139  2410598
            8192       4    21189    24525    16588    16527    14248    24476    14398     24672     14481  1049735  1409005  2545768  2762968
            8192       8    36453    40571    25293    25367    23023    39881    23050     40387     23452  1161987  1539290  2828705  3061326
            8192      16    59455    65996    39590    40095    38066    65736    38004     66208     37983  1263420  1712011  2970290  3194826
            8192      32    97296   106713    62633    62543    62989   105804    61753    106821     62782  1304677  1765133  3062418  3306108
            8192      64   123546   155221    98659   100160    98728   153261    96432    154482     98476  1276990  1706993  2928768  3070628
            8192     128   217024   227871   162633   161894   158806   227954   155248    228783    152055  1287228  1700993  2928768  3054251
            8192     256   292374   300020   229556   238792   234452   298303   222422    299306    230220  1197670  1605684  2779732  2879434
            8192     512   292655   310774   240629   248535   245688   311908   235747    305330    254007  1170099  1525824  2544071  2603048
            8192    1024   369273   385597   305866   334463   332560   366090   318509    369623    327220  1247050  1592881  2636606  2616328
            8192    2048   364978   381771   407986   401099   391533   383912   355835    379540    364815  1408543  1830195  2475698  2438104
            8192    4096   384531   385796   362384   312160   416028   386234   391457    384996    407401  1282998  2338541  2183954  2165374
            8192    8192   389522   381911   439412   441523   438710   378241   413296    387677    410423  1289692  1779669  2322105  2386290
           16384       4    20771    24363    13706    13134    14192    24299    14339     24551     14334  1040245  1418774  2659339  2821366
           16384       8    36164    39592    25484    25654    23135    40633    22979     41509     23274  1180142  1601747  2993685  3129614
           16384      16    59201    65465    39847    39919    38310    67064    38572     65921     37568  1266746  1716493  3165365  3313250
           16384      32    96475   105244    63360    63182    63332   106160    63281    105657     63348  1292915  1777221  3206275  3413308
           16384      64   143225   154259    99572    99815    99498   154828    97308    153022     99550  1212458  1628315  2425866  2465555
           16384     128   214402   179804   151626   160682   160424   227268   158659    227227    154915  1270681  1714865  3021326  3067038
           16384     256   289685   300623   236353   240495   237479   295335   235873    296688    237922  1179372  1574480  2821482  2886547
           16384     512   297928   311281   244340   252004   242084   305152   244991    305471    247563  1108525  1450947  2171519  2224305
           16384    1024   367297   370268   330695   334995   330963   269261   261374    375547    371031  1159024  1522133  2511694  2527212
           16384    2048   369316   366328   396208   392835   401392   369632   382125    375168    355617  1232994  1595611  2584235  2619800
           16384    4096   384726   377625   411152   422146   419671   383340   412467    381643    409108  1396033  1767621  2379005  2366959
           16384    8192   375606   391642   426842   447052   446541   392912   293831    387538    428281  1269202  2318095  2240696  2294335
           16384   16384   384492   384285   450578   444045   456072   397339   459426    391588    466556  1280985  1728669  2379005  2414021
           32768      64   143168   153756   100127   100359    86797    79795    78695    147311     98426  1244086  1677561  2835090  2865591
           32768     128   214507   224598   159145   161352   161274   230041   160762    233519    160658  1250299  1684738  2957978  2945679
           32768     256   291072   298585   241432   240877   241409   298137   237133    298754    239137  1141587  1535222  2630672  2661440
           32768     512   270941   288326   249552   251440   248355   307764   248351    304782    251053  1092555  1471464  2385728  2452873
           32768    1024   370138   374268   333061   331414   329006   363068   333377    370930    281075  1137901  1504090  2661440  2601049
           32768    2048   375221   373169   389302   390103   389052   376986   381067    380991    361219  1139911  1465408  2568193  2603118
           32768    4096   383152   356568   394871   418263   422116   383539   413690    380019    401893  1218594  1573107  2378997  2405857
           32768    8192   381782   391507   452459   451256   452328   387690   448342    383771    439255  1381215  1762200  2298048  2349793
           32768   16384   385424   396697   467279   468008   468108   385021   463656    389686    464358  1288464  2394623  2325461  2372959
           65536      64   139917   152535    91841    82670    78874   154008    99135    154566     99787  1230441  1680934  2943434  2940694
           65536     128   215995   233120   162028   161900   161322   229694   163019    231833    163215  1245246  1685035  2967456  2958736
           65536     256   261967   299092   239563   238869   228053   170572   185478    168696    188729  1144133  1560309  2825932  2821784
           65536     512   299642   308987   247519   248138   247961   305321   247012    290315    240409  1122001  1470274  2624588  2659093
           65536    1024   369904   367702   334910   333531   333633   344598   316991    374354    332469  1103857  1453090  2597137  2595371
           65536    2048   373707   338932   393017   397041   393824   376609   391617    377319    393184  1099855  1412043  2529664  2562705
           65536    4096   380631   385403   419631   419175   417573   386019   421217    381145    396255  1128473  1448114  2199941  2235510
           65536    8192   387477   383439   444885   443713   446598   384337   445350    365327    419055  1217983  1566453  2276745  2268778
           65536   16384   382577   387610   444700   467543   467053   385610   461553    390199    462949  1381651  1771385  2299929  2314862
          131072      64   141232   153377    88044    91529   100060   153842    98324    155582     97423  1241225  1689966  2963806  2970676
          131072     128   209147   227879   127154   103830   149510   232977   162592    232759    162811  1232841  1677359  2987741  2940486
          131072     256   242288   260002   217078   217722   217169   250050   202216    167863    215567  1148063  1528841  2809337  2745939
          131072     512   284903   311609   247066   194736   198497   206008   247239    306208    250610  1106926  1458962  2565214  2556554
          131072    1024   366704   356085   328252   332758   276373   288810   261419    287514    266484  1101649  1434926  2562691  2596717
          131072    2048   370875   355994   389501   393971   340428   324772   303817    328870    303869  1091519  1409331  2579901  2556506
          131072    4096   343047   356708   424133   423241   370140   361762   322130    362464    304003  1096407  1407454  2222871  2236836
          131072    8192   372051   367681   334932   392869   376477   372339   340729    372269    328775  1127859  1459551  2258031  2268270
          131072   16384   377747   385971   339930   351630   354824   380577   420004    389224    460972  1195750  1535408  2270434  2291147
          262144      64   144268   154584    90658    99149    97266   154676    98443    153390     99425  1241952  1691057  3039417  3052581
          262144     128   217494   230394   112564   150689   163406   234671   162762    232675    163503  1236901  1675727  2954732  2995595
          262144     256   278573   294689   202365   185354   222036   295180   236475    295516    236492  1147564  1534773  2792241  2821425
          262144     512   289066   309596   219059   198181   242118   301313   248866    302258    249836  1111556  1457019  2616621  2599577
          262144    1024   362662   353557   297060   254109   261000   290013   332203    369759    331281  1087098  1441950  2620188  2616073
          262144    2048   360307   373219   362610   295397   301108   325382   294049    354333    392838  1085612  1402896  2589561  2591355
          262144    4096   378492   372846   396064   320643   321003   348632   327024    348986    312726  1079479  1393198  2243787  2267858
          262144    8192   379826   381592   423318   336631   340669   368982   332383    370997    335065  1100677  1419287  2206265  2248601
          262144   16384   388177   371605   439758   346129   353938   384169   348653    376577    346650  1130037  1451083  2245923  2284895
          524288      64   143436   156086    92955    98023    97399   154897    97803    154706     90907  1237094  1686475  2987515  2979464
          524288     128   217851   228537   127792   163557   162794   231265   161902    232167    144121  1237144  1684573  3029342  3033671
          524288     256   283127   299213   197282   234106   240131   298192   238170    293723    196261  1143891  1539194  2863976  2871568
          524288     512   292314   305724   207286   246812   249135   298804   249186    303240    209106  1109582  1456198  2591495  2592534
          524288    1024   366370   359429   271045   258843   334736   372854   331991    365979    280821  1102431  1430733  2655793  2668893
          524288    2048   347321   319001   353709   351319   355878   316261   311638    315982    359227  1068669  1389435  2573278  2583184
          524288    4096   378052   370813   357029   325152   318998   347165   414758    379038    359222  1071878  1379865  2246402  2244999
          524288    8192   380832   382572   378145   340378   333355   366605   343565    378635    381392  1079434  1396302  2235666  2251109
          524288   16384   379147   380064   421471   350765   345139   368334   353565    381690    393656  1094660  1401284  2231942  2214409

iozone test complete.
