	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:28:01 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            4096    2048   397049   366693   216961   388054   391405   360945   241592    370448    321860  1240889  2341919  2445252  2327326
            4096    4096   352437   395322   396554   390311   385944   397905   382447    382158    381869  1304390  1812259  2298677  2299600
            8192       4    20786    24451    16528    16539    14222    24987    14240     24697     14371  1120202  1462875  2552007  2740709
            8192       8    37292    40098    25438    25941    23201    39998    23434     40817     23417  1249135  1635414  2886449  3137644
            8192      16    60513    57444    39771    39790    38234    66084    37840     66678     38251  1248409  1668774  2964907  3218769
            8192      32    97400   106177    59502    59708    63529   107296    62492    106709     62524  1315970  1743723  3035364  3353214
            8192      64   143909   156270   101147   102531   102451   155931   100828    154692    101403  1275047  1717059  2929767  3054523
            8192     128   216644   227032   161750   162057   159059   225401   151742    225295    159532  1280607  1708436  2870294  3014063
            8192     256   265130   276597   195985   205580   204304   274437   201267    275917    189099  1155733  1534683  2354083  2405166
            8192     512   339651   348374   292560   289448   284642   347620   257374    350714    293990  1164942  1535850  2564770  2600487
            8192    1024   375041   373943   342045   350864   343580   364672   226441    281126    366664  1224169  1540947  2457988  2484649
            8192    2048   389430   371216   354557   388707   387440   363088   362139    378432    334597  1409988  1817225  2560756  2567262
            8192    4096   374955   384492   415460   424038   415078   379804   382072    383197    400058  1323421  2460804  2373761  2354728
            8192    8192   375074   381343   443438   446289   440380   375471   430186    409332    423421  1261055  1711329  2298493  2325248
           16384       4    20656    24315    13477    13281    14245    24366    14383     25108     14390  1108757  1456760  2673201  2837560
           16384       8    36364    40184    25505    25546    23285    40432    23344     39749     23298  1227072  1632337  3048264  3222664
           16384      16    58812    65304    39658    39555    37873    65700    38062     66196     37740  1285947  1719758  3153165  3338845
           16384      32    96311   104907    62667    62406    62988   105673    63376    106929     63557  1298141  1764399  3223269  3368468
           16384      64   143939   154593   102979   102888   101880   155347   101917    153436    101120  1255475  1691481  2804555  2846374
           16384     128   220588   231294   159060   159733   160092   224767   158272    228167    158886  1221141  1630246  2473097  2485441
           16384     256   230527   277183   200328   205243   204337   276873   200735    276789    202883  1193817  1614960  2964882  2996819
           16384     512   336247   342075   283601   285381   283749   339916   279834    346180    271970  1132978  1505197  2535885  2510134
           16384    1024   366359   363482   344050   335079   347096   368526   340835    378016    382578  1168106  1517461  2526469  2580159
           16384    2048   346223   313095   321847   383942   377606   376349   387108    369400    356654  1224426  1601710  2598108  2562743
