	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 13:02:52 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            2048       8    38468    40796    25052    25494    23691    40125    23691     40897     23187  1165557  1674514  3828288  3953383
            2048      16    50576    67035    40122    40004    38807    66668    38856     67439     38338  1196902  1791508  3937075  3937075
            2048      32    97784   107438    61664    63159    62994   106955    62641     79127     61339  1249480  1875611  4063729  4196751
            2048      64    94165   159167    98499   103485   102662   156277   100000    155894     98357  1262519  1839856  3379461  3465352
            2048     128   192587   198934   121491   135262   133691   199803   136322    199627    155742  1265868  1838281  3386122  3430751
            2048     256   256800   267500   213468   220549   208895   266802   154846    107590    223214  1263447  1723915  2892423  2933915
            2048     512   324101   349784   269439   293283   278254   348705   293243    345479    222250  1371798  1766819  2848305  2913021
            2048    1024   169591   372975   362738   362355   337617   394218   285761    390011    231729  1176895  2083516  2592166  2673655
            2048    2048   371813   372700   349016   351415   356416   354373   374145    157671    359038  1380839  2104444  2760434  2809182
            4096       4    21405    25339    16757    17110    14423    25074    14280     25249     14635  1044952  1467636  3141429  3354915
            4096       8    34461    39989    25383    26263    23217    39994    23135     39982     24080  1132429  1620925  3494822  3835814
            4096      16    60606    66919    39457    39747    38088    66712    37285     66774     38231  1217238  1763882  3802702  4059701
            4096      32    98211   106836    61474    62568    62681   107067    62396    108196     61659  1243493  1813024  3817065  4161985
            4096      64   145057   157945   102123   102530   101745   154590    87498    154245     99243  1253382  1792593  3509816  3710710
            4096     128   140221   199416   132603   133656   134466   199095   127629    144683    129808  1274016  1787929  3462422  3615440
            4096     256   171898   267084   206295   217063   212139   266768   136898    266648    199775  1201910  1667008  3047261  3168077
            4096     512   215430   334122   289858   289839   289448   337337   234068    168020    300774  1225225  1613162  2786313  2919360
            4096    1024   363442   352886   318359   330351   326714   379323   217019    380348    291902  1374960  1720945  2419084  2741845
            4096    2048   391253   386448   317717   369811   362254   337397   350117    227364    317271  1277237  2374285  2356697  2337777
            4096    4096   342386   387914   392155   389020   403190   399097   349192    399450    366599  1323788  1843372  2445600  2409584
            8192       4    20572    24418    16407    16532    14256    24373    14203     24776     14497  1056611  1359446  2553714  2768534
            8192       8    37927    40229    25424    25526    23084    39899    23308     40109     23326  1173816  1532630  2813188  3069257
            8192      16    59474    65388    39481    39601    38034    66077    36352     65751     37963  1246914  1653277  2985257  3232699
            8192      32    99283   106317    62753    62903    63102   106897    62394    106122     63115  1271461  1718089  3030813  3279287
            8192      64   144288   156524   100409   103448   101876   155975   101445    156067     99532  1228941  1615803  2393105  2497472
            8192     128   159464   192672   132838   132291   131611   197635   127322    196535    133318  1269254  1708096  2939290  3064603
            8192     256   258251   265895   204151   213817   213389   266588   207225    264538    199202  1182787  1590080  2772331  2875338
            8192     512   334887   346459   279752   282278   287630   338080   271509    342133    318273  1165455  1536674  2520741  2520556
            8192    1024   284021   373451   320625   332656   326220   366516   292528    371907    349547  1244791  1606285  2559993  2617125
            8192    2048   366352   384368   355864   387624   376851   367437   353499    389500    328808  1380751  1774706  2319440  2287628
            8192    4096   382430   379981   388857   406730   402891   342689   391136    375369    391922  1298907  2446089  2391772  2371795
            8192    8192   382643   388632   438173   437838   427249   372937   404323    393524    418323  1169462  1550053  2054663  2090287
           16384       4    20729    24192    13669    13372    14262    24361    14319     24495     14423  1056965  1376349  2689417  2835101
           16384       8    18108    21739    19241    25544    23365    41026    23601     41856     23707  1176687  1571923  3035204  3173991
           16384      16    59718    68531    40056    39940    38839    67158    37994     66938     38026  1224513  1680889  3126197  3273633
           16384      32    96004   105133    63246    62722    63595   106726    63240    109674     63546  1251725  1703473  3173405  3340306
           16384      64   143845   155473   102355   101966   103260   155433   101523    153302    100900  1269789  1714523  3031856  3105290
           16384     128   189732   197371   134560   133900   134360   197347   133334    197915    134971  1274522  1718338  3029050  3139336
           16384     256   256745   265259   216230   214933   214725   265564   206498    264126    210979  1170793  1575997  2844960  2889096
           16384     512   335318   341517   277478   281793   272731   341731   284999    344353    279195  1143898  1513118  2432995  2543676
           16384    1024   363845   374544   324428   328369   329214   377770   297469    368967    368204  1143023  1512551  2593304  2576870
           16384    2048   376826   321904   354394   374738   367138   374791   380102    368528    366778  1232618  1601859  2539728  2560833
           16384    4096   381396   370871   398007   413340   406480   382902   405705    376479    380608  1321177  1667389  1986639  1979201
           16384    8192   385633   381991   444108   441486   450566   387750   440704    380589    434612  1292404  2394256  2118695  2109719
           16384   16384   392176   386460   454771   449244   458087   389372   458384    388577    459745  1287127  1750600  2362808  2377276
           32768      64   144130   155194    98910    99049   102799   154096   101846    153123    101211  1236709  1673211  2791613  2841479
           32768     128   190203   198370   135057   135258   134193   198221   133622    197585    133465  1245552  1702139  3072785  3139323
           32768     256   255958   265038   214683   213305   213379   265883   215299    266408    213803  1130442  1532500  2678244  2692990
           32768     512   338936   345978   286373   285692   286829   338856   286781    342442    286549  1130628  1503267  2673191  2693149
           32768    1024   373496   366511   327313   327348   327850   375715   324904    380634    327932  1140346  1496670  2682845  2675637
           32768    2048   375792   367770   374615   380487   378100   369950   371953    371759    341914  1120689  1435306  2382791  2412402
           32768    4096   373897   384613   403944   409918   404444   374004   402550    372656    394315  1219546  1583219  2376241  2387468
           32768    8192   389511   390513   440477   444263   444198   379717   439296    385165    437262  1383147  1758300  2327587  2339752
           32768   16384   377746   390234   465322   462773   460282   390035   462726    393926    463899  1303791  2392331  2340748  2367971
           65536      64   142514   154205    98576    86535    79474   152942   102094    153608    102431  1225405  1686121  2899317  2905599
           65536     128   190324   198832   135345   134840   134171   197934   134490    198024    134218  1256373  1706131  3101416  3130164
           65536     256   258011   265323   214037   213854   195405   162022   165873    179787    214791  1140890  1545987  2823378  2830792
           65536     512   335751   343912   284580   282336   283970   342115   283462    341468    279633  1112610  1487186  2610282  2644282
           65536    1024   361344   372971   330876   328979   332572   368631   325163    368058    328766  1096210  1454605  2518677  2536106
           65536    2048   370961   367700   380626   381438   379226   369798   370021    371940    371104  1108844  1443271  2582885  2521010
           65536    4096   376829   379160   406906   411854   410492   378590   410971    377253    387495  1128728  1451547  2153948  2145475
           65536    8192   383794   383381   435084   435941   444155   383155   442354    354868    414886  1193296  1531005  2252399  2257060
           65536   16384   383882   387116   439871   463636   465328   385261   455439    388789    452162  1364078  1727403  2284845  2291626
          131072      64   141744   155363    90524    93506   101229   155144   102991    156492    103554  1234979  1679552  2868468  2879813
          131072     128   189729   192337   122923   112658   134615   199127   134273    200162    134996  1236668  1684126  3001754  3049306
          131072     256   256987   267833   207133   168364   169719   213120   215353    268687    214616  1148536  1516246  2925247  2881398
          131072     512   323765   339915   287948   287702   229947   210008   225761    283760    286659  1108309  1468561  2648241  2614749
          131072    1024   349738   373290   329860   331377   268353   291361   260285    295157    258543  1093260  1441461  2600168  2574778
          131072    2048   350461   372949   377548   379307   322905   323142   285718    312921    281214  1083500  1396876  2486527  2515678
          131072    4096   358246   376991   412898   408924   374000   347196   315545    353669    303078  1087157  1398859  2170101  2163934
          131072    8192   373646   360192   370658   448878   393264   373754   334233    369719    341509  1119383  1418008  2176916  2150837
          131072   16384   378955   384570   349936   352413   350450   384906   387609    390128    466424  1183676  1540519  2200591  2212289
          262144      64   142529   154042    93029   101369    99395   154880    99592    154844    103309  1243054  1685879  2986855  2982366
          262144     128   102427   197989   107737   134952   134212   199337   134569    197370    134556  1229533  1670813  2959608  2950609
          262144     256   251698   268043   185875   178277   214097   267550   214316    261313    214003  1131345  1518750  2905288  2862589
          262144     512   325262   343958   255739   223511   224185   345259   288042    342655    287572  1106629  1446535  2587288  2603893
          262144    1024   361973   356857   298886   256599   253410   297451   330158    362247    330003  1093460  1429987  2591917  2522823
          262144    2048   365329   358686   346330   292901   288182   312915   293389    374676    379392  1080449  1400730  2574180  2561902
          262144    4096   360115   372365   387667   314971   316774   331188   318327    332718    399534  1069203  1393634  2252696  2244708
          262144    8192   380432   369260   421778   339441   341888   369018   342566    353624    339173  1096500  1409733  2277988  2303772
          262144   16384   387335   371217   435618   348840   357496   386083   340457    387909    348266  1146650  1475023  2246653  2248596
          524288      64   117718   156544    98469   103845   100218   154103   103183    155142     93520  1241405  1677227  2981925  2982944
          524288     128   188785   195949   122753   135406   134389   194740   133584    199486    123533  1232695  1666951  3024654  3030335
          524288     256   256891   266921   181917   215950   215285   266563   212637    265295    182995  1127168  1519667  2909158  2896508
          524288     512   328761   343894   238077   254634   288448   336521   285162    341428    241318  1113611  1458222  2657636  2637104
          524288    1024   357977   364415   261040   244900   332002   369322   329957    365831    277569  1094883  1430710  2628904  2639124
          524288    2048   365343   363084   316669   288624   325039   369483   377352    366641    319850  1075036  1396292  2577531  2586496
          524288    4096   368157   367003   348741   316698   317249   353007   410188    371468    346447  1072764  1384715  2208096  2264811
          524288    8192   378299   378256   378396   338837   338981   361963   341909    380875    378667  1079635  1397673  2198937  2220881
          524288   16384   370757   374700   350471   382600   354033   377473   354076    378987    351059  1090875  1406763  2202752  2217144

iozone test complete.
