	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 13:11:43 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256      32    99422   104482    42595    72117    72497   107151    41679    103935     56364  1405778  2081678  3465855  3770085
             256      64   146629   153198    81038   113421   111109   152828    78744    155822     58198  1437779  2114473  2812272  2911402
             256     128    26408   191472   121151   158116   153747   189914   102900    190622    107161  1312954  2228578  2152625  2045979
             256     256   244043   252716   238354   247588   242226   258620    83301    254694    118687  1437779  2371308  1523457  1368162
             512       4    21201    24875    15840    17756    19030    28491    15722     24888     16655  1125040  1547395  3259661  3393590
             512       8    24429    39303    24299    27906    27841    39469    24417     39518     25084  1169140  1809465  3684733  3815675
             512      16    60584    66570    37080    45511    46209    67025    37231     65979     35447  1227971  1940253  3788747  3325278
             512      32    95665   106486    50657    72850    73039   107471    50254    106798     62882  1333173  2057359  3304808  3795443
             512      64   145702    44849   102091   115079   114362   152522    84543    154308     99416  1302447  2016784  3239989  3325278
             512     128   191247   200459   118053   153382   148884   203344   117703    199454    101044  1391032  1904125  2796910  2739816
             512     256   243456   264312   119598   241730   232290   259270    93999    269892    173019  1252318  2178404  2124526  1999881
             512     512   283503    36311   312961   319813   317074   332232   197074    340178    184447  1347393  1977778  2532990  2524058
            1024       4    21355    25040    16032    17304    16474    24376    15740     24829     15742  1090423  1651398  3074849  3210456
            1024       8    37011    40652    24747    26683    25983    39780    25117     40264     24335  1174192  1802483  3668386  3970183
            1024      16    60684    67279    39640    42205    42013    66693    39529     44940     36075  1233900  1882266  3835457  4162573
            1024      32    96777   107778    62805    67461    68207   110749    62506    107743     60206  1265904  1976691  3937426  4044965
            1024      64    72929   157320   100284   109387   107213   156597    93387    154679    110678  1286378  1861867  3337696  3366474
            1024     128   186934   196621   115212   149251   153453   197680   125368    199267     72448  1302766  1841116  3048658  2995501
            1024     256   251346   265288   181822   209104   218564   260036   217215    261492    196585  1376236  1848247  2751762  2672984
            1024     512    97107   331585   226148   291405   273150   338164   223001    343740    273934  1217461  2010935  2774874  2708381
            1024    1024   348057   393391   392923   387569   382223   413581   189624    406997    268137  1342258  2015654  2572135  2586074
            2048       4    21463    25154    16669    16706    15164    24789    14850     25150     14686  1082427  1620190  3341339  3341339
            2048       8    33310    40085    25243    25601    24156    39931    23440     40229     23263  1201086  1833573  3682233  3757946
            2048      16    61275    66775    39198    39659    38988    66024    37529     67259     38476  1273751  1928240  3991965  4154130
            2048      32    97845   107218    58974    62541    64014   107085    63794    106114     62908  1279252  1884251  3799501  3991965
            2048      64   146296   158075    94130   102610   102374   155117   100683    155801     77467  1287304  1870302  3507805  3543986
            2048     128   192229   200153   130156   134594   136650   199437   129948    122391    142203  1281543  1875611  3341339  3386122
            2048     256   255936   257671   129924   215579   215147   264055   215487    267675    199432  1280778  1706788  3020577  3075736
            2048     512   144746   336019   287714   288613   286677   331391   256962    333981    308437  1385516  1777789  2738433  2916978
            2048    1024   377649   411991   360183   369399   349187   397520   352975    151535    321193  1213986  2124220  2763987  2694623
            2048    2048   401646   406108   398756   393531   394380   400859   352006    377035    394380  1329957  1963500  2500850  2543804
            4096       4    21047    25335    16819    16900    14719    25306    14471     25472     14741  1093436  1586350  3190434  3362795
            4096       8    36787    39878    25501    25411    23557    39711    22518     40213     23573  1175270  1710834  3593509  3896717
            4096      16    54753    66324    40281    39709    38247    66765    38081     66525     37900  1244574  1844163  3824713  4209920
            4096      32    98296   107001    61452    62883    63650   107546    55365    106569     63139  1263057  1823802  3754501  4133944
            4096      64   111662   157957   101774   101564   100986   154083   100227    123522     98712  1258339  1758645  3419011  3689988
            4096     128   143815   197540   126478   133555   132948   197501   109170    199775    130525  1214742  1747554  3148338  3308398
            4096     256   148706   265556   201436   211166   211710   264823   189910    153637    242110  1227764  1650988  3268741  3374022
            4096     512   326347   338928   259864   271297   275416   334070   185576    338848    257949  1239367  1644351  2782252  2921346
            4096    1024   374780   392522   309019   357855   355302   375165   320880    231373    384270  1393247  1773899  2587795  2892328
            4096    2048   354232   398320   357134   376192   386822   403711   374029    385321    370377  1314470  2474841  2503695  2576153
            4096    4096   383121   380348   404586   403977   398329   368415   380381    399217    343392  1329422  1871281  2435200  2389808
            8192       4    20749    24288    16486    16452    14293    24292    14186     24478     14340  1108528  1446067  2558468  2698308
            8192       8    36656    40007    25426    25466    23217    40280    23139     39896     23232  1209858  1603436  2884511  3113760
            8192      16    59595    66312    39079    39595    37958    65767    37943     66151     37876  1275852  1713035  3019360  3275536
            8192      32    97025   106595    62741    63395    63086   106032    61513    105886     62972  1275047  1715944  3048831  3273040
            8192      64   143812   155472   102944   101202   102453   153500   101139    153920    101570  1273441  1716287  2934020  3061326
            8192     128   190268   197793   130806   135436   134031   198195   135037    197635    131004  1267521  1706993  2910163  3063783
            8192     256   258324   262589   209798   216244   214165   264925   200019    264599    206113  1175664  1540670  2533193  2607394
            8192     512   319340   333888   264139   277486   273232   329618   264684    336152    299632  1183805  1553838  2627332  2618921
            8192    1024   364885   374306   326022   358733   354692   383591   338570    370763    353455  1236904  1594063  2548033  2591661
            8192    2048   363169   384820   375402   394777   394718   376471   346547    366008    355430  1420246  1829026  2563049  2553525
            8192    4096   379859   376504   421836   409948   418002   383578   400254    371722    379347  1312803  2421438  2151813  2145096
            8192    8192   381576   379172   418685   419928   421919   390372   413236    396224    415882  1104644  1429404  1881920  1899397
           16384       4    20578    24026    13561    13251    14117    24122    14307     24485     14418  1082233  1438434  2644297  2779373
           16384       8    36831    39774    25330    25341    23015    40127    23234     42138     23613  1214343  1642167  3041383  3215727
           16384      16    59512    66042    39937    39784    38171    65844    38275     65744     38300  1225234  1664522  3114297  3313250
           16384      32    97145   106184    63222    63210    63491   105508    62936    105985     63567  1270775  1731937  3239986  3419763
           16384      64   143392   154321   101222   101964   101562   153599   100552    153173    100807  1266046  1708810  2878929  2982123
           16384     128   190025   198353   135653   133626   133654   196514   131219    197050    131547  1254238  1706307  2943042  2977859
           16384     256   256240   264339   212079   212801   211057   264574   208941    265421    212356  1192512  1596130  2994599  3018539
           16384     512   325415   334128   269477   272875   271775   333993   269265    333517    269496  1120728  1474293  2336617  2337253
           16384    1024   368960   370126   357495   357329   350398   376669   336654    374140    353322  1115253  1440846  2292421  2303409
           16384    2048   378280   381928   399395   400949   391296   379311   376574    383233    371780  1199673  1535225  2368264  2355681
           16384    4096   384249   386049   418437   425468   424150   378157   421150    373052    409273  1396146  1794110  2332256  2320678
           16384    8192   387108   388625   429757   411213   430002   389297   438449    383610    435941  1310294  2373827  2319738  2317391
           16384   16384   383601   388513   458460   440583   456177   395929   439791    397747    466844  1274026  1739257  2340278  2344589
           32768      64   143662   154760   101915   101974    90352    79840    78574    147315    101506  1259869  1709252  2973208  3011251
           32768     128   190447   197652   135408   135295   134263   197849   134714    198296    133766  1232616  1676456  2833862  2791159
           32768     256   257235   265528   214219   215692   214116   265980   212338    265771    208938  1169118  1593221  3030105  3110688
           32768     512   326065   331948   272181   272150   272673   333217   273897    330319    272971  1133874  1511101  2613066  2636627
           32768    1024   366180   371881   357312   357564   352011   367271   352985    367717    347903  1132584  1485524  2634706  2636222
           32768    2048   371182   378920   399356   387488   394824   379149   391601    370172    379417  1138288  1463770  2476609  2478485
           32768    4096   376465   381231   413314   419452   412103   375973   421806    387786    420090  1206697  1530009  2263942  2246989
           32768    8192   384727   383059   443408   443997   442810   391222   438021    386944    432205  1371046  1740002  2290198  2327469
           32768   16384   384677   387654   445659   445871   459353   379567   457692    386482    456124  1253801  2283160  2263904  2276202
           65536      64   143390   154084    96877    85776    81231   153216   101855    153922    102387  1239406  1693914  2985700  2977292
           65536     128   189760   197466   134719   134902   134974   197382   135111    198044    133787  1247280  1696328  3024398  3012598
           65536     256   256789   266028   212905   215163   195847   161717   171812    174786    208694  1150603  1559415  2983107  2990865
           65536     512   329130   336757   274611   274852   274200   331147   269537    335102    272640  1115069  1491730  2565719  2604569
           65536    1024   370626   372264   358206   355928   354127   378251   351382    379846    352791  1109274  1460021  2609960  2615996
           65536    2048   374275   376907   398012   398252   398416   378387   391844    377918    399115  1105886  1433733  2540348  2516648
           65536    4096   374373   382018   416527   416434   415300   380187   416553    383736    414425  1125659  1458688  2277915  2287621
           65536    8192   385240   387447   435386   439818   438855   387339   438116    386053    430814  1211990  1570436  2310445  2337321
           65536   16384   388672   388769   456671   462785   463680   387596   398474    389598    446701  1317785  1675341  2189707  2189707
          131072      64   141835   155312    91035    93875   102627   155083   100917    154905     99472  1235351  1681658  2953805  2958940
          131072     128    93765   175471   125537   106040   134569   195669   134235    195800    134016  1239917  1682199  2968046  2927412
          131072     256   258542   256501   205096   172048   170496   208134   214009    268278    215037  1152139  1537878  2962895  2983995
          131072     512   328713   317868   275347   274402   223311   202159   221072    334058    273871  1115212  1470175  2576757  2572007
          131072    1024   349227   370071   354583   357022   300193   282189   273168    282552    273917  1100205  1435289  2563456  2560400
          131072    2048   369489   376809   400932   396003   336340   311782   303387    326458    302189  1099338  1417821  2584595  2619870
          131072    4096   336959   379696   419845   421452   369245   357767   319142    347678    325287  1075134  1386798  2156253  2175331
          131072    8192   360794   371525   323705   381629   372376   367197   335278    368775    333760  1129697  1456535  2270622  2294714
          131072   16384   382272   380828   338192   352364   329038   379343   344369    386583    348124  1200568  1542188  2167808  2171687
          262144      64   133468   154405    92437   103504   103074   155039   102862    154429    100892  1244039  1688289  2987187  2982496
          262144     128   188665   195743   113993   135373   134669   199738   134692    200296    134666  1235619  1687061  3034912  3049110
          262144     256   250002   266325   187378   178393   213763   267838   214171    262654    213432  1152231  1539316  2995488  2964659
          262144     512   274200   276453   237232   239156   242814   267355   238091    261639    273920  1113180  1463331  2633051  2642873
          262144    1024   356888   376164   324879   272798   275101   284581   303825    378906    356208  1099555  1431948  2583774  2623357
          262144    2048   371290   363183   371904   303695   306902   317293   305092    361550    399668  1078923  1396187  2541730  2552890
          262144    4096   372756   368130   396965   319242   323381   344850   323185    344816    359865  1083275  1400395  2249387  2224742
          262144    8192   372554   382115   412928   338503   337513   358798   340265    373634    333212  1110205  1435343  2282949  2304462
          262144   16384   382945   382639   428266   347498   350783   384128   350359    377513    344296  1101376  1407764  2186391  2195143
          524288      64   143608   155177    96428   100598    99759   154727   101128    154522     93086  1233787  1672711  2979097  2984778
          524288     128   174318   196470   125731   134705   133997   195630   133475    195148    123760  1233287  1684859  3054416  3050010
          524288     256   254583   265263   183651   215825   214716   264531   214403    265836    182126  1151554  1533778  3016580  2998212
          524288     512   327685   333065   231143   257062   274067   325960   272975    330476    232233  1093066  1463698  2630895  2609073
          524288    1024   359662   369279   294416   277727   316807   370852   351859    370212    299990  1099652  1432096  2625731  2630936
          524288    2048   371902   367056   335911   306246   307931   363545   398545    374652    339362  1077737  1393356  2588182  2590664
          524288    4096   368841   376332   352952   317977   323598   347078   417203    373973    353144  1073698  1387259  2229665  2284737
          524288    8192   377118   380430   375815   335038   336273   364759   339741    381180    374734  1085664  1400327  2206906  2231677
          524288   16384   380884   381571   390093   354863   347257   377148   350547    379839    394885  1100460  1422824  2258791  2269891

iozone test complete.
