	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 10:51:35 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            8192    2048   359047   388945   346208   365191   373740   354722   360676    384583    340610  1412655  1809187  2592247  2559993
            8192    4096   377078   371738   414068   421138   419369   382374   384690    375623    390874  1195545  2105401  2081802  2015848
            8192    8192   376385   381610   433212   437398   436764   379666   432547    386325    399686  1213061  1616411  2163193  2174005
           16384       4    20460    24204    13706    13174    14215    24734    14281     25045     14491  1090010  1442631  2696064  2842489
           16384       8    36466    40992    25662    25940    23459    40924    23417     40798     23282  1196623  1598580  3013905  3151285
           16384      16    59545    65369    39752    40240    38475    67854    38300     67647     37395  1275232  1713668  3164054  3333501
           16384      32    95985   106830    60516    60635    62861   106214    63307    107014     63516  1260704  1708597  3188867  3371278
           16384      64   143673   156822   100294   100329    99852   153618    98520    153608     98777  1236433  1651600  2596930  2611834
           16384     128   189095   196717   134723   134979   133983   198539   134462    199023    135096  1257221  1666742  2788282  2859878
           16384     256   258092   221663   195056   208019   211098   264830   213400    267315    211920  1143574  1535225  2572047  2562457
           16384     512   332758   342095   275727   274355   269049   340772   261753    342402    266839  1139120  1522842  2678098  2692157
           16384    1024   366598   366647   342875   344730   341738   368295   340066    372253    353065  1166282  1544195  2634463  2644297
           16384    2048   364681   348996   305489   339951   373687   353865   368295    364641    352898  1148870  1479371  2320991  2310845
           16384    4096   362133   373252   375245   380511   358959   368560   384303    330701    383818  1371624  1740579  2279343  2281234
           16384    8192   363643   370619   377163   417149   409991   384871   405021    380597    373979  1272446  2290206  2261490  2314815
           16384   16384   372084   376228   421737   373009   417905   381385   425094    376799    412405  1260496  1707918  2287613  2341953
           32768      64    92397    79326    89484    99861    90931    81913    76783    133659     99484  1264285  1706048  3073403  3125188
           32768     128   189032   196122   135000   134361   133704   195956   133742    197372    134307  1255519  1704969  3075948  3096322
           32768     256   259486   265075   213521   211886   210049   264100   211701    266103    211875  1164373  1591763  2969675  3054755
           32768     512   336130   343498   273269   274420   272639   337550   270447    298006    251593  1127521  1510105  2618942  2595253
           32768    1024   366959   377907   340097   345712   341212   366836   343710    369742    346846  1125618  1484048  2551411  2508064
           32768    2048   361889   311675   375878   377302   374803   358112   378056    374877    372135  1138448  1471464  2512098  2576136
           32768    4096   372105   381729   426129   421637   430099   378327   423555    374230    319597  1205014  1535376  2307462  2299663
           32768    8192   381643   387604   447081   444360   447252   386141   443999    385169    423961  1373224  1743733  2147993  2158925
           32768   16384   373637   388665   424356   463472   463531   389612   471977    388541    467179  1289020  2374475  2368991  2389378
           65536      64   143559   154333    96052    81478    80689   153249   100598    155608    100707  1243449  1694582  2983788  2985311
           65536     128   190023   197552   134993   135513   134634   196957   133799    187077    135007  1238072  1705199  3081148  3094398
           65536     256   256318   262738   205965   214331   214191   266241   211527    261988    213417  1160009  1575766  2986803  2985019
           65536     512   300278   341628   273268   274375   272044   339392   269843    338484    275529  1114595  1481407  2561488  2584026
           65536    1024   360674   369123   347746   348640   350001   367587   344015    371538    309369  1106020  1467175  2642782  2644612
           65536    2048   367414   362662   375044   374149   377256   344568   363447    369721    373905  1111287  1434361  2561010  2518193
           65536    4096   370423   345329   422017   424810   424744   377476   429088    382144    409303  1130009  1449878  2235873  2265095
           65536    8192   374545   384677   443860   440687   443992   387223   441468    387053    435339  1187265  1531030  2178565  2179308
           65536   16384   381657   387883   455212   463925   462135   385466   467877    385207    399147  1382763  1780530  2207485  2219606
          131072      64   141106   155094    88927    91249    99993   153439    97877    155392     97145  1245815  1676995  2984546  2959864
          131072     128   189762   194325   125238   103915   134449   199268   134805    196299    134221  1234244  1687528  3049120  3016694
          131072     256   248746   267610   203400   168918   170672   212472   213531    267944    212974  1159057  1537882  3008440  2997025
          131072     512   316365   341882   272669   273418   216697   203952   211433    339061    273137  1115848  1440098  2586370  2632856
          131072    1024   364514   363874   347594   347844   293420   268264   271254    269916    265192  1099448  1424094  2518479  2546075
          131072    2048   365342   367966   374276   374562   318244   296000   290859    299122    287367  1083615  1394025  2572212  2500756
          131072    4096   369545   380316   428363   429019   376429   347262   322745    353114    316667  1092265  1397206  2204112  2229045
          131072    8192   371618   357659   348838   443934   389880   367550   337709    378155    337119  1111599  1430695  2193339  2174066
          131072   16384   379578   385671   377947   384181   405826   390600   395371    380424    342957  1218741  1558729  2210102  2234281
          262144      64   134472   155848    90217    98749    97243   155092    98312    154496     98349  1245162  1676029  2965435  2955399
          262144     128   186457   197467   120001   134398   134557   197014   133671    195451    134340  1235391  1683053  3013914  2988113
          262144     256   251199   265879   185377   177041   212706   267513   213016    265442    212747  1149587  1530070  2900620  2908093
          262144     512   331822   329489   243419   214133   239417   340111   271882    339218    274124  1112816  1460990  2595300  2596692
          262144    1024   354954   360895   316005   267238   272697   270967   330602    365671    348963  1097066  1408171  2524329  2566770
          262144    2048   350012   364282   350297   288712   286236   302595   288679    365844    372203  1087756  1407114  2621599  2624823
          262144    4096   374909   365485   403253   325373   328120   344991   328431    341605    340775  1083274  1388570  2209088  2230048
          262144    8192   385218   370633   418656   339078   337415   363335   333149    371671    334640  1098403  1423845  2214820  2259060
          262144   16384   364929   383879   432672   346995   349544   376555   342889    377194    336682  1146465  1480646  2292594  2286510
          524288      64   144987   155507    94542   101543   101367   155139   100989    155226     92185  1242688  1689116  2974093  2997591
          524288     128   187042   198194   121075   135289   134837   195649   133700    194934    123982  1231873  1673129  2968368  2934441
          524288     256   256163   262405   183907   214601   213457   263657   212377    259387    181554  1150172  1529700  2974636  2981500
          524288     512   281381   319689   228266   255653   276021   333204   272892    328905    229100  1109923  1458178  2620746  2598468
          524288    1024   354781   364466   293760   268294   339040   360072   348179    362539    294181  1096593  1429423  2633567  2601757
          524288    2048   360368   361310   337282   290639   307175   365192   377253    364040    319647  1074157  1365564  2563203  2579306
          524288    4096   371996   375243   361137   325513   326953   340977   421997    372345    359455  1071668  1377219  2243480  2243913
          524288    8192   378444   377967   371936   333666   336760   360964   359510    379783    377208  1077478  1391935  2231790  2242483
          524288   16384   378393   377518   390763   350000   345725   373472   350078    377738    393183  1094983  1402394  2215252  2261062

iozone test complete.
