	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 10:42:50 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256     256   245213   255725   260692   255482   236777   253252    59590    258620     85531  1369908  2205688  1479379  1142514
             512       4    21453    25310    15697    18373    18217    25190    15939     25386     16976  1115688  1630828  3239989  3409755
             512       8    36999    40003    24557    31184    27811    39658    24529     39558     24936  1242177  1753325  3653390  3905895
             512      16    61259    67688    37402    45361    45833    66632    37440     67086     36171  1319250  2007358  3795443  4030519
             512      32    96764   107471    56568    72316    73383   106798    51093    105481     62461  1351633  2081286  3795443  3941742
             512      64   145131   159098    76971   119206   116181   151660    87133    153295     95254  1365383  1999881  3046915  2815243
             512     128   193278   200703   119432   162223   160358   198992   118653    194963     98459  1387437  1895721  2764505  2736325
             512     256   254326   269757   162076   252087   244398   266973    90826    273327    120214  1279935  2235086  2097550  1882427
             512     512   332232   335974   353856   351884   342894   354615   159951    345265    180600  1309596  1861217  2317080  2235086
            1024       4    21458    25242    16825    17461    16764    25373    15994     25242     16209  1094034  1656494  3001782  3210456
            1024       8    37087    40594    24731    26971    25983    39703    23664     39776     24591  1182272  1896395  3751699  3738636
            1024      16    61007    67434    37346    42548    41753    66527    38120     67972     36675  1223356  2008114  3937426  4048778
            1024      32    97217   107697    61921    67108    68207   108451    56850    107835     61553  1278718  1954207  3863055  3984917
            1024      64   145974   157078   101577   108107   107686   159274   102023    156597     91281  1268896  1927891  3358576  3239514
            1024     128   190584   197145   113563   147975   144959   197299   122270    208596    145391  1312720  1858644  3121783  3094790
            1024     256   265010   272977   184802   241170   236483   262227   199378    276242    197680  1275301  1838751  2279941  2240689
            1024     512   345843   356050   344788   355549   334321   348538   273568    354200    184771  1264413  2069060  2688041  2674649
            1024    1024   361200   389785   385551   379957   375637   404429   173059    410420    304137  1341839  2115949  2708381  2844715
            2048       4    21649    25404    16751    16742    15077    25235    14735     25258     14402  1084066  1622638  3367537  3425279
            2048       8    36938    40049    25152    25528    23990    40123    23900     39953     23554  1178348  1863404  3638560  3764533
            2048      16    61025    67143    39171    39740    39426    67605    37909     67568     38058  1261036  1932143  4071433  4162181
            2048      32    98277   106317    61918    63009    63645   107523    63399    106905     63176  1268110  1924783  3901313  4016229
            2048      64   147020   158550    92745   102313   101839   154857   101758    155092     98087  1264935  1867050  3630870  3702868
            2048     128   194123   201358   134533   134683   135109   197343   117376    199007    129563  1266427  1838675  3307884  3358321
            2048     256   264152   275939   199377   221117   213378   270653   196015    273618    222411  1181103  1691329  2673655  2612664
            2048     512   340818   362218   274414   316681   301795   355620   280626    356787    251257  1332432  1655474  2687877  2656292
            2048    1024   379266   337949   298149   353338   340305   377931   323894    380189    315368  1226992  2214011  2859683  3043048
            2048    2048   363367   408387   358783   362019   364988   337352   382509    368132    304264  1393156  2092143  2660406  2855880
            4096       4    21474    25302    16703    16665    14518    25243    14655     25083     14731  1096087  1555048  3102848  3399392
            4096       8    37381    40078    25786    25518    23466    39800    22993     40169     23559  1208249  1866199  3650781  3881749
            4096      16    61181    66649    39432    40039    38315    68060    38277     67787     37882  1241516  1883178  3770983  4117102
            4096      32    98258   107104    61253    62901    63190   106811    62461    106755     62658  1272789  1872913  3758608  4208889
            4096      64   148057   156091   100114   102953   102359   153678    96387    155710    101670  1243043  1784772  3521326  3743865
            4096     128   191302   198430   130925   135574   134277   198680   132927    198094    126779  1236423  1769331  3399392  3527834
            4096     256   267750   275805   194123   216890   215681   272269   199833    271404    238988  1183446  1643565  2934319  3021005
            4096     512   339719   357386   259703   299286   293117   352611   250933    359427    324174  1230402  1609988  2682340  2750624
            4096    1024   377830   374437   305350   324253   318683   368881   309136    368107    280781  1373202  1717333  2493158  2856263
            4096    2048   373615   400904   301465   352980   361835   363635   326323    370472    343365  1299948  2473416  2508081  2560030
            4096    4096   394035   364028   415536   422184   422485   391137   328444    383301    373282  1334171  1890222  2403852  2389808
            8192       4    20907    24286    16478    16506    14252    24434    14179     24511     14560  1102411  1433160  2573607  2771213
            8192       8    36824    40482    25495    25307    23283    40390    23336     40516     23649  1235392  1615119  2827774  3042083
            8192      16    59456    65728    39422    39670    38370    67429    37658     66141     38049  1293138  1727504  2956234  3262473
            8192      32    97403   106750    63106    63315    63015   106544    62329    106379     62299  1298858  1763592  3048831  3309929
            8192      64   143259   154855   100108   101304   100919   152432   100771    153924     99636  1261657  1718175  2930016  3076126
            8192     128   190689   198387   133517   135784   131501   197644   128548    197692    132679  1255296  1677655  2674366  2800805
            8192     256   266439   275369   221148   219949   220821   273824   214456    273412    210884  1193842  1597770  2828705  2931016
            8192     512   346956   354678   279456   301454   296307   348106   289124    354568    309891  1169939  1520422  2512814  2547278
            8192    1024   386304   386960   334600   341318   343972   379172   306073    375969    347075  1238554  1600300  2624923  2635594
            8192    2048   385666   357170   380667   375607   378403   367272   368363    382302    337927  1421715  1807569  2466103  2455704
            8192    4096   374167   390080   368296   405463   410295   387768   416069    367221    396553  1289305  2441743  1900763  1884087
            8192    8192   373585   393146   424877   428522   416386   385234   394568    397108    426734  1295772  1747004  2360876  2401635
           16384       4    20634    24298    13635    13512    14247    24582    14349     25437     14451  1099462  1448012  2658413  2804555
           16384       8    37860    40251    25419    25508    23092    40391    23365     40837     23465  1219580  1647482  2947713  3182664
           16384      16    59695    67436    39686    39434    38182    66668    38122     66272     38217  1285225  1715079  3121937  3293243
           16384      32    96388   105802    63157    63809    63812   107567    62736    106766     63010  1303732  1776807  3219494  3399967
           16384      64   143094   154534   102043   101781   101027   154084   101140    152652    101772  1240831  1680231  2783088  2867396
           16384     128   190186   197506   135245   134934   133850   197255   133991    198594    134184  1262649  1712942  3044752  3109505
           16384     256   259186   266745   213764   218575   215298   272227   214472    275393    211275  1188100  1599399  2999042  3030118
           16384     512   346421   354255   297134   303998   294920   350638   291394    350948    290480  1136839  1504768  2488771  2499816
           16384    1024   371426   372136   333972   341319   339627   381156   336178    367297    343817  1160511  1495826  2552842  2544524
           16384    2048   374893   382212   381112   380412   376055   388199   351627    380243    383421  1227817  1585121  2587543  2586666
           16384    4096   387438   400372   414572   413069   405755   382097   400272    390345    387961  1401528  1788647  2241938  2268358
           16384    8192   375168   390487   432696   442501   446112   384359   432592    391501    429497  1301460  2371370  2300094  2314113
           16384   16384   379276   380050   447381   419630   446005   378305   451125    372542    452057  1254536  1693607  2258666  2248688
           32768      64   144020   154714   102697   102534    90374    82368    76829    140983    102204  1244987  1676804  2835324  2876868
           32768     128   189671   197350   136104   134304   134132   197385   134298    197641    133722  1253412  1714604  3107172  3159312
           32768     256   262539   271924   218255   219244   217887   269157   214301    266532    216115  1153400  1544348  2753856  2807867
           32768     512   344056   351976   297266   298912   296526   350782   296618    351724    293856  1129271  1507620  2631326  2602280
           32768    1024   376073   375288   338694   343163   339076   376129   330409    377512    334499  1108899  1481026  2604549  2607711
           32768    2048   380411   380067   373770   379567   378996   372570   376392    377554    364145  1139599  1473721  2588752  2612420
           32768    4096   383130   388006   420664   426183   418760   387529   412451    386948    402906  1207906  1569801  2343782  2337563
           32768    8192   383421   391151   439934   442481   442791   385641   449838    385510    438126  1347139  1690104  2058184  2070649
           32768   16384   382174   382406   450896   456142   457532   381387   451592    385891    463316  1287040  2321807  2321846  2334585
           65536      64   143348   154836    96963    86036    81094   153166   101942    153677    101958  1243516  1666140  2936077  2953269
           65536     128   190751   196867   135146   134432   133302   198175   132761    196651    133826  1221273  1675300  2855583  2821813
           65536     256   263610   270599   217439   217167   199206   164307   171944    172179    214881  1157040  1571495  2928320  2919456
           65536     512   341502   347750   300616   300019   298790   347724   294351    346169    296197  1105366  1475903  2618737  2571263
           65536    1024   366212   371209   336368   336797   337727   371348   341936    372004    336392  1103299  1450070  2559222  2576711
           65536    2048   371928   376834   377137   379213   380152   378615   374765    374626    374431  1103671  1429884  2561798  2537698
           65536    4096   382902   383651   431728   424350   428230   385093   421177    383294    396167  1126203  1433763  2200893  2159414
           65536    8192   386371   389062   440406   442457   444915   389089   438308    385875    427117  1177374  1523419  2217046  2276274
           65536   16384   381280   380150   460176   463807   466800   384506   459147    380981    456385  1333822  1699937  2177702  2223808
          131072      64   145493   154963    90027    95583   102743   155086   102816    155468     99431  1243474  1685143  3014957  3022183
          131072     128   190794   199701   115339   103312   135285   199545   134286    195178    133574  1240368  1683734  3011901  3001492
          131072     256   228931   243635   198130   201964   197632   236837   200370    236411    197849  1152291  1542949  2916850  2879994
          131072     512   345837   353021   300056   299111   237638   217144   228139    239369    298959  1105541  1455220  2552826  2588818
          131072    1024   373276   371372   336661   337598   278960   287096   264285    289886    264680  1093078  1430244  2581379  2555912
          131072    2048   377249   379014   380111   381880   325255   318040   289316    317294    297261  1087434  1412855  2549783  2512689
          131072    4096   361638   386846   425693   422788   370297   358618   317463    357514    314169  1090521  1410832  2286953  2299273
          131072    8192   374222   365872   329371   411367   375356   379524   333652    379916    328748  1136721  1456986  2273110  2291787
          131072   16384   378129   379429   349394   345635   330549   364914   341338    384259    352080  1204240  1539506  2281846  2295759
          262144      64   130768   157250    93853   101253    99398   154941   100020    152833    103483  1239246  1682901  2995244  2979312
          262144     128   188030   195606   112708   135145   134511   199853   134736    196063    133858  1241858  1690737  3074389  3053437
          262144     256   258803   271706   188937   177693   217342   269841   217234    269833    217148  1152291  1540536  2938638  2952439
          262144     512   344678   346263   265761   229624   230881   302017   300226    350765    300862  1107616  1451332  2579651  2553637
          262144    1024   364352   360066   309071   263417   268204   281421   331600    367428    342796  1088420  1414432  2552819  2561574
          262144    2048   311751   310065   332797   330193   336855   335742   356051    313259    293327  1080404  1395845  2585268  2591508
          262144    4096   381046   370008   397423   321900   321589   342543   319909    358422    321984  1071038  1396686  2273856  2276224
          262144    8192   379654   369711   417801   330224   341163   377218   328791    371962    334852  1087910  1379130  2219980  2232493
          262144   16384   365257   379439   429835   346326   348969   380472   344330    371996    341922  1139974  1471115  2240755  2252346
          524288      64   143611   156598    98440   103305    99636   154392   102910    154968     95169  1231613  1672141  2977879  2993604
          524288     128   188767   197928   126168   135609   134337   198986   133401    196687    123348  1231503  1679151  2994525  2973956
          524288     256   258361   266726   183132   219318   218058   267076   217226    265021    184545  1152777  1538105  2958369  2974125
          524288     512   334502   349757   248407   247483   300202   345717   298854    350890    250644  1106513  1459668  2621099  2641968
          524288    1024   367242   368158   284908   262041   330696   372493   339403    369291    281956  1095255  1437149  2649968  2658403
          524288    2048   368110   367382   319798   289300   309474   370383   379111    371735    321369  1071668  1388250  2599346  2579521
          524288    4096   377606   376216   354781   322593   322521   354730   400536    379118    357166  1079768  1404287  2288809  2295098
          524288    8192   381006   381134   373121   336010   336197   365731   338984    382985    374268  1089463  1405575  2209743  2246643
          524288   16384   375388   377272   384714   344951   347621   366483   344471    377470    393614  1109130  1426432  2178832  2219630

iozone test complete.
