	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:26:49 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            2048    2048   354139   390543   379048   386780   372087   413996   304490    388776    279558  1379952  2098276  2622235  2704804
            4096       4    21321    25670    16597    16666    14533    25464    14392     25093     14792  1078744  1529028  3117487  3377339
            4096       8    37869    40908    25730    25634    23517    40291    23700     41186     23527  1183854  1793342  3621537  3961410
            4096      16    60606    66236    39942    39634    37325    66827    37919     68564     37970  1248463  1896273  3737349  4087714
            4096      32    99771   106864    60707    60015    60481   106973    58786    107090     62773  1260278  1868635  3875619  4214051
            4096      64   144965   157810   100068   102197   100596   155581   100889    154489     96834  1224526  1744360  3148338  3346419
            4096     128   189437   199300   126728   136070   133851   198334   129632    198855    133532  1260648  1795028  3459633  3615440
            4096     256   264721   278487   198958   208097   204893   276120   186149    274843    224682  1210377  1648296  3273724  3370712
            4096     512   340284   356733   268515   273191   276774   350739   285993    352372    274422  1208249  1550416  2652521  2819234
            4096    1024   374952   387625   288981   343509   332712   379440   301534    380955    336426  1390428  1756308  2583903  2878275
            4096    2048   325957   367351   193180   369707   362254   390471   213332    387546    344812  1317494  2519114  2491350  2580797
            4096    4096   399645   367713   400698   399338   400548   348533   392442    397711    335519  1286900  1780886  2278253  2281885
            8192       4    21125    24798    16665    16760    14314    24500    14095     24653     14382  1087787  1422480  2539371  2714509
            8192       8    36460    39611    25449    25420    23265    39868    23185     40270     23289  1236904  1628592  2823823  3045318
            8192      16    60304    66240    39697    39572    38629    67178    37900     66265     37960  1311149  1756021  3006152  3254747
            8192      32    97316   106805    62968    62637    62776   105857    61448    107668     63503  1292506  1765495  3032953  3333047
            8192      64   143673   155186   101099   101536   100807   152275   100885    152355    100691  1264024  1696039  2823823  2963628
            8192     128   190081   159628   118413   135139   129963   197017   132263    196620    130902  1272450  1710647  2960564  3068160
            8192     256   265025   276252   201465   211303   206608   273951   196785    276905    202027  1189996  1591627  2846515  2977755
            8192     512   341491   352011   273058   283295   281425   352159   268282    350431    309670  1170816  1532630  2577662  2558468
            8192    1024   369007   374269   318420   342089   332344   376195   325494    386030    309166  1249544  1602838  2613940  2605614
            8192    2048   367303   385342   359171   372230   373484   367225   348462    369011    358512  1399593  1795760  2569566  2546522
            8192    4096   380246   401076   407502   419692   424850   375504   405325    386852    370848  1328127  2415140  2376552  2349897
            8192    8192   395063   373687   422027   432596   430342   386069   266518    292070    426491  1290079  1762416  2422975  2443132
           16384       4    20719    24255    13672    13103    14236    25019    14266     24566     14354  1089422  1437200  2655434  2830663
           16384       8    36915    39754    25470    25404    23066    39491    23290     39613     23417  1207897  1625888  2990949  3143501
           16384      16    59317    65565    40083    39730    38210    65472    38156     67019     38171  1269109  1738729  3164782  3334795
           16384      32    96068   104959    62860    62980    62886   105115    63155    105688     63343  1287561  1752117  3238611  3421125
           16384      64   143782   154836   101089   102629   101780   153297   100530    152891    100617  1266723  1702586  2963220  3012320
           16384     128   189728   197205   134208   134082   133408   196981   132448    196570    131125  1275705  1715978  3066491  3118254
           16384     256   230812   275056   204958   206532   203634   274494   204569    275727    204733  1154545  1542635  2685948  2775557
           16384     512   342682   355123   282810   287882   285858   344759   282011    350281    278198  1151855  1506715  2661090  2639219
           16384    1024   369799   370661   334149   346033   346061   375968   320094    383017    329361  1172791  1515921  2542923  2491117
           16384    2048   290285   360231   329697   377337   365071   372407   367832    366621    349442  1198711  1532623  2400612  2392172
           16384    4096   381165   379004   415173   420555   412799   381590   412207    386899    389555  1307079  1650608  1985205  1956325
           16384    8192   385151   390205   417682   425745   430876   379276   424367    387025    431008  1317782  2379005  2354309  2386606
           16384   16384   387521   383124   370921   453462   452459   382463   445652    392900    437350  1285923  1758889  2383130  2428695
           32768      64   143988   155439   101411   101611    91367    80624    76033    130283    100449  1224740  1658712  2714800  2696319
           32768     128   189299   196907   134659   133272   133106   197042   134497    196988    133507  1250834  1721994  3113013  3176398
           32768     256   265620   275983   206303   205358   206122   274689   204989    275379    206274  1137929  1542891  2745769  2774817
           32768     512   342496   352063   285329   287244   284538   290228   264670    350294    280281  1124697  1512765  2584857  2623291
           32768    1024   370422   372363   342302   342725   340875   377420   334210    369725    334653  1115387  1463255  2441197  2395667
           32768    2048   343591   367329   370712   375835   377333   369983   373462    375357    372216  1128029  1455184  2438642  2460779
           32768    4096   383201   379342   424049   420836   423227   379672   419950    351057    362513  1157957  1467176  2017872  2038826
           32768    8192   356107   362674   405986   367725   409394   355224   416281    376138    365579  1328364  1687676  2132628  2139467
           32768   16384   387805   370732   402638   382419   424984   374329   412976    383501    375783  1305339  2359110  2325461  2343263
           65536      64    85297   155315    96597    82699    80706   152141   101246    153573    101885  1233688  1684210  2895835  2894341
           65536     128   189190   196507   134183   134983   133665   191867   133981    196981    133265  1230744  1669540  2946115  2941984
           65536     256   258622   276208   206749   206681   189414   157033   163512    186586    207677  1156592  1562198  3008311  3057568
           65536     512   342566   353130   286881   285937   285999   317368   283841    350613    283881  1116777  1479000  2566103  2532974
           65536    1024   378544   334637   336940   337513   338624   369896   338520    373464    338655  1107754  1454320  2575190  2602078
           65536    2048   367059   365908   375557   375596   374975   366045   370605    368306    369308  1103724  1431418  2541334  2492617
           65536    4096   379854   383039   423025   423332   421634   386782   417232    350005    401827  1141463  1466228  2317731  2344338
           65536    8192   384510   387021   415637   439314   440444   386633   439626    388575    431651  1179719  1505818  2221939  2236419
           65536   16384   382763   361577   459872   462596   460622   386483   457948    382837    443992  1372743  1772241  2224582  2201633
          131072      64   143523   151529    90098    93243   101607   153513   101008    155244     99017  1243426  1696856  2946428  2947486
          131072     128   189727   191563   121895   110441   133965   197375   134488    194791    133497  1226140  1687528  2976676  3001689
          131072     256   266313   264402   196304   165378   164293   245865   205817    275245    205881  1141842  1539019  3026509  3024195
          131072     512   320178   347726   278302   277873   217505   212811   215245    315713    281838  1098224  1441397  2579755  2541191
          131072    1024   357699   368651   336471   336444   272391   296533   264565    292154    257737  1104619  1439434  2555508  2582240
          131072    2048   368549   368542   373394   374144   315200   309086   290264    298412    287505  1086923  1412474  2621382  2580264
          131072    4096   374276   384172   422153   424788   373801   358620   320342    338782    320627  1094335  1407653  2229226  2230709
          131072    8192   376187   352659   333930   424567   386956   373110   337617    373114    333840  1122134  1430695  2169425  2215142
          131072   16384   380986   372514   343399   352280   347577   367239   464316    386447    463232  1184061  1508863  2227979  2250894
          262144      64   141951   154812    91357   100614    99312   155468    99133    154864    100096  1238006  1690737  2985630  2973165
          262144     128   186914   196454   118818   136123   135381   200243   135019    196447    135250  1235834  1692189  2996615  3028008
          262144     256   266100   269421   181894   177836   207220   277900   206671    269284    206714  1153610  1536231  2966307  3004722
          262144     512   333619   351339   252606   218771   232268   353459   282131    348695    285458  1115657  1441500  2660118  2641832
          262144    1024   369144   355729   295495   250677   260174   293625   333724    374218    336020  1102710  1438716  2628776  2643916
          262144    2048   353840   365563   342558   287951   291160   303170   288224    365604    374016  1073353  1396350  2582293  2586089
          262144    4096   371509   378592   391384   318665   323327   348018   324817    347773    338894  1080600  1403077  2249199  2280880
          262144    8192   378975   382571   415487   336636   339390   366513   329415    370048    332873  1085940  1395898  2229722  2253320
          262144   16384   367800   314960   408264   409873   410582   311592   400025    352195    422900  1142349  1480780  2209070  2227942
          524288      64   143378   156196    94522    99848    99314   155559    99099    153729     93458  1238713  1687935  2951476  2951127
          524288     128   188331   197939   125776   134603   134112   196532   133817    195674    124438  1235031  1683377  3042755  3052800
          524288     256   262781   275239   178449   207473   206735   273084   205872    275954    177553  1153879  1547038  3041059  3026682
          524288     512   340861   348312   234960   257599   282693   343340   280441    344326    235535  1106942  1429789  2603100  2582802
          524288    1024   358106   370105   278405   262265   335750   371857   338324    369132    285473  1093022  1410410  2628088  2643302
          524288    2048   359957   365055   314389   283466   339362   368673   370525    368006    316741  1077564  1390902  2587211  2570706
          524288    4096   377831   373359   359924   324656   324706   348226   417833    376233    355781  1074960  1390230  2264968  2284500
          524288    8192   379495   383133   373416   339065   331779   363183   350059    381925    375217  1075045  1381435  2203706  2204846
          524288   16384   380291   378928   391612   352782   347712   370518   347194    382790    389944  1102466  1421925  2243489  2246239

iozone test complete.
