	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 10:34:13 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            8192     256   263960   275796   201476   204686   204340   273750   199741    274117    193066  1148471  1500372  2247525  2348772
            8192     512   319139   330417   253114   268370   267476   329748   264334    330338    271089  1166286  1534683  2498925  2559040
            8192    1024   359596   373606   343278   362590   361804   384544   320664    381767    361533  1239895  1577523  2565728  2617325
            8192    2048   380494   375656   377580   393051   387952   388101   357527    367586    350235  1423718  1838028  2531513  2547278
            8192    4096   387808   388874   420725   421442   423140   380916   390354    393921    369742  1305074  2452724  2306981  2310860
            8192    8192   374220   384600   444660   445531   438609   377323   401310    388782    440431  1292506  1772783  2383476  2389776
           16384       4    20663    24166    13832    13295    14187    24307    14316     25160     14449  1080447  1454817  2645111  2782186
           16384       8    37062    39375    25626    25591    23462    40370    23200     40610     23509  1222400  1651481  2982123  3121370
           16384      16    59054    65202    39787    39829    38437    67350    38505     67042     37981  1254032  1703979  3101926  3290562
           16384      32    96651   105943    63025    63142    63545   106812    63191    106524     62958  1290899  1776073  3231606  3433432
           16384      64   143675   155478   102659   103337   102341   154697   101317    153843    101870  1270657  1719758  3006784  3100107
           16384     128   217012   227508   156203   156880   158739   227779   157586    228106    160774  1269883  1701490  3042595  3144796
           16384     256   265913   276574   205110   204561   204708   282007   199826    274626    197752  1172471  1579946  2832647  2912730
           16384     512   320224   331157   263680   264928   263942   327830   261795    325783    261057  1137555  1518568  2613921  2660163
           16384    1024   371140   376333   351195   360206   355455   363830   360904    372116    363224  1162494  1536255  2628619  2635373
           16384    2048   375943   377320   392939   391504   383590   374234   367478    377868    370292  1233636  1601113  2631135  2602339
           16384    4096   385389   385270   417055   425821   427033   394520   407328    391118    394452  1371377  1745398  2258294  2283509
           16384    8192   385387   381741   442199   436118   444071   379110   430670    380395    441974  1280913  2413682  2308982  2321070
           16384   16384   384337   396025   455075   435168   459232   380201   457474    374122    467181  1284721  1763267  2380735  2412326
           32768      64   144930   157188   103037   102782    91922    81642    77918    148964    101386  1243996  1681440  2840950  2883991
           32768     128   213798   225570   159899   160189   159833   229499   160455    227849    160420  1232196  1672946  2966278  3015413
           32768     256   266194   275297   205313   206534   205031   274659   202406    274735    202339  1148024  1549239  2800429  2858558
           32768     512   322380   331003   266651   265409   264221   328452   264796    328258    268123  1128724  1523378  2673607  2667743
           32768    1024   372089   377786   355085   361294   358217   375216   355220    378850    358343  1101778  1466268  2518266  2527993
           32768    2048   373203   379457   385936   388803   384520   377308   380205    377199    368922  1152984  1507554  2646018  2604993
           32768    4096   388500   389292   425553   427117   423913   385156   428552    389575    415173  1174392  1493109  2048765  2062446
           32768    8192   379918   382209   438062   444330   438532   389311   436365    386657    452490  1341354  1695023  2150278  2165320
           32768   16384   387612   380692   453197   454638   467093   380721   460282    383628    463308  1243039  2200966  2193169  2211520
           65536      64   144407   155737    96921    85369    81305   152507   101753    154536    101969  1238117  1685035  2895591  2845326
           65536     128   216896   229426   160659   161227   160688   233230   159671    228736    161235  1239149  1685686  2949276  2961542
           65536     256   266948   276684   204176   205044   186672   157350   161770    190518    204946  1156086  1568518  2900571  2938054
           65536     512   322733   330522   264800   265187   265071   326179   263924    325842    262681  1110964  1450843  2540630  2541945
           65536    1024   371483   375383   362648   359971   358812   372224   356705    376888    358159  1119028  1481008  2696287  2664583
           65536    2048   380499   377931   383947   385059   390320   381104   386907    382678    384610  1096748  1415897  2487992  2507030
           65536    4096   385891   389131   429662   432338   430549   385558   425006    387566    418305  1120214  1454967  2191330  2195724
           65536    8192   378528   382805   447292   451458   448750   385163   439771    387607    446661  1172798  1488846  2215331  2247464
           65536   16384   383251   381508   468435   468024   467110   384156   459917    379533    451673  1347059  1710548  2189201  2227972
          131072      64   145020   155414    92290    95024   102120   154156   102488    155209    103284  1250209  1696327  2987335  3016976
          131072     128   214168   232991   130049   101644   148387   232342   162499    233634    162228  1233012  1681232  2944187  2907794
          131072     256   267451   277687   195520   165413   163548   241630   205875    275666    204059  1148677  1527414  2836998  2837554
          131072     512   321254   325678   265439   265746   212692   199263   212596    324526    265752  1110921  1468251  2593177  2579998
          131072    1024   364170   374927   359324   358686   306158   278168   270821    291269    274186  1091229  1432354  2566112  2558148
          131072    2048   375368   377563   386756   390991   337063   331863   290289    327451    301251  1093423  1409540  2578981  2549736
          131072    4096   369940   385699   431402   433001   379068   361802   330334    359601    320723  1092376  1413113  2241158  2266624
          131072    8192   374105   369716   353616   447570   401765   375433   337114    367888    333370  1104182  1437270  2212752  2208459
          131072   16384   373108   379150   353950   364569   375584   384347   350228    377673    345749  1201899  1544896  2196178  2203891
          262144      64   134795   154879    93715   101235    99345   155278   100942    154128    101115  1244152  1694332  2984196  2980022
          262144     128   217606   236195   112163   151432   162997   234337   163027    234698    163035  1232933  1689365  3012766  2970233
          262144     256   264663   275231   178923   176945   204831   269875   204251    269878    204411  1146336  1525593  2870324  2832706
          262144     512   320014   321510   235749   212623   246540   324516   265534    321030    267517  1109857  1463208  2635222  2642022
          262144    1024   365719   374236   333425   278479   277599   291081   308609    376140    360517  1097213  1441619  2633631  2652904
          262144    2048   371405   373406   361840   301606   297300   325523   299920    372635    388548  1071165  1397751  2534582  2534092
          262144    4096   378697   383886   405051   331042   326702   356187   324941    356685    330700  1070110  1384353  2159857  2204389
          262144    8192   373534   382069   422513   337014   339664   365180   335357    368332    334213  1090761  1414059  2163759  2202504
          262144   16384   377666   377693   435495   346841   351792   383279   345175    373077    340956  1128725  1458406  2219711  2216901
          524288      64   143847   156134    98302   104025   103693   155663    99196    154678     92875  1246082  1695227  2994480  2995263
          524288     128   219978   234895   127492   163305   162506   230431   161907    230950    144099  1231560  1681224  3020247  2998588
          524288     256   266295   276047   178124   204962   204128   274173   205451    276752    180730  1145673  1530204  2904980  2889513
          524288     512   313815   322794   224668   255599   266871   323149   265881    320748    225513  1109214  1463820  2646263  2630382
          524288    1024   365218   372636   305102   279950   319486   375549   358633    373471    303198  1094537  1435186  2636826  2648306
          524288    2048   370216   370486   330247   298383   301039   373166   389045    372907    325513  1070832  1394297  2594727  2602105
          524288    4096   381626   381448   362449   329368   327413   361157   395398    378536    361800  1070744  1394211  2264331  2275840
          524288    8192   374040   377962   371381   339158   339517   368755   351735    378040    376721  1081954  1395043  2245748  2250057
          524288   16384   376979   375967   390479   351865   348045   373304   350360    379648    392607  1095301  1407662  2195407  2224055

iozone test complete.
