	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:36:42 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             512       8    36415    40784    24405    20237    27921    39794    18800     39987     19000  1110496  1848401  3634839  3239989
             512      16    61302    66850    37141    28528    42356    68596    37114     34979     34711  1312798  1992458  3788747  3431550
             512      32    97769   107225    51005    73850    34974   105523    50733    106936     65305  1316823  2057359  3762197  3905895
             512      64   142031    48934    89744   113853   113324   154308    84070    157685     94011  1282994  1875849  3201349  3284589
             512     128   184431   192120   117350   149840   146407   195941   120046    197237     98140  1458090  2024389  2625909  2600470
             512     256   251969   255993   120755   242084   236044   264735    97242    262406    169309  1254513  2187279  2089386  1945526
             512     512   274972   316840   295926   292222   289425   309935   203248    322212    187066  1350783  2124526  2452009  2613128
            1024       4    21274    25964    16626    17347    16633    24914    15649     24862     15771  1038483  1597351  3133170  3379719
            1024       8    30399    38008    25405    26726    25616    40083    23063     39518     24313  1135091  1875690  3735385  3866533
            1024      16    61538    67479    39113    42649    43005    67395    38586     67011     36994  1221964  1992279  3999762  4162573
            1024      32    98204   106978    62530    68048    68771   107630    63688    106190     60273  1257748  1969440  3804877  3923040
            1024      64   145785   158096   102378   108703   108360   155177    98785    157707    109134  1309518  1882266  3483896  3379719
            1024     128   189415   196810   116049   149012   149318   198328   122854    196396    114502  1286378  1932227  2958362  2950233
            1024     256   262901   265075   217402   224364   215040   268053   216952    264944    201303  1378002  1913291  2553783  2510493
            1024     512   298472   331074   264260   280079   258720   306131   253273    324987    177472  1278338  1992279  2791104  2767722
            1024    1024   301701   379991   362358   360715   349133   381544   186213    399390    316066  1347311  2072054  2805690  2798378
            2048       4    21310    25632    16666    16752    15059    24968    14803     24943     14842  1051295  1543340  3185225  3430751
            2048       8    36961    39714    25280    25694    23991    40475    23603     40404     23349  1203947  1812296  3855782  3953383
            2048      16    61479    66435    39230    39630    39063    67499    38784     67253     38217  1241893  1890887  3894239  4079167
            2048      32   100935   107789    59083    62477    62907   106262    62677    106994     61030  1272996  1858566  3946119  4079167
            2048      64   146463   156923    91621   101763   101986   154091    99013    155246     95424  1235996  1866644  3436240  3494960
            2048     128   189645   198181   129399   134436   131509   197666   126905    199706    140312  1286533  1830057  3304067  3407614
            2048     256   255494   268060   198754   213113   210116   264527   205541    268420    196904  1309480  1745990  3012103  3006831
            2048     512   304944   320809   258945   271688   262931   319152   268093    305259    239869  1348327  1713940  2737561  2868277
            2048    1024   354007   382594   292236   326218   313778   323077   298678    373787    267184  1265681  2172024  2900235  2905140
            2048    2048   394525   402908   371877   359986   378564   350326   353163    340886    337180  1365257  2043857  2656292  2709070
            4096       4    21360    24965    16630    17011    14671    25599    14464     25505     14655  1051862  1522794  3112404  3381993
            4096       8    37364    39986    25916    25722    24186    39823    23164     39711     23660  1159016  1713735  3408159  3803543
            4096      16    60510    66928    39571    39414    38230    66441    38170     66353     38105  1225924  1830214  3713919  4079948
            4096      32    98496   106814    61564    65636    63949   107487    61730    106800     63126  1250736  1826906  3802702  4200656
            4096      64   146322   157001    98359    99756    99921   154916    95196    155522     94935  1263801  1780148  3468714  3676563
            4096     128   190316   200099   131387   134251   134963   197824   131386    198112    130399  1264545  1750403  3419011  3615440
            4096     256   256577   266095   194637   212677   211930   266301   201952    264856    216786  1202246  1634495  3175103  3287506
            4096     512   295314   316978   254426   267992   258422   313582   260345    307828    244188  1224526  1604424  2776856  2934319
            4096    1024   338988   362798   310988   324566   322797   345068   306724    340905    293262  1363069  1722498  2360908  2618560
            4096    2048   358072   382626   307003   380457   376505   377930   297045    387363    350175  1339790  2465960  2482351  2569603
            4096    4096   390169   357327   404500   397049   401691   395023   344522    390657    325803  1305282  1857522  2331431  2303918
            8192       4    20850    24441    16501    16447    14248    25015    14210     24937     14347  1060328  1415331  2580178  2728954
            8192       8    36376    39571    25435    25702    23378    39441    23273     39347     23375  1221774  1604035  2841337  3092461
            8192      16    60269    66547    39678    39797    37877    66036    38122     67056     38116  1272827  1713462  2894717  3127933
            8192      32    96238   105219    63464    63107    63053   106017    61575    105879     62881  1268317  1736321  3050997  3315039
            8192      64   144538   157523    98226   101034    98359   152861    98617    153439     97367  1269113  1721015  2926772  3035364
            8192     128   189481   197412   132672   133441   133283   197089   130783    197050    132075  1282998  1719981  2914112  3076402
            8192     256   258651   264737   216261   216232   212696   255944   201762    264703    208167  1198882  1579336  2822895  2921546
            8192     512   286965   311554   254362   272612   268757   296606   261984    318715    267966  1162459  1536674  2561711  2559993
            8192    1024   362766   366563   316464   322696   316097   364819   301333    357055    348522  1255480  1595618  2591465  2547089
            8192    2048   377858   361199   369293   392732   397439   381699   379013    366383    350549  1412190  1807569  2590098  2528532
            8192    4096   387379   383304   396265   432732   431293   375127   404423    406995    379926  1317888  2430860  2377210  2372450
            8192    8192   394926   392333   426200   447580   447166   384527   401034    387786    423776  1278415  1745140  2334569  2375895
           16384       4    20784    24525    13595    13421    14226    24476    14340     24554     14395  1053352  1428299  2685004  2834049
           16384       8    37289    40240    25402    25398    23099    40047    23255     41102     23372  1196790  1638878  3051106  3189459
           16384      16    59725    66028    39738    39824    38060    67179    38390     67211     38592  1265067  1756596  3180160  3311174
           16384      32    96365   105787    63183    63206    63125   106768    63062    107019     63555  1273318  1731370  3167846  3341605
           16384      64   143897   154728    99638   100122    99176   152935    99396    152588     99657  1266746  1708640  3002449  3074586
           16384     128   189937   197380   132630   133058   134888   196845   133490    197738    133186  1263508  1709150  3000220  3089514
           16384     256   257663   264949   211750   215505   214164   265284   211692    264877    213999  1160903  1568300  2998519  3060618
           16384     512   298684   302846   258345   261821   262757   320012   258757    321815    255465  1124892  1476035  2341633  2355035
           16384    1024   360412   361668   312862   320864   320218   361990   326427    351852    346889  1177513  1541147  2658105  2652871
           16384    2048   373084   378401   377849   395950   394110   371216   389268    375952    353155  1236811  1577480  2610544  2534576
           16384    4096   379840   382044   423776   422790   417382   382589   403627    382438    414355  1370803  1761549  2306966  2278436
           16384    8192   389595   387346   444338   449750   454329   384176   439038    384528    437609  1289760  2329252  2315127  2318329
           16384   16384   389039   388909   445993   420804   442786   385861   435722    381262    458576  1215783  1617202  2126168  2194472
           32768      64   144754   156349   100676   100586    89394    78269    76713    150410     99791  1219221  1674312  2829720  2833862
           32768     128   190267   196498   133854   133404   133297   198086   133540    197324    132872  1225155  1663088  2805689  2793315
           32768     256   258141   265087   213729   213722   213819   265603   208753    265044    212282  1161981  1571596  3067025  3078222
           32768     512   311589   315383   265685   266252   264379   312684   265527    316565    261414  1114627  1513181  2696266  2705395
           32768    1024   360420   362954   323746   325034   322732   356770   324169    369650    318813  1108863  1445557  2455634  2471221
           32768    2048   380739   370779   394913   387914   393726   371097   384520    367976    406620  1135373  1487550  2538968  2475092
           32768    4096   379940   385650   428749   428552   426843   384253   419043    388674    420409  1178794  1512631  2080901  2074055
           32768    8192   385043   388192   450777   448293   449245   384290   436494    390834    443241  1377974  1767321  2354019  2355229
           32768   16384   386133   382366   453178   451096   455186   383597   463786    385651    461547  1201958  2029104  2058923  2055444
           65536      64   144282   154619    95579    83568    80656   154079    99871    155510    100462  1237950  1680451  2943843  2928569
           65536     128   189895   196444   134056   133442   133095   197679   133360    197106    134252  1228461  1679856  2952317  2933319
           65536     256   257728   266419   214209   214332   196205   161996   170238    162515    209804  1147160  1545657  2895621  2931474
           65536     512   313446   316937   265605   264715   265994   314428   266281    316344    262759  1113651  1491552  2584026  2572852
           65536    1024   313254   357059   320866   318000   320326   365223   322808    360601    317529  1104154  1458626  2543427  2514438
           65536    2048   354781   373277   391096   391369   393626   372927   391551    367514    349168  1097940  1413727  2503765  2523626
           65536    4096   362255   361813   393786   392734   373569   357368   373088    357144    382125  1128631  1442665  2144571  2152245
           65536    8192   360347   378090   389039   382624   404029   369267   393550    356433    388787  1194800  1539157  2281735  2284997
           65536   16384   363600   363666   404645   461381   461702   391189   456689    382249    466073  1387740  1776387  2306723  2287374
          131072      64   143874   151641    88292    92964   100723   155279    99146    155599     98136  1244960  1674334  2991350  3005973
          131072     128   189880   193387   119571   113233   134585   197195   133160    195778    134217  1240001  1687093  3083841  3093507
          131072     256   258282   256387   206302   172109   169378   221323   212393    259779    211706  1145465  1521807  2951411  2927474
          131072     512   302172   310738   268925   269351   203554   196062   214021    306458    266535  1116816  1473300  2591234  2589025
          131072    1024   347540   350820   309252   321275   261944   259999   251363    256214    265683  1097948  1439543  2523044  2557898
          131072    2048   368359   360015   385514   392801   341994   317066   298107    317383    304559  1086193  1399522  2531024  2568174
          131072    4096   357938   383374   429903   429304   383313   356751   312155    356462    309946  1103792  1425656  2275161  2302219
          131072    8192   375268   373590   328434   322598   338794   373902   338129    373651    335595  1105308  1437507  2230556  2220699
          131072   16384   385814   375477   337166   360183   365354   379705   346909    379021    342752  1196732  1515723  2214241  2208344
          262144      64   134891   154386    90899    98017    97560   155448    97481    155458     97861  1241283  1688691  2994077  3004074
          262144     128   185775   197854   120972   135312   134337   197160   134242    191767    134253  1227794  1664850  2930063  2900559
          262144     256   213941   260779   185770   178051   215301   266379   214907    266216    214284  1148821  1527424  2981517  3004550
          262144     512   305134   311658   233035   204629   243670   315071   261864    316211    263506  1112741  1457579  2616783  2626873
          262144    1024   326373   341542   291067   256687   250324   296785   320008    344082    319404  1098707  1413014  2628908  2601588
          262144    2048   355678   364896   363739   302311   300232   313878   301407    361061    393805  1076399  1392338  2574987  2591019
          262144    4096   370381   377368   405303   325694   323820   350345   324675    351558    327722  1085396  1393998  2272930  2271456
          262144    8192   379465   377683   419178   342912   343504   377957   333931    374202    340013  1101417  1420980  2231297  2250221
          262144   16384   379843   365904   432254   348601   350901   382220   344687    372144    342985  1150360  1479702  2209688  2233595
          524288      64   143855   156269    92851    98403    97465   155102    97469    154759     82750  1233322  1688381  2984641  2955899
          524288     128   190236   199156   127612   135012   133882   194836   133995    196582    124037  1237231  1679205  3076177  3105838
          524288     256   256338   263032   183795   216144   214624   266982   213531    264227    185137  1148110  1533611  2996700  2978605
          524288     512   307372   319952   221775   255191   268849   303707   267251    305183    225143  1104329  1452132  2609020  2614642
          524288    1024   350857   355073   267961   269005   321364   346270   287690    299928    280370  1099860  1430808  2644392  2606763
          524288    2048   360790   364998   334202   305418   297877   361204   393528    369684    330155  1068684  1395878  2600674  2579878
          524288    4096   377024   376583   360958   328595   324040   351858   411979    377508    365322  1075043  1391119  2274173  2296889
          524288    8192   378043   376780   379056   339736   340683   364902   335269    380617    380737  1083537  1401513  2247460  2267457
          524288   16384   380399   377865   389466   350616   369053   367916   396744    312236    395517  1089757  1413206  2235493  2236218

iozone test complete.
