	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:44:05 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           65536     256   240980   265798   203840   204477   183414   159684   160096    180618    195486  1164318  1561532  2828113  2801737
           65536     512   331912   340620   282494   283773   283500   334739   275621    329890    278578  1124751  1483927  2614130  2646318
           65536    1024   347221   358658   320957   319940   319129   361310   318648    366061    315887  1103542  1452483  2530339  2516832
           65536    2048   368938   366988   373190   373584   373837   369831   369489    330380    370880  1105051  1425812  2540841  2541522
           65536    4096   375773   377874   400895   421892   417759   379562   416808    379795    406669  1123708  1463051  2183220  2204670
           65536    8192   381121   353829   440557   440865   442613   386494   442780    381471    437084  1204084  1537324  2183879  2197058
           65536   16384   384051   385360   456490   461423   462674   378238   453247    377929    395660  1300810  1653611  2143802  2152953
          131072      64   143983   151259    88694    91786   100943   155184    98590    154849     98005  1240919  1695804  2998267  2982489
          131072     128   217514   221829   124086   100940   148737   233176   162912    233632    162799  1240027  1684683  3010104  3025110
          131072     256   267620   276867   200678   169040   161405   215357   204938    277561    205543  1159468  1524961  2953742  2921345
          131072     512   316144   339714   282218   282574   220154   208053   213884    324626    281641  1103819  1456793  2586419  2579913
          131072    1024   313943   304173   280163   279571   273494   312556   278639    304334    255723  1112411  1440211  2623171  2584327
          131072    2048   309071   300634   290769   288889   288684   358314   374378    369302    373564  1078079  1401166  2507017  2509122
          131072    4096   358552   381272   422387   422782   370438   334808   319672    347783    314787  1099496  1413999  2244416  2273617
          131072    8192   365665   365404   345096   443372   389734   369439   333600    373486    335607  1131793  1459566  2204704  2240848
          131072   16384   376718   372977   350332   350208   335475   376241   350989    382540    341952  1211172  1540718  2216973  2230746
          262144      64   132362   154203    91243    98314    98448   154839   101487    152224    100038  1239223  1687571  2988113  2970402
          262144     128   220047   226777   112512   150761   162896   233829   162809    232567    162889  1235834  1682381  3005199  2994493
          262144     256   265565   272809   179784   177045   205802   276976   205761    276563    205987  1153381  1543386  2910286  2887655
          262144     512   322075   340887   252271   226057   234817   340706   282997    338034    282671  1118046  1469120  2651266  2676332
          262144    1024   350187   346253   289692   252901   244238   324178   315240    357938    317163  1092152  1437650  2559451  2555459
          262144    2048   297021   314421   344546   283175   290732   305601   292086    372797    373936  1072949  1390440  2580208  2556559
          262144    4096   359274   372714   392690   321458   319698   339859   316367    337679    358623  1072475  1379864  2191799  2214802
          262144    8192   377977   378613   421256   336905   327813   368189   337573    360571    332204  1101204  1412109  2223370  2239395
          262144   16384   377919   377201   430588   345245   345843   379293   346269    378692    332637  1135407  1460493  2220339  2228416
          524288      64   143042   155009    95250   102245   101338   153752    98957    154608     91675  1243458  1668893  2991006  2984215
          524288     128   215259   233632   128555   163532   163022   231098   162169    232081    142205  1239603  1677142  3029813  3019919
          524288     256   263061   272783   178001   205601   204895   273811   205373    273463    177835  1158499  1541638  2969811  2946761
          524288     512   322611   337927   237169   256785   283579   332513   281979    331673    234462  1107487  1457112  2621177  2635805
          524288    1024   357288   350621   271611   274503   321864   358899   316116    362382    266681  1099968  1432390  2626945  2642577
          524288    2048   363614   359533   312676   287315   331753   362674   368618    364473    316448  1075561  1393005  2591009  2562791
          524288    4096   356028   375593   354464   322262   320934   351336   419240    372418    360172  1074475  1382342  2250259  2279742
          524288    8192   377030   373198   373550   338836   335743   363494   365678    377615    375041  1081222  1395408  2233710  2238950
          524288   16384   375047   371490   387088   351361   351802   360882   350692    379887    392319  1097029  1415353  2241130  2240326

iozone test complete.
