	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 10:25:31 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256     256   286958   283248   280951   297698   278835   289589    59547    288345     90399  1415041  2350543  1506359  1382252
             512       4    21490    25128    15685    18062    18181    25114    15648     25519     17069  1120344  1524329  3201349  3393590
             512       8    37647    39884    24696    28514    28130    40034    24288     40172     25052  1190529  1895721  3415178  4000485
             512      16    61575    67174    37755    45518    45201    67476    37794     67529     36066  1276891  2009236  3678421  3884698
             512      32    97022   108383    50131    72501    73091   108290    50548     83935     62729  1336492  2091421  3795443  4000485
             512      64   144837   156285    89196   116131   114515   152880   102874    154131     94829  1312798  1882427  3264616  3320137
             512     128   184701   197764   123939   152565   149662   193714   122693    198001     98976  1471074  2065273  2786024  2391924
             512     256   281607   290090   164308   281496   276601   296130    97079    295804    128508  1296941  2065273  2107844  2014892
             512     512   305830   353099   350449   349479   336184   367040   173508    362885    162076  1326585  2107844  2483197  2187279
            1024       4    21303    25593    16668    17373    16715    25242    15818     25305     15699  1110440  1612948  3355952  3447541
            1024       8    37287    40416    25049    26859    26419    39960    25053     39779     24123  1186518  1903117  3684119  3791442
            1024      16    60573    67801    39762    42540    42553    66588    40321     66571     36756  1248607  2003431  3804877  4029784
            1024      32    98556   109401    60653    68075    68371   108074    56097    107088     62298  1267398  1947119  3603747  3966517
            1024      64   147594   159849   105253   111886   109849   152067   104128    157009    103384  1272279  1885572  3335105  3348104
            1024     128   189457   195422   137080   149573   149818   197036   130064    197680    135202  1329791  1895558  3142339  2985091
            1024     256   289930   304763   195788   252766   239476   301257   158119    305957    268489  1309518  1868347  2534194  2461573
            1024     512   327589   375933   326518   328215   308994   365597   261476    372768    178208  1271902  1988589  2619192  2553783
            1024    1024   287793   327689   340443   332458   328215   352485   222654    352746    236119  1385560  2146618  2805690  2827858
            2048       4    21469    25308    16712    16876    15040    25170    14682     25182     14608  1067761  1595217  3319389  3334853
            2048       8    37452    40021    25306    26045    23981    39980    23762     39955     23837  1224892  1846977  3812993  4056054
            2048      16    60961    67370    39180    39587    39265    67123    37849     67207     38832  1258818  1967097  3999400  4096676
            2048      32   101633   106678    61381    62420    63017   107102    63820    107326     62226  1297023  1923059  4016229  4128177
            2048      64   145891   156814    94248   102878   102400   155045   101361    155162     98055  1251847  1823840  3465352  3519302
            2048     128   192898   200705   121767   132780   133593   198699   129546    197357    141652  1326260  1854954  3489282  3494960
            2048     256   287281   301403   213532   241196   240238   299063   215309    299323    198451  1284801  1749190  2945990  2901215
            2048     512   343325   361334   270286   286677   277212   367157   305302    373235    255297  1254956  1728424  2472773  2525110
            2048    1024   312193   322616   294540   326218   303866   351948   294925    346874    288690  1248028  2162727  2752473  2848305
            2048    2048   390401   386623   360894   357484   367345   378481   379668    340305    328627  1332639  2004275  2572756  2611870
            4096       4    21408    25054    16501    16629    14481    24930    14465     25187     14566  1082141  1583280  3148338  3362795
            4096       8    37378    40446    25404    25340    23303    40610    22864     40025     23381  1173343  1796342  3605576  3849566
            4096      16    60539    67664    39155    39644    37872    66397    37825     66747     37782  1251100  1934930  3765198  4076076
            4096      32    98627   108210    60903    62909    61848   107079    61756    106797     62772  1247195  1844163  3686820  4012295
            4096      64   145166   157235   100854   102399   102246   154606    97065    154987    101489  1255672  1804455  3497668  3723578
            4096     128   191215   200089   133594   133768   134083   198728   131513    197758    127011  1268092  1833535  3491271  3605576
            4096     256   291862   302916   217549   242726   244143   305986   225997    306565    246926  1199727  1636364  3152960  3243439
            4096     512   350746   362125   275398   289204   279416   364739   242681    364028    307091  1204691  1597413  2769693  2866270
            4096    1024   313005   344805   291758   307113   306817   350682   290147    353075    256095  1408554  1703708  2519114  2775061
            4096    2048   353351   385321   306861   366724   358730   393007   334259    345075    352343  1319214  2426601  2237018  2288267
            4096    4096   364901   368676   390391   398255   387958   385580   326062    383772    372561  1323380  1877210  2396810  2361881
            8192       4    20647    24157    16540    16515    10460    11909    14195     24506     14406  1104360  1461009  2568797  2760083
            8192       8    37023    39999    26471    25355    23181    40119    23105     39860     23241  1235792  1642999  2843453  3107564
            8192      16    59796    66178    39806    40242    38453    67386    37834     66251     38178  1280416  1710222  2959544  3197502
            8192      32    97623   106705    63318    63253    63918   106999    62506    105831     62954  1239492  1653993  2865507  3113478
            8192      64   143976   156163   101709    99479   102559   153794   100589    157544     99787  1265747  1703439  2862403  2997236
            8192     128   189880   196211   134163   134350   133433   198386   131078    197516    133387  1287035  1709201  2970290  3100833
            8192     256   292917   303743   234492   241368   241338   301663   230571    306447    230396  1197628  1597176  2852186  2930016
            8192     512   356514   365845   272059   297101   294718   368976   278458    361788    294804  1148471  1518742  2415819  2445392
            8192    1024   334708   350070   308201   311577   308143   347620   284779    346855    316817  1244250  1603811  2559040  2540122
            8192    2048   364916   362112   365580   373927   374612   389575   351528    351920    328823  1415098  1827275  2577662  2543318
            8192    4096   391569   385342   380439   414888   412052   378137   396380    383321    374082  1324697  2434477  2373761  2337269
            8192    8192   371774   372738   432868   436209   444689   370476   388962    389169    425271  1144607  1527520  2031220  2053681
           16384       4    20713    24444    13671    13413    14282    24463    14256     25139     14621  1082455  1440092  2681860  2838966
           16384       8    36975    40143    25392    25575    23151    40149    23186     40852     23567  1219775  1646298  3052190  3207472
           16384      16    59068    66537    39766    39808    37950    65802    38558     66605     38571  1284312  1758664  3166678  3338197
           16384      32    96433   105395    63166    63371    63793   107022    63046    106006     62873  1286332  1749842  3254717  3425388
           16384      64   142944   154861   101283   101763   101354   152537    99437    153094    101711  1274617  1713454  3013905  3113591
           16384     128   188389   196194   134294   133152   133891   196044   133594    197323    130219  1257405  1699765  2969238  3037485
           16384     256   293831   302985   236223   240732   238399   304168   238202    305671    232807  1172211  1569948  2899824  2950498
           16384     512   354586   362693   277562   288827   278175   359030   290593    361406    288602  1140538  1510324  2574071  2555595
           16384    1024   335263   341141   308398   308631   301064   344050   299568    338128    317901  1176082  1535397  2638813  2618502
           16384    2048   361740   365829   370839   378987   376341   356150   374971    375537    362567  1174294  1528634  2287309  2335188
           16384    4096   371762   374859   402179   405014   401136   378242   422364    376609    413308  1357185  1706815  2200374  2194192
           16384    8192   371577   368412   442797   447346   443040   378269   423097    382553    437442  1309146  2384784  2332889  2344589
           16384   16384   375004   389187   465614   469402   465192   382740   446039    387805    444274  1262441  1737806  2326649  2347954
           32768      64   144002   155384   103069   102098    90850    84789    78585    148140    101423  1261662  1697116  3037740  3101282
           32768     128   189448   196741   133934   134232   134109   196534   132640    197124    132522  1257357  1700118  3043930  3082364
           32768     256   295697   304275   237680   239837   240592   306328   242187    306706    244478  1154495  1560532  2829254  2824602
           32768     512   345009   352272   291436   292710   289774   355339   287469    354993    286016  1131959  1515768  2652861  2675377
           32768    1024   335641   340566   313251   313625   310770   336547   310217    340496    311039  1118628  1486617  2498535  2524882
           32768    2048   363894   360833   378929   380117   381946   368427   375100    364651    357063  1159227  1500444  2659329  2653066
           32768    4096   380386   387204   417267   417581   419032   384294   418204    378987    402678  1184157  1513314  2154222  2131933
           32768    8192   377003   377567   442112   443014   440553   375315   441522    380161    454417  1370650  1750796  2287454  2271462
           32768   16384   376055   378909   459777   456970   464339   383920   463361    392139    447130  1298519  2342903  2115167  2137902
           65536      64   144361   155082    97771    84125    81736   152823   101504    152639    101962  1245483  1687290  2951778  2998827
           65536     128   189982   197256   134188   134583   133159   196877   133660    197421    133554  1237041  1692422  3009695  3049022
           65536     256   295152   305393   243008   242851   234114   168769   186762    168443    182496  1160793  1558266  2960999  2970246
           65536     512   355968   361434   294326   292427   294229   361545   290553    362734    287160  1112195  1476498  2579952  2583298
           65536    1024   339675   352437   311905   310927   309492   342206   307143    343399    303205  1113705  1467731  2633237  2659093
           65536    2048   364871   376286   374761   374474   377958   363400   383922    370134    376767  1093580  1415890  2539667  2511635
           65536    4096   376914   382472   416323   414821   421358   377387   422592    381835    406415  1133896  1456578  2217655  2258933
           65536    8192   379342   377665   434943   438749   442245   382531   443586    377694    431334  1181189  1502124  2181989  2232460
           65536   16384   380066   381067   461186   462370   460745   386426   458842    387880    460953  1317488  1676332  2152464  2168271
          131072      64   145450   155208    91132    93635   101575   153116   102570    156335    102515  1244450  1696176  3012446  3029661
          131072     128   190124   199130   123821   110266   134645   198912   133991    197959    134205  1244405  1696437  3026776  3016065
          131072     256   296974   308517   236665   187952   189859   185506   242415    308066    242018  1148253  1532647  2835769  2853120
          131072     512   353797   362462   292834   291664   233215   218205   223412    267816    295428  1118285  1477120  2631760  2653379
          131072    1024   345827   352370   311556   312206   253008   251659   240219    253684    285221  1092567  1430728  2555912  2585762
          131072    2048   364966   367512   379392   380711   329755   312466   297183    310809    290216  1086940  1414119  2511346  2570937
          131072    4096   380071   381890   421032   422717   371074   345638   318324    351134    322341  1090422  1412855  2214615  2213831
          131072    8192   354356   361216   387210   446066   403487   366279   335181    372385    328808  1124406  1447686  2217125  2220169
          131072   16384   373076   373830   344349   394719   385620   376483   348880    383722    344254  1212361  1542785  2235690  2255743
          262144      64   134576   152765    93219   103465   103402   155300   103639    154878    103645  1238005  1685760  2981113  2990771
          262144     128   188655   198082   117564   135616   134643   199994   134732    196838    134608  1241077  1699397  3043472  3069274
          262144     256   297274   307643   210498   186419   224294   307192   243507    307155    243364  1150956  1538773  2957466  2933604
          262144     512   349432   358517   257081   227476   221365   356814   292559    356569    292478  1109646  1434354  2629512  2648852
          262144    1024   333027   338955   277041   241691   244989   338280   309303    338548    309885  1091379  1437170  2641216  2614145
          262144    2048   366022   365635   355746   290976   295061   311110   295215    370072    382009  1079026  1394850  2567597  2539887
          262144    4096   375943   380648   399146   319533   323882   352863   317460    351549    345220  1084826  1397192  2233445  2281358
          262144    8192   371390   374646   416127   334597   341367   364692   333875    359401    334075  1099984  1413715  2198070  2267095
          262144   16384   379351   376447   437678   349058   345939   378436   351055    378538    349670  1135412  1460413  2249314  2253181
          524288      64   144794   156129    97683   103649   103441   155040    99210    154995     92893  1240451  1689791  3016059  3021135
          524288     128   189936   198965   127718   135011   133493   195879   133727    198844    123383  1240183  1685477  3013979  2995847
          524288     256   295212   305938   198174   232925   242799   305579   241665    303094    197727  1146678  1539153  2931324  2939985
          524288     512   346344   357975   241091   251430   292134   358886   291608    356875    240028  1108052  1461462  2554262  2628248
          524288    1024   339889   348061   260218   271681   310127   344889   309539    343828    262363  1101218  1432304  2643953  2666543
          524288    2048   360508   366943   322156   295422   323138   366575   381462    364886    322687  1079608  1404095  2611474  2618599
          524288    4096   373228   375159   355914   319788   325070   353450   421189    377012    358924  1076334  1388562  2264450  2268889
          524288    8192   371820   372177   374123   336593   336055   361959   375391    373118    373695  1081026  1397181  2238939  2250791
          524288   16384   374354   378229   389968   352515   352852   371936   350881    379746    408254  1098252  1414173  2235016  2248543

iozone test complete.
