	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:35:37 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256       8    35759    39330    23633    27911    28122    39775    23754     39690     25359  1153561  1829808  3378611  3667079
             256      16    60808    65878    29391    45405    45912    66301    29260     64942     34873  1298662  1952947  3465855  3756894
             256      32    98015   108329    55100    72477    73454   105602    51148    105353     56863  1405778  2097948  3368013  3654598
             256      64   147536   154211    80125   114951   120417   153483    75985    148474     81087  1398455  2061693  2639446  2699161
             256     128   220670   230031    70253   199513   188250   246621    55089    240382     52245  1368162  2228578  2081678  2000242
             256     256   294595   301121   272398   268046   260187   322366   118256    312151    126802  1384034  2285501  1368162  1398455
             512       4    21251    25136    16083    17830    17869    24807    16034     25542     15981  1062161  1524329  2811557  3346002
             512       8    37163    39680    24330    28295    28162    39893    23329     40050     25477  1216149  1882427  3604335  3815675
             512      16    61605    67111    34780    45669    47672    66667    37427     66483     40075  1282994  2039772  3842988  4030519
             512      32    96677   106644    57309    72102    71179   108679    55676    107628     55602  1339827  2073249  3684733  3849877
             512      64   147808   158324    91332   117833   114466   153899    72521    157096     83024  1355045  1895721  3158966  3239989
             512     128   232492   249133   102398   220123   213684   236929   121266    234523    128516  1446306  1803387  2708713  2665014
             512     256   292222   310473   180858   257683   252354   305830   154497    312597    159951  1305615  2057359  1854787  2039772
             512     512   333988   366789   330087   319622   320003   372064   249887    388487    128026  1239310  2039772  2225819  2198475
            1024       4    21472    25116    16675    17323    16728    25021    15211     25242     15599  1078919  1570483  2976816  3179559
            1024       8    37255    40249    24481    28088    26350    39870    24434     39810     23572  1213334  1822368  3849207  3984917
            1024      16    61032    67125    38278    42259    42228    67377    36923     67515     39052  1267398  2028027  3791442  4099011
            1024      32    98594   107938    63374    67788    68555   106989    62091    107428     57883  1289855  1939207  3722435  4048778
            1024      64   146142   156357   102554   107662   110012   155813   101445    155009    103959  1302766  1935711  3458646  3532609
            1024     128   228664   250000   158317   200935   205867   250730   107101    249507    199184  1307923  1805514  2861774  2837198
            1024     256   299785   313528   217733   249579   253035   315277   207328    314884    141594  1448650  1848247  2567523  2522288
            1024     512   356316   388164   294260   330234   303771   376328   252336    382257    242875  1239598  2027069  2760606  2805690
            1024    1024   360291   380529   364171   363124   339420   422616   253408    414379    246925  1363565  2043465  2767722  2869422
            2048       4    21339    25315    16634    16662    14962    25333    14928     25148     14716  1060642  1608660  3155969  3319389
            2048       8    36581    40390    24860    25402    23614    39720    23068     39953     23184  1199074  1840251  3885431  3999400
            2048      16    61377    67301    39663    39470    38610    66821    36956     66200     37507  1224892  1935626  3915540  3991965
            2048      32    98103   108394    61367    62670    63227   106466    62300    107421     60686  1274507  1950570  4048407  4138120
            2048      64   145164   156479    98599   102764   102564   154506   101381    157455     97691  1260296  1838281  3536690  3624742
            2048     128   232331   248488   162978   171696   173988   249057   152553    244359    179507  1255690  1793378  3324528  3302797
            2048     256   305769   317126   178741   225820   216105   318206   218219    316740    232570  1314489  1771556  2872113  2872113
            2048     512   365330   385184   231025   288370   292365   384443   279058    384392    294591  1324829  1745990  2673655  2779189
            2048    1024   375568   386345   308017   359625   330702   402041   259500    401721    232280  1151187  2037554  2565840  2528827
            2048    2048   381727   366702   371958   391665   380880   347886   364153    398054    282129  1374432  2096227  2723672  2875960
            4096       4    21295    25097    16796    16735    14435    24878    14527     24815     14611  1075367  1511406  3042943  3376675
            4096       8    36945    39948    25473    25367    23107    39757    23146     40072     23380  1187865  1735549  3445064  3806915
            4096      16    60486    66462    39263    39424    37987    67386    37004     67470     38256  1212171  1915086  3709909  3961410
            4096      32    98187   107792    61746    62541    62674   106661    62150    106682     61644  1256866  1852715  3785942  4113159
            4096      64   145181   156635    97015   102592   103093   154736    99861    154881    101657  1261110  1788674  3421735  3693955
            4096     128   229184   246183   178220   187768   186274   244477   165575    245873    176285  1260648  1780886  3376675  3459633
            4096     256   301862   316709   215749   221427   218287   319127   208309    311337    223046  1215774  1656880  3098371  3131124
            4096     512   365974   380491   243420   277525   276404   296809   133345    362064    312675  1227062  1626141  2780451  2856263
            4096    1024   379432   373282   322294   347504   331761   397905   280529    389868    310988  1408554  1765513  2569603  2873942
            4096    2048   393656   365188   351709   365227   366372   356452   352589    397362    306751  1271282  2391139  2377242  2419084
            4096    4096   395705   396243   412315   414994   407117   388906   367124    370576    378871  1309859  1878031  2416702  2391139
            8192       4    20714    24332    16553    16763    14187    24442    14271     24493     14356  1076776  1433459  2555994  2727221
            8192       8    37630    40048    25357    25525    23080    39439    23142     39672     23413  1221253  1630602  2859545  3123099
            8192      16    59569    66818    39559    39602    37914    66098    37782     65712     37801  1276800  1730811  2974404  3221183
            8192      32    98204   106350    63261    62626    62796   105839    62537    105942     63070  1304677  1738166  3035096  3255981
            8192      64   143908   156488   101908   102451   100222   121170    93311    153941    101203  1272262  1702426  2880400  3014063
            8192     128   226993   244924   170570   183994   185448   241594   177596    243911    174844  1265374  1689036  2910163  3029476
            8192     256   303081   318991   211357   228993   224722   315841   215941    317001    218797  1205782  1603736  2815955  2884511
            8192     512   362349   370727   285662   284899   279609   362575   274071    369555    306267  1160182  1539566  2604627  2573029
            8192    1024   371437   383180   325336   336870   338540   375041   318308    386395    302689  1249726  1595914  2591465  2565728
            8192    2048   375299   382340   345276   372702   370727   371855   358101    378470    343883  1423423  1824462  2593225  2543318
            8192    4096   375398   390022   396188   418771   416553   387624   376401    397724    221052  1252779  2314129  2261133  2231035
            8192    8192   381572   393695   449936   440403   438453   386069   429594    380688    400781  1303193  1777000  2417859  2444696
           16384       4    20729    24331    13710    13121    14233    24445    14200     24476     14567  1085190  1432049  2691629  2831713
           16384       8    36184    39759    25583    25582    23367    40233    23327     41564     23435  1208619  1653786  2952019  3167846
           16384      16    59597    65747    39925    39885    38096    66345    38364     67334     38232  1274239  1762091  3186945  3351874
           16384      32    95969   105322    62973    62901    63112   105486    63042    105793     60916  1291214  1766440  3247642  3409751
           16384      64   143612   155676   103217   102263   102004   153961    99763    153931    100766  1252775  1706646  2904481  2943042
           16384     128   230018   243770   183442   185131   184164   240195   172854    243364    171427  1257129  1694860  2935123  2980571
           16384     256   304331   315513   221996   224382   222291   317444   221229    312749    219125  1191230  1607518  2880014  2912606
           16384     512   258059   313707   286253   284587   285480   371772   272739    375461    270109  1098495  1461034  2195383  2236393
           16384    1024   369742   376401   327869   331076   329645   377858   333896    378303    331036  1162632  1529757  2599386  2582195
           16384    2048   368643   359400   377304   376471   365150   376506   366827    380367    380979  1239443  1593280  2611834  2568011
           16384    4096   402553   374595   377745   430919   425426   378251   397236    385577    410729  1393429  1792940  2350604  2377194
           16384    8192   383798   389363   432753   447809   439189   387722   428375    387274    409037  1281200  2355035  2342911  2344909
           16384   16384   380871   381324   453035   450815   453624   380971   454972    385997    449962  1295376  1761504  2366551  2405823
           32768      64   130673   155848   101982   102211    89093    79550    74174    147078    101104  1254281  1716060  3031509  3076224
           32768     128   228820   243251   176125   173316   172520   241462   172181    242322    173958  1247972  1694584  3073885  3093325
           32768     256   305142   314002   224656   224353   224162   313977   223743    314783    223805  1152993  1553582  2683683  2654142
           32768     512   364453   309651   270740   283252   280838   369474   274669    372279    278100  1134979  1508862  2636627  2644287
           32768    1024   374089   380461   327443   335762   332046   381688   330206    374979    326748  1143411  1499609  2694944  2700080
           32768    2048   370749   372435   373076   377964   373199   377723   374945    376951    359961  1159276  1499200  2627353  2648567
           32768    4096   380921   391517   354348   409979   421897   390096   420360    384907    411110  1217051  1573719  2299971  2309401
           32768    8192   391222   387822   444678   444576   440560   380324   443963    382121    441504  1351657  1709146  2151254  2172233
           32768   16384   352841   390113   465453   468027   463847   390285   463768    399366    459057  1203780  2084372  2125833  2133025
           65536      64   143812   147923    98256    83994    79974   152029   101411    154343    102020  1239496  1686597  2869205  2913638
           65536     128   227990   241617   173337   174530   172441   219338   174042    246292    178022  1230518  1680883  2956064  2921286
           65536     256   297955   283217   224566   224515   209853   165342   181178    172273    181464  1152181  1560903  2922839  2901214
           65536     512   365070   368822   284034   284901   285710   368762   282372    369281    283850  1115106  1495642  2625842  2589625
           65536    1024   342047   353745   334474   334118   336237   379586   335337    380280    331738  1117731  1465079  2633363  2640877
           65536    2048   349611   375999   380441   383945   385018   376366   381287    354283    355217  1112321  1442097  2626168  2622685
           65536    4096   382740   388021   427783   424953   427982   356261   392722    383502    410351  1132761  1458526  2186137  2212870
           65536    8192   386453   357376   426092   448754   448486   389763   449082    385209    443350  1213156  1564813  2232079  2282057
           65536   16384   380475   393141   410896   413395   409528   378803   411216    385365    406535  1376807  1744926  2244619  2265487
          131072      64    95766   154607    90665    94698   100817   154480   100524    154741    101626  1240049  1683476  2949748  2921997
          131072     128   229280   240962   162754   132589   137655   243644   178011    244590    177965  1239029  1684838  3052370  3061942
          131072     256   303981   295046   219586   180557   180448   185678   224562    313977    223051  1156876  1550451  2912385  2924142
          131072     512   363955   368816   287412   286040   232606   223897   222189    249206    284191  1116770  1465801  2590819  2620707
          131072    1024   357115   362816   332902   333288   277184   272921   256290    275464    256637  1104191  1433153  2568186  2564867
          131072    2048   374454   359526   378021   384603   326870   326014   284681    322775    296577  1081800  1409421  2544649  2551878
          131072    4096   355147   379796   431210   431888   376032   353528   330751    358876    321601  1096883  1410937  2166902  2194259
          131072    8192   363295   384048   327359   366903   450330   387500   449338    386159    450615  1114879  1444988  2199262  2211106
          131072   16384   387981   377723   464190   464618   409803   383532   347839    380924    342659  1198373  1536258  2201816  2184597
          262144      64   130898   154581    93007   103419   103073   155632   103621    155833    103091  1246452  1686541  2985963  2961242
          262144     128   224925   254090   148150   152791   177611   245315   177766    239490    178551  1235281  1666934  2978876  2997269
          262144     256   294740   311873   194148   179996   218295   311752   226955    310861    226430  1157705  1544677  2924506  2930391
          262144     512   353832   353530   255746   225697   222680   365887   283617    369913    285135  1114918  1464180  2633341  2618453
          262144    1024   358295   369243   299201   240747   260666   289677   331678    372465    332773  1099675  1435853  2632843  2657527
          262144    2048   370253   363055   349552   292816   292565   315905   288553    369333    379743  1079319  1400020  2535096  2546398
          262144    4096   370029   387342   399623   322941   318932   355434   317047    357751    320118  1080092  1393485  2233160  2237486
          262144    8192   382792   373203   418348   343396   343607   376066   331748    364721    336906  1102274  1421382  2194959  2227202
          262144   16384   369027   381989   438883   354429   352900   385841   343509    375066    341994  1121629  1416298  2198623  2212204
          524288      64   142740   155243    96671    99942   100096   154015   101687    154704     86651  1239260  1678086  2958138  2940909
          524288     128   227762   254753   150863   179497   179564   241426   179216    238897    154134  1233085  1677854  3035460  3021309
          524288     256   290399   307411   190097   225388   227454   307119   224910    311462    188033  1155066  1543717  2907108  2924587
          524288     512   352357   361679   240628   249789   285800   366260   285389    365117    241490  1109815  1461434  2624167  2601382
          524288    1024   369058   363453   272690   260010   336028   374960   332183    368541    282703  1093920  1428390  2581910  2584049
          524288    2048   369400   371365   318816   291031   327161   372983   379410    371651    321546  1077154  1392464  2576417  2558512
          524288    4096   380255   378698   360114   323939   325060   352394   398613    379960    359311  1076365  1386154  2249495  2252814
          524288    8192   378368   382987   377384   342199   339806   362432   341358    380285    378924  1077061  1385678  2230357  2239377
          524288   16384   380537   377121   390717   353826   349433   371168   348252    383727    393739  1101926  1417508  2235150  2250722

iozone test complete.
