	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:09:20 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256      16    60194    64746    35403    44481    45910    65878    34594     66166     37802  1158540  1967260  3454704  3756894
             256      32    95768   107247    43046    72994    72233   104492    52935    106799     54923  1340826  2081678  3285566  3557725
             256      64   147313   155528    82743   114804   116409   152200    56017    154766     59659  1479379  2097948  2692393  2747508
             256     128   216401   227786   110537   188217   184023   223008   142051    225537    101422  1319408  2247235  2114473  2114473
             256     256   258371   284148   226920   241084   238778   282875    81400    277969    119960  1407621  2345409  1487577  1405778
             512       4    21384    24975    15838    18322    17985    25200    16277     25096     16921  1103647  1575781  2782414  3284589
             512       8    37768    39598    25533    27856    27811    39829    24801     39708     25554  1201856  1854787  3580298  3736016
             512      16    60576    66823    40635    45241    44588    67527    37914     66771     35078  1283761  2007358  3736016  3913012
             512      32    98726   108061    49597    72325    72264   106867    50869    107112     64564  1279935  1889050  3604335  3762197
             512      64   144506   154865    86806   115500   117542   152014    86265    151382     99804  1347393  2007358  3140488  2811557
             512     128   217603   228363   118463   186465   181500   223003   117536    224754     81685  1475116  1904125  2681653  2613128
             512     256   246871   288609   115550   238587   233910   285881    98423    279773    171185  1227971  2001745  2116152  2014892
             512     512   306748   339748   337718   314290   323230   351423   191128    340232    173916  1289930  1869318  2207515  2497638
            1024       4    21424    25043    16754    17239    16698    25077    15684     25064     15678  1061060  1572783  3151562  3112733
            1024       8    37376    39889    26132    26962    26111    39983    24042     39474     24143  1177088  1882266  3684119  3791442
            1024      16    61193    67240    40581    42875    41800    66862    39090     66320     36810  1257748  2007176  3984917  3821805
            1024      32    98366   107992    62740    67639    68951   108267    63892    107179     59943  1291406  2052253  3778101  4130547
            1024      64   146202   158539    95202   110501   111561   156238    94860    158096    112738  1307923  1896395  3239514  3345496
            1024     128   215807   226841   170213   180766   181622   228518   132504    222562    133559  1321607  1946237  3151562  3130886
            1024     256   275799   292736   220403   226949   213735   292138   211795    283182    204028  1412443  1852232  2659742  2572135
            1024     512   347354   372219   221358   286755   277886   354200   236927    352369    280610  1227903  2028027  2837198  2852271
            1024    1024   366220   372768   385101   372090   374818   368198   225011    418294    272112  1352828  2124322  2701567  2737730
            2048       4    21478    25249    16714    16781    15222    25097    14877     25341     14864  1082427  1578798  3117032  3287628
            2048       8    37954    40630    25317    25689    24066    40285    23694     40383     23610  1187799  1846580  3757946  3841986
            2048      16    61008    67564    39534    39804    38951    66985    38684     67085     38080  1290398  1984365  3999400  4056054
            2048      32    98343   106854    58454    63301    63354   107773    64200    108704     62939  1266427  1921339  3946119  4038890
            2048      64   145506   156957    92771   101698   101310   156693    99582    154124     97594  1186486  1782585  3089009  3121562
            2048     128   219484   231616   146980   160060   158451   232885   153236    230448    166275  1310279  1861789  3297725  3351769
            2048     256   272334   285353   202031   210833   211242   287926   203135    291690    177423  1235996  1713940  2868277  2869235
            2048     512   345646   362922   255905   294036   271439   353352   286390    358978    265393  1336787  1712573  2824887  2793651
            2048    1024   361638   387583   316250   350383   336006   338682   333281    379685    309929  1216910  2133188  2839830  2888532
            2048    2048   412169   394236   345354   341564   366686   397814   362416    304534    325600  1357061  2098276  2694623  2748949
            4096       4    21454    25136    16767    16826    14645    25107    14391     25209     14781  1075974  1556739  3088901  3261295
            4096       8    37216    40544    25450    25472    23459    39386    23039     40786     23512  1185161  1755590  3471518  3810292
            4096      16    62207    67462    39423    39710    38603    67936    37973     68706     37663  1252194  1918508  3747131  4083827
            4096      32    97193   106179    60471    63686    62743   106516    62393    106110     62563  1251921  1843372  3720353  4052041
            4096      64   145526   156442   100291   102558   102213   158281    96928    155948    101115  1250281  1789419  3474326  3713116
            4096     128   216377   228520   153765   158006   155629   225775   153512    226824    154304  1224875  1786256  3168077  3273724
            4096     256   273853   286489   199221   209373   216183   281767   207644    283184    207394  1219831  1672526  3189841  3308398
            4096     512   345804   356852   276756   288147   281375   362094   224207    356238    285936  1146715  1522659  2489906  2677324
            4096    1024   370848   371321   322035   343276   332577   363219   313989    378521    287097  1404754  1750403  2499324  2844440
            4096    2048   348237   393773   315251   373858   370976   385433   332171    351889    327261  1303202  2430721  2445252  2512850
            4096    4096   382481   370584   392908   393511   371787   394306   327679    389797    325205  1317393  1882352  2382847  2410937
            8192       4    20861    24559    16496    16556    14335    24497    14258     24526     14400  1096780  1422244  2522962  2681462
            8192       8    36951    40253    25428    25481    23170    39359    23185     39643     23169  1229469  1619611  2830803  3095805
            8192      16    59241    65588    39636    39609    38083    65558    38050     65517     38017  1286842  1739662  2867420  3107564
            8192      32    97427   105481    63118    63175    63275   107428    62923    106814     63478  1288048  1741514  3063510  3375284
            8192      64   122903   135729    98912   102013   101629   153836   100497    153437    100097  1270051  1713035  2981113  3099435
            8192     128   215091   225562   157278   162291   163866   229127   152357    225849    156234  1252231  1664731  2646761  2716226
            8192     256   277074   286412   213461   209842   207371   286221   199259    286005    205974  1181770  1597176  2806524  2928768
            8192     512   340367   358123   263341   290208   290950   355323   275993    356547    291105  1169939  1545660  2598128  2584059
            8192    1024   370041   375193   337718   349565   338346   386069   299787    388360    367555  1242900  1620910  2574572  2586783
            8192    2048   380528   358796   375607   381623   384634   388540   365926    366794    334515  1421244  1810808  2602260  2545579
            8192    4096   384312   387803   342358   296340   423620   383737   366106    392522    373825  1272639  2395941  2314752  2295422
            8192    8192   365401   377983   443507   436165   438380   369925   409108    387620    411140  1293333  1765133  2358769  2391106
           16384       4    20755    24334    13652    13251    14368    25098    14434     25075     14444  1084385  1434560  2575325  2783539
           16384       8    36702    39922    25432    25790    23398    40678    23429     40752     23508  1197124  1638721  2988218  3140484
           16384      16    59276    65413    39620    39475    37958    66923    38328     67204     38612  1271457  1743936  3165949  3341605
           16384      32    95949   105137    62951    62721    63377   105317    63230    106694     62937  1270657  1732286  3179572  3334148
           16384      64   143117   154522   101497   102685   101394   153045   100973    153227    101334  1268500  1716150  3045292  3089514
           16384     128   214063   224447   155664   159613   159833   224308   156583    224709    158879  1254902  1715250  3041922  3108943
           16384     256   274351   283881   207576   205390   206145   285415   198214    286735    203403  1182111  1581910  2969751  3064713
           16384     512   348137   355663   280851   285028   279585   354769   281174    351980    288867  1144298  1511853  2654203  2664495
           16384    1024   371198   369324   336863   345428   344716   370511   341355    372449    384854  1115470  1443662  2250897  2273010
           16384    2048   377320   379628   364964   387897   384862   379146   357837    381830    350415  1213636  1564551  2443549  2435582
           16384    4096   383477   380016   412571   415173   416937   380041   409569    390028    402139  1387436  1789858  2344589  2341953
           16384    8192   388283   378147   436824   440727   447626   384079   428990    381991    433704  1295914  2361104  2362808  2383130
           16384   16384   381983   394463   454644   428316   452546   382659   434414    383421    459333  1248019  1716150  2300094  2336856
           32768      64   137137   154172    98831   101095    90558    80963    78380    143809    101582  1243804  1700370  2969161  2946248
           32768     128   214372   224968   160072   162152   162428   232695   160381    228830    160961  1252692  1702329  3077395  3135098
           32768     256   277927   285390   211183   209214   209636   286245   208636    290002    209188  1157792  1586673  3052990  3109210
           32768     512   349018   358402   285465   285904   290560   354153   290239    356343    288809  1129188  1506844  2671424  2712335
           32768    1024   334582   368531   343153   345609   339906   374342   340103    370821    336659  1141502  1495432  2653886  2649639
           32768    2048   372778   374410   377763   379914   372346   339948   339814    371085    353030  1136556  1472836  2588508  2586657
           32768    4096   382040   387200   413847   417703   419098   383947   410112    386292    411467  1213226  1562679  2231521  2242846
           32768    8192   345609   380399   434888   436156   421713   380504   438344    381452    441130  1391409  1756524  2318869  2327903
           32768   16384   388956   379171   464162   460839   464228   373033   461475    382669    339160  1282058  2391498  2331061  2370748
           65536      64   145302   155339    97342    82200    81333   152633   102172    154154    101551  1240721  1690819  2944253  2959660
           65536     128   216623   215449   154359   160922   160137   232506   160676    233225    161146  1242769  1703382  3089008  3131804
           65536     256   249349   284191   208799   208947   187922   166252   162318    175347    203340  1150902  1568903  2955650  2956477
           65536     512   349612   354555   288823   289747   291286   352079   289637    324077    281768  1105197  1483118  2640218  2638748
           65536    1024   367356   369448   345834   345650   344073   323066   344065    371435    347787  1113042  1470007  2687798  2676023
           65536    2048   371911   338154   380852   383054   383307   380115   383846    376082    377914  1085822  1422256  2514438  2546962
           65536    4096   387090   387124   423585   417429   420633   385919   407615    383424    399941  1121731  1462110  2235419  2246766
           65536    8192   381949   386207   441436   440868   438183   381555   437682    351514    412755  1191170  1525905  2211517  2234202
           65536   16384   381471   385767   444302   467383   471261   380848   457513    385708    464484  1360937  1740154  2190736  2232677
          131072      64   141381   155079    90567    93351   102067   153280   101797    154999    102846  1235245  1689441  2925309  2927474
          131072     128   207125   229834   128572   102974   147948   234033   162472    234271    162566  1229499  1666821  2945970  2930564
          131072     256   237538   247618   178405   175291   174782   242940   174444    245083    194630  1144364  1546495  3023995  2978498
          131072     512   212602   238559   291885   291909   292347   357665   292613    357392    293975  1086354  1452640  2579961  2546712
          131072    1024   342796   372693   346701   345897   288907   279670   270687    269820    262680  1094710  1431056  2605850  2538539
          131072    2048   356236   377050   378301   381853   327481   316932   292169    324191    283793  1077857  1407487  2520430  2570840
          131072    4096   364360   384941   419646   420260   367112   360424   330032    355396    315074  1085894  1401152  2186909  2219452
          131072    8192   363778   362470   327177   382219   371986   368642   323859    364080    332698  1114917  1445402  2225562  2225103
          131072   16384   385135   380835   350063   348185   332741   379048   352840    383699    339152  1171298  1512396  2234518  2234627
          262144      64   133275   156091    92369   103840   102646   154905   103212    154510     99625  1241806  1693646  2994558  2992749
          262144     128   216367   230126   113280   150271   162973   233984   162250    232849    163095  1238204  1680668  3056042  3066227
          262144     256   270239   285757   186586   177950   213881   290323   214806    291675    214247  1149411  1540653  3005897  2996313
          262144     512   335539   355979   259215   226052   233212   345339   291027    354372    293856  1097226  1461438  2618665  2631337
          262144    1024   301618   289426   286226   265671   268244   276958   263328    360107    343828  1094748  1432051  2626616  2569914
          262144    2048   374305   362510   351392   296189   290091   315194   296919    372682    387039  1067500  1383585  2533134  2514567
          262144    4096   367434   385518   395897   320390   321745   353017   320989    350477    326255  1086490  1414661  2301809  2323189
          262144    8192   367737   377634   416258   335941   336791   361808   332662    367963    327541  1103466  1429394  2218457  2222313
          262144   16384   382440   367177   431189   349674   352346   379982   344213    379240    350371  1120560  1457513  2295259  2289786
          524288      64   144350   154990    94694   100478    99606   153779    99689    154578     93455  1237979  1689191  2988859  3003158
          524288     128   218445   233547   127127   163536   162698   231786   161790    232573    143693  1229141  1678526  3031530  3006566
          524288     256   270606   290976   179573   212632   211647   289367   211142    288308    180505  1149222  1539117  2980991  2984470
          524288     512   330620   341226   241192   250239   291073   347362   292710    340709    242643  1104349  1454048  2619684  2636254
          524288    1024   367712   364673   286432   264023   338558   372243   344420    367881    290459  1093919  1435371  2609593  2653479
          524288    2048   363461   372699   338453   297915   298974   316551   340311    310136    326752  1067879  1398242  2606219  2615176
          524288    4096   378512   378329   360417   327739   323807   346419   381013    380549    357709  1062546  1381930  2225822  2240556
          524288    8192   377512   378478   369411   337588   333770   360663   356940    374072    373237  1079281  1396537  2251158  2245326
          524288   16384   374672   377810   385221   350767   347828   367937   347492    379528    394602  1084489  1398910  2203335  2218072

iozone test complete.
