	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:17:58 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            8192     512   312563   323322   259092   265275   263857   311010   257594    317763    277967  1181729  1561891  2630550  2658845
            8192    1024   347574   360975   310585   316085   314399   359995   304297    348522    342761  1238956  1594359  2529277  2563240
            8192    2048   372177   375607   365973   378662   385904   377530   349472    360865    378507  1331834  1671128  2050616  2034829
            8192    4096   374183   367221   381483   400198   402514   368529   407217    375730    380600  1320015  2447657  2396610  2370977
            8192    8192   377704   381132   436836   431704   407155   390057   418940    385831    424630  1149739  1528879  2037242  2048538
           16384       4    20811    23672    13638    13208    14292    24412    14489     25080     14580  1084317  1463118  2698288  2818011
           16384       8    36551    39483    25423    25731    23083    39600    23292     40550     23570  1197917  1633812  3012320  3106553
           16384      16    59836    65288    39671    40181    38336    66831    38383     67258     37882  1269085  1734823  3216329  3342906
           16384      32    96056   104993    62911    62978    62869   104996    63332    105280     63674  1299074  1778003  3222664  3393586
           16384      64   142883   155173   101366   101591   100528   152649   100614    155646    100719  1267821  1732679  3045292  3097173
           16384     128   189860   197304   134522   135103   133506   197292   132310    198272    132283  1267914  1709873  3062391  3142926
           16384     256   265874   275269   204848   206495   202707   222699   189906    274416    201483  1184842  1596389  2977343  3008495
           16384     512   319058   319058   265723   266896   262505   324841   260382    323360    265951  1121423  1474704  2400193  2411141
           16384    1024   359265   363668   309991   320212   313581   365558   303350    364129    328474  1171631  1540871  2549244  2604312
           16384    2048   360683   374568   376851   379674   377833   381947   275079    374834    375978  1234301  1602195  2597716  2616807
           16384    4096   371957   374130   405516   414040   407632   370797   407794    375736    390698  1398078  1791771  2364923  2332572
           16384    8192   391792   387475   416270   442643   443517   382553   442045    385622    433187  1285417  2290816  1994134  2012530
           16384   16384   388540   393373   457550   439675   455060   396871   448435    391821    299979  1261653  1704360  2298171  2274891
           32768      64   143315   156973   101961   100988    91613    78072    73918    147668    100488  1248913  1699592  2976234  3037472
           32768     128   191234   196617   134237   135070   133976   198059   135986    197384    134451  1228045  1653703  2788724  2781894
           32768     256   265183   276026   204996   204686   205119   274781   201253    275847    203882  1169824  1592151  2933044  2978621
           32768     512   297490   331311   262148   262789   263681   326814   264021    328546    265874  1106684  1494408  2571268  2544892
           32768    1024   355957   353835   313557   315373   315760   318528   292822    358677    309702  1137233  1489727  2652861  2689881
           32768    2048   367881   380457   381440   387657   383067   375710   378366    366627    391072  1123539  1449658  2443715  2432125
           32768    4096   338478   375100   414931   415958   414511   369058   418702    377933    415336  1185351  1511799  2166480  2174226
           32768    8192   387081   389775   444083   441188   440158   387521   445714    383915    347347  1390001  1784068  2238098  2234278
           32768   16384   389260   394172   451224   448262   456315   383925   459825    382071    455251  1285367  2341386  2254250  2270674
           65536      64   138999   156366    97891    83395    81283   153786   101657    153553    102114  1249946  1700284  2975132  3002790
           65536     128   189389   184243   133783   135121   134255   198514   134725    198436    133830  1237298  1678082  2948612  2942236
           65536     256   256287   268344   202888   204148   186287   155086   168392    183532    201508  1155183  1539416  2885772  2854249
           65536     512   320778   326867   265067   265419   265040   327912   264158    326631    264143  1119183  1465860  2602300  2599716
           65536    1024   341176   359311   319223   319815   319862   366034   315967    359079    318840  1110986  1465141  2615871  2658552
           65536    2048   373343   367574   383951   385934   384107   371042   347726    372446    385635  1107062  1424911  2548663  2553018
           65536    4096   372674   352113   392356   414706   412962   372092   413624    378591    406255  1116188  1446392  2170206  2190736
           65536    8192   369004   370747   448394   445683   446981   387775   441736    387941    435857  1185872  1513354  2219015  2241544
           65536   16384   385716   389485   452846   462763   461572   384524   460305    388326    394140  1358966  1721690  2175840  2175548
          131072      64   144715   149420    90626    91900   101983   155419   102784    156441    102886  1247200  1687724  2972555  2970002
          131072     128   188913   197809   118848   111704   134020   198045   134532    200242    134579  1241954  1689768  3045488  3027826
          131072     256   266291   264260   196659   164978   165117   230302   206974    277264    205704  1152352  1543825  2964701  2960534
          131072     512   317899   307307   265603   266200   211520   206689   209464    322623    266303  1113166  1449430  2654776  2652854
          131072    1024   336478   360330   319208   319265   260503   258301   248301    257104    264907  1101704  1420246  2590147  2628689
          131072    2048   369117   348649   388451   386452   332908   301129   293883    319906    293351  1089795  1401702  2533135  2504139
          131072    4096   343658   347646   352598   370454   370156   340290   353651    344684    352369  1116104  1436594  2298898  2330334
          131072    8192   356943   373563   331590   336921   322511   376494   336526    377184    330883  1128558  1447797  2215097  2253487
          131072   16384   373266   375417   340100   350554   342588   361169   461524    388044    452156  1208650  1556509  2158344  2146646
          262144      64   142929   156700    92980   103088    98919   154689    98928    152122     99127  1239885  1679903  2980063  2968285
          262144     128   187152   194513   119666   135102   134440   199738   134483    199774    134449  1240389  1690542  3056968  3079305
          262144     256   260412   277827   177224   177570   205678   276784   205699    274895    205686  1155318  1547054  2959504  2910803
          262144     512   307826   325949   236807   211504   242426   329796   266719    326742    266195  1113586  1458867  2552244  2597955
          262144    1024   348209   356570   290085   253363   250208   309892   315610    352974    318356  1103068  1429614  2647487  2631834
          262144    2048   352344   373042   358578   297810   291082   316909   297569    374162    388337  1079972  1398533  2534331  2541707
          262144    4096   358550   361472   391905   318980   317359   337160   317512    339681    399329  1082023  1397900  2242940  2245634
          262144    8192   388643   367538   422686   339156   343252   366714   335029    367494    340462  1106783  1409890  2223122  2224634
          262144   16384   379439   384334   431245   341543   348803   377663   349483    384888    345253  1146571  1474493  2293674  2305578
          524288      64   142774   153124    94566    99870    99099   155020    99045    154474     92585  1235307  1691928  3020649  3017776
          524288     128   187424   199722   125078   134667   133803   193949   134043    194168    123898  1241191  1688321  3063471  3088859
          524288     256   265450   276648   178040   207320   206376   276241   205304    271085    180483  1154891  1555967  2993913  2979993
          524288     512   319613   331040   223029   252499   266523   323602   265134    319787    225432  1109430  1453477  2611360  2590817
          524288    1024   349593   356875   270541   271755   321005   353395   318235    358930    267188  1098367  1431640  2600739  2609216
          524288    2048   366949   362797   323109   299298   308231   371445   381760    370158    327313  1077524  1392073  2568136  2556356
          524288    4096   361792   372778   346902   320288   319798   356706   415708    370046    352547  1071838  1396466  2251591  2273038
          524288    8192   382445   374780   376599   339678   340645   363263   339937    382496    378627  1085001  1394965  2214063  2229826
          524288   16384   379016   381704   386733   352272   350304   373126   347614    380616    388931  1100384  1415935  2275931  2287899

iozone test complete.
