	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 11:00:24 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             512      64   143694   156251    88334   114901   118515   154497    85848    152424     94641  1410215  2014892  3239989  2958758
             512     128   185916   198992   113956   157338   157050   201645    92021    195406     96153  1361057  2016784  2381315  2548017
             512     256   231265   257683   120551   208964   207450   253965    92120    246163    158172  1216149  2016784  2114069  1999881
             512     512   309355   319432   332489   335974   325287   318816   175651    325484    178143  1248678  1931527  2065273  2275345
            1024       4    21204    24849    16794    17217    16580    24526    15516     24667     15279  1049138  1448162  3314514  3390391
            1024       8    36311    39477    25104    26802    25815    39639    23367     39958     25065  1153071  1692394  3835457  3951918
            1024      16    60775    66356    38227    42218    41778    66265    37716     69669     36357  1219189  1809317  3984917  3863055
            1024      32    98189   107213    55876    67024    67550   107280    59036    107414     62522  1283303  1984913  4044965  3808251
            1024      64   146307   158809   102064   109471   107024   154218    99060    154869    106509  1314327  1939207  3472628  3393069
            1024     128   189207   198374   136094   150569   151344   198990   131012    196468    123596  1319577  1841116  3112733  3092561
            1024     256   249768   251538   160476   207709   200000   256832   191220    252395    203381  1378445  1841906  2737730  2640123
            1024     512   324153   333983   293656   302615   281400   333128   280463    326122    171327  1190465  1969440  2659742  2679655
            1024    1024   357770   392205   330006   330209   326320   384103   277509    386871    268120  1225101  1980337  2295784  2165014
            2048       4    21262    24810    16580    16743    15034    25055    14602     24730     14913  1035954  1468162  3160613  3318107
            2048       8    36644    39987    25313    25736    23708    39923    23372     40399     22845  1125249  1652925  3630870  3756302
            2048      16    60493    66478    38777    39286    38976    66308    37726     66738     38460  1208181  1798259  4031308  4128177
            2048      32    98400   112602    60028    63077    62883   107880    62547    107095     60930  1199074  1806199  3786104  3864455
            2048      64   146506   157634    93251   102328   101326   154218   101001    154019     93303  1238134  1809243  3379461  3470953
            2048     128   188807   198314   128974   137708   136007   197989   128394    197834    136199  1305301  1873974  3580921  3519302
            2048     256   243170   253743   177453   190351   189825   252371   191151    252060    164827  1295458  1741389  3084572  3093459
            2048     512   327100   333877   258882   284126   285078   327624   266736    332739    280397  1258081  1705432  2446713  2500122
            2048    1024   359053   395524   262361   323479   312522   401008   324763    376688    305085  1251847  2142766  2771120  2844532
            2048    2048   388617   419926   369876   398830   370610   393621   313012    384306    333385  1325646  2007554  2589040  2653011
            4096       4    21186    24838    16759    16594    14506    24840    14294     24934     14608  1043556  1413421  3128843  3349029
            4096       8    37685    40238    25402    25455    23283    39540    23211     39728     23255  1164357  1689135  3640724  3919833
            4096      16    59751    68315    39006    39397    37979    66047    37627     66444     37762  1216118  1741531  3753681  4179197
            4096      32    97781   106730    61846    63342    62795   106489    60263    107096     62953  1239725  1785514  3720353  4117102
            4096      64   144515   156982    99946   101511   101911   153886   100188    153973     96615  1237849  1787185  3450600  3670280
            4096     128   189226   197884   127280   133229   132325   200362   129028    197331    131928  1275151  1780148  3468014  3653887
            4096     256   245462   254536   187236   194298   188817   249211   180487    254947    208658  1228906  1660403  3177452  3261295
            4096     512   321607   337755   269615   285338   283520   334754   257157    336037    249650  1188934  1569395  2624160  2739658
            4096    1024   348533   334181   175651   325235   321679   363827   212667    378346    332467  1392683  1732574  2489906  2748864
            4096    2048   351378   389320   347265   362698   375912   400306   305692    371353    358423  1285648  2439696  2520592  2517637
            4096    4096   369707   401879   393466   412078   416898   368044   381099    376819    358857  1329422  1860943  2392470  2379876
            8192       4    20675    24263    16512    16464    14218    24861    14087     24506     14309  1061835  1343604  2516864  2728954
            8192       8    36469    39519    25375    25483    23165    39703    23082     39937     23297  1169143  1551803  2870294  3117432
            8192      16    59971    65742    39219    39112    37665    65659    38072     65771     37880  1233928  1627050  3010630  3217865
            8192      32    96685   105832    62608    62616    62955   106784    61013    105925     62966  1269301  1718433  3070628  3316319
            8192      64   143719   156383   102378   101430   101652   153396   100401    152930    101136  1265934  1683491  2810197  2943571
            8192     128   187254   169775   129340   135497   133134   196756   132773    196658    131901  1273016  1703861  2949889  3088014
            8192     256   245864   254149   187589   193202   188964   250795   181520    252604    187579  1200977  1601568  2885480  3028408
            8192     512   324832   333185   293630   285755   285933   331242   269954    335024    303384  1154103  1502800  2365590  2446785
            8192    1024   376401   371064   304967   327354   320864   369372   318261    364606    329034  1250090  1592881  2610564  2584253
            8192    2048   385909   366481   368540   379930   378695   378141   350024    361514    368130  1404628  1798486  2563240  2549546
            8192    4096   371164   384148   396398   407362   405363   380019   411845    370592    365926  1289450  2407863  2366404  2347328
            8192    8192   376195   367519   428924   412176   401944   388373   432912    378612    426491  1141754  1526095  2021659  2039298
           16384       4    20789    24751    13644    13298    14494    24826    14507     24661     14651  1058186  1366007  2678411  2813166
           16384       8    36061    39386    25388    25546    23235    41310    23400     41335     23483  1173812  1575094  2987049  3187536
           16384      16    59004    65210    39652    39751    37824    65800    38229     65632     38218  1255269  1673888  3197473  3360068
           16384      32    96358   105656    63053    62818    62855   105963    63307    106742     63472  1267026  1732636  3225235  3362864
           16384      64   131578   144755   101492   101924   101469   154199   101242    153316    101693  1238505  1658936  2723417  2795428
           16384     128   190025   197124   134058   131944   135684   197554   133934    197984    132604  1233547  1680560  2823801  2832180
           16384     256   244684   251821   190640   193119   189570   250837   190257    252438    190770  1181258  1588676  3012980  3100666
           16384     512   323986   255768   255939   287469   279328   331962   276155    327988    280658  1129403  1499285  2487330  2532334
           16384    1024   368817   373364   318344   332812   330169   359180   311394    363684    323979  1176586  1554464  2658413  2681546
           16384    2048   373033   366557   380599   388182   380422   376166   381866    374893    371107  1243188  1601859  2624402  2572529
           16384    4096   370981   361638   306656   353919   416876   374330   396592    373356    401382  1372637  1747262  2297556  2302715
           16384    8192   389308   373408   420123   440976   438463   379619   430220    374568    430919  1276013  2361428  1957273  1981370
           16384   16384   375798   378286   452072   442666   453537   379857   448643    379638    463204  1287127  1743140  2378346  2399858
           32768      64   144259   141447   102150   103021    91405    81659    79889    131664    101187  1228276  1652947  2744124  2756895
           32768     128   189370   199576   133202   132811   133564   197021   134399    197263    133072  1245743  1687158  2985738  3014818
           32768     256   244342   250865   194857   194115   192194   250074   191016    250030    189098  1159726  1578872  3161419  3175223
           32768     512   325891   332207   289378   287882   283377   331666   282055    331659    285122  1102485  1469812  2483142  2447762
           32768    1024   311438   339578   330019   332292   333326   362457   333234    370725    322507  1121659  1476967  2631326  2599819
           32768    2048   375379   370976   377124   381170   383570   376756   386538    372422    316501  1142137  1476507  2584420  2617246
           32768    4096   376250   381178   416529   422012   412524   374393   412124    376073    425652  1220997  1569568  2369849  2394957
           32768    8192   377816   381236   401883   439050   443602   382575   439875    382964    421214  1373170  1753969  2278089  2287606
           32768   16384   381863   379865   439827   452029   464261   373833   456875    377141    468597  1217558  2175809  2136540  2155505
           65536      64   142636   155199    93713    83922    81781   153750   101953    153783    102173  1243331  1687508  2958195  2992917
           65536     128   190765   197678   134355   135251   134446   188000   135298    198285    134544  1229313  1672344  2953015  2980391
           65536     256   245193   227552   192918   192509   173635   161589   148581    203689    193178  1149088  1538770  2933038  2929505
           65536     512   323150   331110   285438   286294   285701   294050   281946    330625    284415  1102630  1477267  2594759  2604569
           65536    1024   316923   330937   294356   297889   293547   324276   288872    308529    284229  1104411  1451647  2587992  2604347
           65536    2048   334536   328628   319814   328822   317310   324401   324388    334927    318742  1099156  1428576  2538565  2544699
           65536    4096   305443   375478   419489   417583   416845   380474   415399    379081    398724  1113083  1419290  2180034  2179653
           65536    8192   381226   382644   446214   436638   442706   379037   440602    381468    383081  1195345  1532148  2239699  2236419
           65536   16384   376923   383509   464909   468599   464909   376921   398955    383621    451533  1342676  1723633  2195285  2211072
          131072      64   141326   153338    91037    94236   102639   155393   101468    155166    102905  1232990  1672516  2885466  2928457
          131072     128   184973   199841   122751   111578   134127   197872   134160    196998    133629  1239534  1679316  3070029  3053930
          131072     256   246375   246072   183201   152422   153913   250093   192792    252556    193532  1154088  1535498  3037110  3018350
          131072     512   326190   333830   284611   284659   226158   212565   218094    266467    282648  1108589  1454446  2594965  2619084
          131072    1024   365506   367819   328268   329105   270020   258903   259408    285683    256504  1104768  1444449  2615309  2604776
          131072    2048   371777   373092   371502   384583   333226   308586   302017    311745    296535  1076682  1408785  2525327  2529033
          131072    4096   367080   375011   417654   417670   367633   342377   304819    351767    316345  1093604  1422561  2198013  2244196
          131072    8192   362438   360605   345914   431677   388475   363085   335663    365777    333639  1112722  1435255  2210324  2236991
          131072   16384   374190   377562   341889   349208   344498   377150   344876    370233    350294  1179594  1506053  2209355  2264039
          262144      64   135048   155335    92513   103653   102730   155445    99955    154502     99315  1238620  1686194  2942822  2964923
          262144     128   189117   197310   110374   135112   133836   196207   133997    193840    134896  1228082  1658056  3020165  2997408
          262144     256   210158   253877   166432   170220   193399   251922   192290    249212    193428  1150369  1528473  3059682  3066911
          262144     512   316740   329967   254396   222645   226660   329142   282398    332429    283751  1102506  1451405  2583185  2600659
          262144    1024   351465   367643   290013   235623   257600   304965   326217    367820    328375  1091152  1427559  2535289  2625769
          262144    2048   366786   360852   384491   300909   296009   314337   298930    364213    385766  1075639  1391917  2566914  2597360
          262144    4096   364142   375329   391987   319323   316005   339353   319780    343933    387789  1065655  1384216  2200837  2213420
          262144    8192   362561   382290   416700   335652   335574   369717   328123    356242    332671  1091061  1420864  2225575  2236589
          262144   16384   375519   369038   432993   349828   349614   380277   342521    365342    334409  1116993  1449174  2189129  2200542
          524288      64   143513   155994    83164    99963    99717   155581    95307    154755    103307  1236495  1679650  2964459  2974495
          524288     128   188331   199847   123389   134841   133990   195784   133854    195352    123965  1235732  1680690  3054598  3049481
          524288     256   241368   253002   167274   193629   194311   250859   193232    250382    169129  1149116  1536668  3068254  3047883
          524288     512   324171   325820   238553   248234   282678   329272   280583    326096    236443  1104957  1455990  2629143  2629536
          524288    1024   308305   300215   266809   242312   303354   366961   327189    362999    278265  1091641  1427302  2637965  2645034
          524288    2048   364516   368726   327943   300030   313187   372615   386498    372003    326316  1071396  1401356  2605765  2583500
          524288    4096   371963   371683   350900   321098   316209   357683   416244    372125    355230  1073144  1393657  2268007  2286281
          524288    8192   372721   372078   374672   340146   340391   352352   356570    375659    376033  1062133  1396618  2237832  2245335
          524288   16384   342904   317099   391060   385081   344981   366742   347167    374116    345255  1086211  1406702  2223160  2237067

iozone test complete.
