	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:01:35 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            8192      16    59976    65611    39549    39599    37985    66173    37680     66623     38002  1243845  1676673  2980079  3222694
            8192      32    97333   108808    63211    62661    62456   105984    62804    106286     63393  1277607  1711670  3035096  3296592
            8192      64   143966   156475   102931   102482   102145   155576    99523    154638     98776  1228150  1647016  2555044  2673533
            8192     128   187390   162888   134954   137831   133183   198589   133463    198396    131068  1206459  1601269  2214071  2321948
            8192     256   244684   252714   185200   191692   188425   251589   187950    251945    187963  1173135  1548586  2478734  2497472
            8192     512   308946   319053   259102   266555   262034   319673   250457    318991    294898  1179012  1547958  2545013  2568029
            8192    1024   361838   377182   335420   345421   350578   365845   328600    365487    343193  1247095  1597176  2563240  2602260
            8192    2048   349099   388910   357307   385614   385978   362720   373793    383484    411968  1421480  1811190  2560947  2554474
            8192    4096   369190   370144   397301   420319   413530   372637   384170    361149    399477  1306761  2403820  2366893  2327926
            8192    8192   392845   379226   418705   420818   433923   377443   417069    377704    390709  1264955  1712352  2308842  2345886
           16384       4    20726    24178    13727    12911    14212    24116    14188     25147     14531  1058137  1430529  2688155  2842019
           16384       8    37486    39947    25606    25550    23374    40307    23309     40697     23409  1178523  1624235  3038694  3212570
           16384      16    59194    65596    39939    39563    37839    66279    38027     65625     38520  1203982  1630440  3055040  3251329
           16384      32    96044   104974    62993    63320    63263   105350    62659    107609     63418  1235499  1674744  3094941  3226447
           16384      64   143114   155154   102131   102700   102135   153304    99893    153628    101715  1256164  1700269  3030252  3097173
           16384     128   189939   197067   133584   134606   133333   198781   132928    198634    132326  1262441  1708597  3032391  3153165
           16384     256   245009   251612   189189   190564   191018   252807   189397    253101    191379  1155011  1545966  2709351  2773652
           16384     512   312510   316525   259113   258990   254953   316318   251918    320644    250738  1143974  1536495  2658516  2644297
           16384    1024   371376   373467   346949   356011   356601   368277   341997    368311    365346  1167709  1524937  2563604  2637497
           16384    2048   368716   370939   384888   393997   389973   363766   382687    361916    375272  1230874  1606916  2559975  2528049
           16384    4096   382463   373137   398300   419264   417618   376617   412093    369825    403677  1373460  1763086  2330279  2328305
           16384    8192   383432   388782   430490   430795   431430   384509   417712    382706    432179  1301041  2386606  2318720  2347232
           16384   16384   320663   382374   456441   431157   454747   378313   451885    389630    452382  1268195  1721395  2288299  2327595
           32768      64   143496   153716    98871    99131    88845    81337    79629    132518    101515  1228001  1665224  2734080  2756397
           32768     128   189074   196393   134363   133734   132838   198001   132745    196446    134616  1240885  1671664  2854877  2852862
           32768     256   243769   252168   193218   192538   192479   252574   192141    253428    190626  1164501  1560160  2953148  2999618
           32768     512   312245   311827   221150   259812   257092   319803   252745    321431    253155  1136828  1500166  2639158  2677566
           32768    1024   370406   367267   346662   352548   351150   370489   352575    374881    350141  1126393  1471260  2518497  2508476
           32768    2048   333957   368515   388564   391975   385500   371772   389460    378238    377990  1142698  1510122  2641288  2615353
           32768    4096   371624   374140   416518   412981   411580   373824   327205    382009    400665  1194562  1540643  2298548  2320670
           32768    8192   380161   386871   434831   436702   435392   382174   425386    385701    433336  1386888  1750796  2317891  2307927
           32768   16384   338652   388503   456474   460088   463603   384641   451772    385491    467659  1297845  2381387  2160486  2177257
           65536      64   142761   146394    97761    86571    78935   153438   102075    152966    102819  1227101  1679507  2871123  2874636
           65536     128   189389   196287   133629   134647   133508   197397   133556    197614    135085  1242909  1695450  3030433  3009267
           65536     256   244816   251350   193059   192881   170763   156020   155871    198745    193883  1160112  1564216  2998827  2985829
           65536     512   279381   269454   232786   241949   234986   276271   242858    256758    241939  1113137  1479295  2622585  2586384
           65536    1024   308616   312057   311163   317916   320494   311617   315057    320212    298681  1108240  1451356  2541734  2532787
           65536    2048   370745   375190   377859   394695   396531   375035   393749    375192    389406  1095188  1425406  2521866  2553421
           65536    4096   348901   357793   418484   416019   423851   374690   418316    378602    403874  1138706  1477966  2332145  2363528
           65536    8192   379648   386547   438025   434275   440453   384445   439401    390067    379632  1181869  1524019  2264479  2279124
           65536   16384   383630   384176   454833   460040   459750   387701   397200    385748    447433  1335507  1712733  2219463  2256282
          131072      64   141977   154940    89794    92961   101833   155123   101342    154991    100798  1241471  1685009  2969473  2983250
          131072     128   184355   198866   120102   109926   134342   199375   134316    195682    134099  1227528  1669413  2951537  2921221
          131072     256   235915   254419   192884   160576   152635   203015   194662    252674    193706  1158359  1551458  3072054  3037865
          131072     512   315181   304426   256773   204317   205130   202407   236547    319739    259555  1116276  1471959  2649798  2620232
          131072    1024   361957   353732   353605   351926   295296   276469   276021    282624    275463  1108920  1459710  2628011  2619770
          131072    2048   369141   372576   397372   395493   340712   317248   306893    321166    301597  1082900  1399383  2514183  2543801
          131072    4096   342858   375293   422669   422609   367856   347654   314275    341744    328284  1093049  1413145  2195915  2176157
          131072    8192   362203   360440   332749   421557   384945   365277   341468    368853    335576  1124560  1451118  2273072  2275518
          131072   16384   364298   368368   351952   347388   345857   384364   348212    381708    362409  1199031  1549149  2225481  2221255
          262144      64   133014   151721    92739   103709   103338   155359   100175    155916    103278  1237468  1673577  2935085  2921670
          262144     128   185549   197934   119662   135238   134243   196898   134557    196335    133735  1236096  1679010  3088075  3118564
          262144     256   223203   253327   162574   169739   193136   249931   192415    252958    193834  1154982  1548161  3072335  3096327
          262144     512   302209   317432   231635   210912   237970   319491   259221    319289    262242  1109726  1437950  2635544  2607567
          262144    1024   347629   366247   321552   266482   270743   262951   320534    361921    350587  1101265  1440707  2616210  2606584
          262144    2048   362993   356382   365267   304686   304322   308465   302532    358297    388265  1081473  1399669  2578508  2600918
          262144    4096   361483   369174   395252   319899   316266   336952   319110    340476    392451  1080360  1396120  2236530  2265918
          262144    8192   366486   384047   413693   339389   331519   371259   327595    364728    337476  1088037  1397296  2239245  2253648
          262144   16384   380692   370874   443258   349995   348206   382025   351510    362406    349807  1116414  1430979  2229686  2249525
          524288      64   125698   154827    96820   100043    99675   154826   100015    154796     93495  1236198  1682123  2945901  2938260
          524288     128   188952   197485   125570   134598   133876   195349   133441    195256    124226  1232867  1680884  3014446  2994097
          524288     256   238958   250960   166697   193865   193683   243697   194053    245519    171795  1150309  1541606  3046524  3012889
          524288     512   311094   313624   221754   248021   258507   318538   258262    313584    220622  1107731  1459758  2616312  2584635
          524288    1024   359199   356119   293761   271698   320347   362999   347568    358295    293564  1102392  1435831  2661495  2668893
          524288    2048   356939   364393   333015   303686   302651   362904   391776    366127    332076  1076040  1388547  2592586  2571491
          524288    4096   369284   368801   354669   318575   322339   352333   418252    369178    355243  1067152  1384046  2239723  2249525
          524288    8192   374988   381346   368423   333908   339247   357297   367073    380670    371136  1083569  1398732  2219536  2246375
          524288   16384   379712   377751   386524   350415   351699   374024   347281    384905    393978  1088904  1381625  2197129  2188464

iozone test complete.
