	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:19:10 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            1024      16    61668    67515    38066    42291    41666    66317    39697     67828     38375  1190795  1848247  3808251  4099011
            1024      32    96923   108085    61032    67501    67940   108142    58962    106668     54977  1216082  1907343  3748425  3852659
            1024      64   145681   160046    97568   109120   105795   154496   103091    156096    105502  1291018  1949771  3495237  3324778
            1024     128   189040   197689   135810   147356   150127   199925   110547    198484    142340  1281771  1848247  2976816  2892612
            1024     256   266110   270671   155954   242601   233576   261413   185241    268070    178363  1391395  1762539  2606476  2528227
            1024     512   313643   337527   284608   292317   294846   333465   247879    334634    241225  1211964  2052253  2710090  2774874
            1024    1024   292317   279024   339635   321195   324349   363770   327990    351763    187301  1381993  2160657  2783867  2852271
            2048       4    21587    25450    17080    16851    15188    25270    14964     25357     14676  1012867  1450315  3199462  3276342
            2048       8    36941    39985    24799    25469    23732    39947    23434     40162     23445  1122749  1662201  3682233  3915540
            2048      16    63050    66967    38488    39528    39080    66493    38552     67198     37001  1175607  1738569  3799501  4063729
            2048      32    98452   107851    62339    63184    63777   108820    63387    107873     61468  1251118  1865428  3960675  4079167
            2048      64   145474   157009    98827   102548   102739   155957   102241    158982    100876  1251118  1838675  3367537  3561619
            2048     128   190600   199590   131721   138416   138237   198736   128569    198048    157599  1280015  1846977  3351769  3448657
            2048     256   261419   268907   175930   213351   217986   268697   219087    268806    204845  1275832  1718053  2921939  2837016
            2048     512   327724   315275   256639   296257   287031   338575   266628    335141    287762  1353639  1774851  2833273  2848305
            2048    1024   312102   353527   278029   315460   303008   373998   285951    342408    254888  1265868  2231264  2824887  2942962
            2048    2048   349485   308992   366436   375093   354139   379752   310579    388091    271826  1365474  2054120  2687877  2720222
            4096       4    21358    25093    16705    16692    14462    25052    14603     25696     14716  1010592  1419729  3021005  3346419
            4096       8    37522    40235    25623    25694    23301    39873    23045     40580     23651  1122808  1612103  3524939  3868637
            4096      16    61430    67638    39679    39807    37978    66414    37417     66796     38505  1192400  1702358  3644585  4055868
            4096      32    97988   107724    62912    63062    63136   107439    62171    107017     62046  1187208  1801239  3615440  3893185
            4096      64   147364   156294    99960   101466   101857   155937    99179    153886     99941  1258800  1790351  3456153  3699523
            4096     128   133589   184555   109136   133698   134071   199815   125621    198758    134374  1274016  1801994  3477139  3631489
            4096     256   258979   269954   204352   219492   211898   266165   204474    267067    213010  1210719  1675299  3121452  3204717
            4096     512   324461   336235   243289   281762   278980   335355   262750    338367    276475  1226712  1617719  2792200  2985308
            4096    1024   350661   343475   300206   317964   319995   343166   286953    324897    326242  1383375  1776099  2627371  2822940
            4096    2048   354569   314806   338567   343598   353438   333222   315563    378038    301402  1306870  2400829  2423520  2435200
            4096    4096   369604   360498   400390   399422   385754   378171   377025    354503    365095  1169270  1615741  1901520  1886694
            8192       4    20769    24470    16485    16580    14199    24569    14199     25221     14572  1017378  1340982  2563240  2721605
            8192       8    36664    40551    25539    25611    23259    40205    23243     40310     23471  1135415  1494889  2803547  3019626
            8192      16    60363    66029    39616    39604    38343    66205    38145     66446     38256  1222861  1634169  2956488  3213952
            8192      32    83942    97559    62329    61753    62843   106076    63063    108716     63049  1240074  1649625  2911150  3193935
            8192      64   144658   156014   101597   102166    99964   153918    98864    154364    101718  1263234  1702763  2862403  2995407
            8192     128   191339   198738   133129   134681   134455   198023   131719    197354    129743  1278415  1691197  2882575  3009575
            8192     256   261074   267397   204768   216547   214782   268792   210568    268580    211166  1194008  1597844  2803547  2900827
            8192     512   325130   334747   275453   282074   282151   332319   260848    332036    312134  1135603  1459954  2192035  2214071
            8192    1024   324642   346827   317223   316295   313401   344200   305011    330227    318370  1227448  1595025  2541813  2540873
            8192    2048   311684   366106   237147   362048   278772   371248   341691    369706    348908  1421186  1814442  2528346  2557706
            8192    4096   363653   366778   397609   411805   399704   356951   362912    364734    402594  1305669  2457988  2362174  2371140
            8192    8192   377058   383270   435072   440262   440454   389505   430369    378891    407884  1295381  1764770  2380669  2433098
           16384       4    20554    24170    13368    13226    14308    24256    14423     25204     14453  1013998  1347366  2684584  2812245
           16384       8    37472    40379    25663    25559    23215    40016    23113     41633     23511  1147087  1558907  2992512  3164782
           16384      16    58863    65474    40008    39612    37884    65467    38494     66404     38638  1216235  1649776  3081479  3221305
           16384      32    96143   106177    63035    63419    63762   107231    63306    106468     63439  1232640  1664199  3104168  3268339
           16384      64   143579   154341   101199   101416   101674   157385   100028    153883    100626  1247544  1703642  2900926  2982770
           16384     128   190489   197444   135216   135210   135838   197547   134462    198132    134783  1259825  1712216  2943042  3019467
           16384     256   259523   267734   214939   216954   214982   210949   199359    266641    214767  1143574  1526766  2553981  2500635
           16384     512   325465   335626   275005   280803   277352   335606   272725    334265    278436  1122119  1474831  2402711  2411903
           16384    1024   327156   328349   317814   322558   318000   322368   305045    338225    319524  1168960  1558448  2660987  2640436
           16384    2048   343393   357754   357058   364291   362068   369517   282613    351262    365673  1232994  1598580  2531868  2510501
           16384    4096   353462   379901   414312   412445   416451   369043   406139    379039    403496  1394843  1777773  2369407  2379334
           16384    8192   386825   382267   427243   434821   440027   384438   421659    378332    417778  1216859  2134754  1959784  1965446
           16384   16384   382945   384602   464293   452022   463294   377974   444274    404911    321672  1183210  1560997  2070749  2086087
           32768      64   142359   153998   101598   102432    91352    79797    80855    141231    101624  1254133  1699677  2979977  3035794
           32768     128   189935   197911   135730   133454   134302   198961   132919    197639    134924  1252453  1708360  3053262  3112731
           32768     256   260705   268784   216525   214880   215929   266948   216470    267308    214655  1163063  1599358  2991457  3038009
           32768     512   303124   335099   285731   286358   283745   333353   276113    333777    281432  1101928  1468885  2409231  2390250
           32768    1024   328996   341510   314568   319684   310995   286250   296138    339469    319947  1104186  1452938  2491289  2426029
           32768    2048   354927   343519   363326   363676   360618   349305   363980    358790    374902  1154087  1508315  2558012  2579569
           32768    4096   338411   364797   411704   418518   408136   368163   413878    369291    415658  1212552  1576445  2300934  2321337
           32768    8192   378929   380722   443295   439419   440513   385614   447748    378327    347228  1386594  1740486  2298855  2291802
           32768   16384   381888   384772   465361   460663   459238   390825   462681    387200    459889  1313247  2409738  2285552  2325461
           65536      64   138217   154856    98598    85089    79281   152344   101425    152905    103051  1241377  1690778  2983788  2991939
           65536     128   190272   198034   135740   135764   134423   200047   134873    186715    133736  1231279  1690632  2986640  2998957
           65536     256   258715   267565   217863   217673   194857   159499   167543    172546    214172  1156738  1548539  2945831  2979325
           65536     512   327406   337463   282037   282194   281809   334551   279478    294024    284194  1095280  1465899  2490742  2528105
           65536    1024   335056   313036   307170   320015   320068   336451   319268    338224    318134  1095847  1447694  2543309  2536714
           65536    2048   308852   355551   362413   362479   365453   349568   361643    356208    364554  1099376  1421668  2550625  2512691
           65536    4096   367222   374262   414774   412191   419951   368220   419116    367031    364319  1131451  1454028  2244546  2237256
           65536    8192   386695   383540   441813   439334   443095   381468   382556    382511    437998  1183213  1520234  2162131  2174240
           65536   16384   387491   384213   439052   466159   465735   388928   463922    383543    457596  1380485  1766093  2206086  2214653
          131072      64   143494   154180    89728    93488   101907   153348   102759    155940    103297  1236398  1680435  2929112  2881851
          131072     128   189662   199704   121016   116809   133832   198758   134196    200040    134633  1244653  1686115  3020589  3044291
          131072     256   249445   268887   208920   171791   173655   208613   217755    271839    220324  1153021  1545895  2974646  2947439
          131072     512   309745   338271   283514   283260   230216   212627   222195    302877    280228  1114644  1446311  2593532  2628853
          131072    1024   332663   340741   320021   319854   259167   229662   241772    241577    272648  1100815  1434690  2618136  2579138
          131072    2048   352888   354893   364854   361962   311437   295165   287117    284861    285343  1084421  1398564  2562345  2553277
          131072    4096   339693   339092   354137   362701   351312   334963   350918    331218    330091  1096800  1416948  2207422  2246231
          131072    8192   350500   384395   441726   407766   338993   371059   329345    354852    337365  1128549  1458916  2196872  2234817
          131072   16384   383616   371213   344284   348145   336181   382278   356947    381073    342610  1179275  1502275  2192683  2168774
          262144      64   132434   154237    92678   101100    99467   154951    99607    154285     99951  1237134  1686399  2977118  2971614
          262144     128   186801   198767   116147   134937   134719   198136   134227    199112    133877  1248001  1700467  3065252  3097383
          262144     256   250821   269432   189442   179748   218555   269526   216851    266610    217879  1149663  1540128  2949912  2963117
          262144     512   323709   321853   252660   224892   233842   334983   283585    321398    281985  1107462  1455208  2592406  2525112
          262144    1024   321430   331739   287321   243738   249175   314913   321945    328386    321380  1104932  1443937  2668945  2679116
          262144    2048   342284   354287   332665   286566   287047   298119   302056    355927    366239  1079093  1391244  2579040  2584788
          262144    4096   288383   286611   351007   356038   319046   335342   325557    334494    325910  1079510  1402837  2234989  2283447
          262144    8192   379427   370094   417144   338266   344636   363719   336759    359683    342516  1090349  1421026  2249084  2264467
          262144   16384   371407   383105   437024   342442   347939   375466   345607    382204    345164  1145259  1482143  2260565  2273936
          524288      64   143791   156104    94941   100942    99498   155010   101281    154014     93203  1235959  1686892  2993481  2995092
          524288     128   186846   199268   126951   134620   134089   194574   133518    195948    124037  1233900  1684919  3030302  3041341
          524288     256   255889   262044   184822   218763   217789   266765   216745    264778    183363  1151104  1533574  2963588  2939690
          524288     512   318847   335314   236225   255832   282987   332479   279876    328338    234437  1107955  1466248  2626653  2633712
          524288    1024   329455   338703   270535   270261   321428   333057   320467    334980    266066  1093830  1431100  2630527  2644325
          524288    2048   348259   343985   310625   287230   334456   352618   364324    345333    313085  1069693  1384561  2556840  2562928
          524288    4096   359151   365171   349841   325648   324110   341183   417459    366355    357707  1070130  1370128  2248734  2268613
          524288    8192   360867   376893   374865   339381   338655   363233   348124    379245    375276  1075707  1387942  2232846  2233570
          524288   16384   377505   382780   388969   354160   355642   368378   349369    379633    448788  1098603  1413789  2247451  2277494

iozone test complete.
