	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 08:05:42 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           65536     128    61800    61791   240477   240255   238432   148101   218656     77001    217140  1212754  1650196  3052306  3091336
           65536     256    97004    95336   238343   235530   223341   115862   182762    102417    177550  1115794  1527321  2802108  2884893
           65536     512   130790   133108   261106   259861   267450   199739   265054    193518    263839  1079422  1452476  2497486  2540653
           65536    1024   159681   166534   266165   276894   271845   205770   269022    185083    263881  1082883  1426678  2576711  2589967
           65536    2048   162302   167820   303523   295896   300694   199864   322579    177183    298895  1065625  1383933  2517800  2477631
           65536    4096   170823   162575   265063   265894   259863   180326   256979    182788    268057  1092324  1414120  2163323  2161332
           65536    8192   173010   166194   276326   272716   299654   188443   312162    186999    318359  1159847  1479868  2149014  2173672
           65536   16384   191931   199625   312224   314798   317408   193381   305465    202182    306147  1344186  1740198  2210628  2259397
          131072      64    34572    35258   140808    98099   121984    94608   163303     38040    162905  1211610  1653575  2999772  3029929
          131072     128    61398    61766   236905   193281   160497    95251   214179     77068    214847  1210783  1643206  2987871  3017174
          131072     256    96227    96231   234635   185922   185206   131397   236224    143744    235728  1123347  1512920  2940424  3008308
          131072     512   130895   135467   261744   259295   221383   152517   209753    191659    257117  1078143  1422267  2535086  2590404
          131072    1024   163249   165494   277607   275596   245213   178287   240788    166570    244563  1070403  1403853  2519113  2567023
          131072    2048   165516   168276   306163   296991   286242   178993   271022    170767    273455  1058311  1362650  2516646  2567874
          131072    4096   174689   180041   308467   316657   298618   181530   289238    186424    300928  1055414  1365432  2180534  2184719
          131072    8192   181804   182940   297367   304822   303730   185128   299319    185722    347457  1042570  1409649  2140720  2182750
          131072   16384   189329   191069   307689   310892   306107   195574   298396    230936    318098  1176441  1515385  2261496  2315231
          262144      64    34773    35411   116655   120387   174730   100866   163361     38350    163518  1200771  1644228  2916083  2982803
          262144     128    61339    62060   187161   154994   236983   143935   216156     77421    217582  1202031  1639034  2958867  2994151
          262144     256    77060    96432   206163   184416   224474   182230   232626    143912    233723  1110468  1491071  2805837  2845712
          262144     512   132558   132465   250001   222781   223269   202270   260467    192416    262313  1080703  1433262  2591941  2617773
          262144    1024   164183   162482   263907   251744   242789   195395   275626    188769    275379  1074836  1411121  2639416  2630223
          262144    2048   165475   161667   291565   285210   283913   169516   273786    179510    300344  1048064  1371526  2545779  2598858
          262144    4096   177687   178682   304540   290945   294063   180517   292257    188769    290692  1056423  1365339  2253394  2294981
          262144    8192   180965   180832   315884   305005   305567   183416   299381    186163    301131  1071818  1385450  2232892  2248909
          262144   16384   191242   188925   306849   300593   306304   193021   302012    194886    304135  1093437  1414035  2205910  2231392
          524288      64    34866    35476   119559   175708   174832    85777   126810     38357    163313  1202398  1647295  2925844  2983434
          524288     128    61626    62174   168131   239940   239152   141721   215607     77680    163997  1199052  1637990  2937056  3010917
          524288     256    95555    97251   194642   233502   237516   184562   233403    143649    194152  1117813  1509914  2885937  2915468
          524288     512   132573   135750   231121   250695   261716   200262   259660    189195    227431  1068941  1421516  2549643  2570063
          524288    1024   155409   134592   213942   254540   271318   207857   271854    183638    250018  1064293  1390860  2571223  2615935
          524288    2048   163635   166639   287303   281732   278059   185921   304634    176040    284304  1048280  1366956  2536394  2585629
          524288    4096   175025   173825   300610   295924   296999   176464   305059    192346    300433  1036958  1353650  2202816  2242318
          524288    8192   179050   178717   304572   303190   305549   182664   301150    189697    307512  1047959  1366279  2209128  2226512
          524288   16384   189376   185403   272170   297906   303662   190510   302562    195067    304761  1068466  1393245  2240575  2254100

iozone test complete.
