	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 10:18:07 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256     256   319584   389064   335459   324903   326980   400529   223985    323630    270001  1430119  2330140  1479379  1400278
             512       4     3063     2607    24932    24889    27141    13067    38426      3190     29479  1096322  1566585  3304808  3459188
             512       8     8430     3765    48365    62576    62096    19122    51031      7795     48416  1187895  1789859  3510074  4000485
             512      16    13038     8372    79924    93532    87042    49074    77203     11281     54502  1267097  1954379  3788747  3963567
             512      32    27987    17541    76625   128355   127843    70757    86106     30168    104618  1264113  1968713  3653390  3941742
             512      64    35322    49169   173972   208984   205033   124449   133121     31153    114204  1293037  1817120  3029721  3104171
             512     128   103017    67797   224660   263792   271599    85418   168816    123108    219561  1426135  1862832  2695115  2474613
             512     256   134876   115389   257528   277495   285235   223374   233452    258055    228484  1258188  2225819  2073249  1947291
             512     512   330341   361601   369949   340448   362395   354323   222518    339318    312415  1293037  1842059  2405320  2413429
            1024       4     2443     2883    24656    24663    24981    15699    32176      2478     29782  1053512  1475525  3121783  3259181
            1024       8     5525     6104    46873    46839    48535    20787    50533      5159     48618  1192117  1715375  3532609  3725664
            1024      16    10722    11770    73568    86486    73079    38438    67015     10736     66368  1217806  1878973  3835457  4110780
            1024      32    24120    17976    99207   106891   108462    98783    85668     17556     87927  1311117  1865101  3923040  3863055
            1024      64    48448    29874   163004   182432   181048   139339   152175     33465    173004  1256277  1865912  3208058  3506651
            1024     128    92202    60476   209145   265550   259894   153981   159825     84306    195227  1324460  1793451  3074849  3130886
            1024     256   122514   163190   228215   260225   269550   148559   223826    243467    254158  1314729  1841906  2348509  2387677
            1024     512   175134   233576   345010   341553   336285   248123   258985    279642    290420  1189476  2015654  2744728  2723840
            1024    1024   342370   356552   292656   334947   348651   403783   344788    336390    229655  1372717  1965834  2679655  2813041
            2048       4     2510     2701    25234    25533    25748    14997    31037      2679     27597  1041102  1549185  3291407  3304067
            2048       8     5867     5045    47304    47347    46433    28148    46803      5083     44998  1160362  1759581  3885431  4040790
            2048      16     9952    11735    84568    87330    71928    43310    65782     11149     64791  1182403  1787035  3894239  4056054
            2048      32    17927    18289    99161   102149   102429    60804    96443     21810     95746  1251118  1923059  3792790  3984558
            2048      64    36596    36200   164350   171885   169313   108475   131804     39067    140678  1232272  1781107  3298992  3346546
            2048     128    64687    63346   239475   237837   234589   115179   203096     81939    243404  1283266  1821906  3396834  3513544
            2048     256   103309   122694   233893   269616   249723   206788   208019    157429    247129  1227693  1710867  2848305  2901215
            2048     512   154495   161108   264470   302421   302464   200902   289752    298242    299636  1315294  1734357  2782790  2832339
            2048    1024   235483   199706   257385   263068   340319   230066   284051    266910    362218  1206823  2089598  2730599  2723672
            2048    2048   280169   238550   285599   312864   397134   282751   351343    220357    287685  1312882  1967097  2596083  2666186
            4096       4     2653     2590    25768    25791    26170    15481    31647      2690     26162  1049421  1463884  3068488  3354915
            4096       8     5146     5225    49318    48557    46632    27474    48722      5101     44463  1144805  1667818  3489144  3897601
            4096      16    10289     9876    86113    88702    70422    42845    68615     11080     66980  1227852  1745246  3621537  4078979
            4096      32    18282    20258   102744   102818   102687    62557    96012     20364     96421  1241247  1844163  3754501  3996428
            4096      64    35323    36724   173163   173214   173214    98355   155217     39459    160314  1231902  1775549  3371374  3501232
            4096     128    62947    71453   233150   235009   231988   151753   205067     76194    206162  1234824  1734848  3235498  3524939
            4096     256    92800   101549   231816   238653   243939   219176   212173    155918    250933  1108178  1558574  2784507  2888438
            4096     512   150432   188754   257693   252947   300663   181207   275637    206618    282969  1209355  1595632  2782703  2870101
            4096    1024   226122   162895   343475   293473   344840   225452   249345    239561    288553  1338120  1678737  2528382  2836457
            4096    2048   187811   241409   284087   315563   367053   175312   304263    207951    340284  1205113  2223411  2265634  2182178
            4096    4096   189085   200400   302671   304489   411042   252245   271924    247734    365553  1284879  1815707  2375927  2360908
            8192       4     2655     2645    26220    25857    21983     5445    31669      2659     26491  1042790  1410451  2551249  2767642
            8192       8     5135     5531    49542    49551    48095    28241    48912      5295     44429  1149893  1548028  2835709  3085518
            8192      16    10145     9917    88575    89357    69983    47578    69379     11028     64636  1236682  1672836  2986555  3278036
            8192      32    19086    18941   102741   103327   103194    73155    97556     21375     99415  1252414  1678639  2978013  3226325
            8192      64    35020    35806   173919   173920   171473   101728   154034     38327    156547  1242001  1665377  2844394  3002999
            8192     128    63331    61368   236399   238637   233536   149344   214613     77605    220808  1251273  1672185  2857404  3000901
            8192     256    95856   105770   232257   234304   248701   217266   244492    152568    252697  1132422  1481099  2287628  2410058
            8192     512   149926   135784   262152   283283   265957   207450   257861    192071    275111  1145752  1504182  2495295  2548222
            8192    1024   175688   201069   284722   260137   295911   240016   259469    197688    259931  1203670  1553838  2471958  2544071
            8192    2048   185097   220624   308563   308040   323987   224388   288645    189252    226962  1382140  1791827  2442437  2430860
            8192    4096   213045   178602   328625   325272   351935   186376   322684    224531    338653  1289498  2373105  2358769  2369668
            8192    8192   228617   182531   374082   347251   307206   184147   319626    188031    311351  1215249  1653913  2276865  2315532
           16384       4     2627     2627    25223    15751    17364    12877    33062      2656     26437  1039537  1374724  2646843  2774548
           16384       8     5234     5304    49859    49881    48312    27764    49372      5347     44360  1164957  1568622  2981088  3133896
           16384      16    10061    10218    90817    89287    69788    47317    68125     11032     66164  1218953  1665046  3141776  3316608
           16384      32    19009    19047   103817   104830   104825    71830    98139     21339     98033  1268687  1720102  3167116  3343556
           16384      64    34871    34998   174531   174613   172205    94197   161539     38452    160894  1230389  1657936  2833114  2938889
           16384     128    62923    60512   236247   234448   235206   146599   211679     77842    209921  1230389  1671485  2906447  2994729
           16384     256    68759    71466   117322   149863   190547   112792   203179    105980    205643  1146934  1549452  2866918  2919040
           16384     512   105975    99709   159310   172113   219975   150930   238420    185488    252068  1122119  1488375  2617305  2643076
           16384    1024   170386   175683   299208   269788   291489   216139   281333    194279    258316  1144546  1502991  2600271  2578901
           16384    2048   181659   174066   308887   326277   307351   202908   313352    177972    312206  1209768  1566477  2568875  2562361
           16384    4096   191578   184373   320563   326238   322551   196147   329882    177411    319313  1219862  1514518  1829406  1804001
           16384    8192   198034   213186   299262   330328   353597   199127   371021    203318    297264  1268125  2302483  2278663  2288299
           16384   16384   198221   198892   334122   315812   332643   192481   319988    214823    302974  1195728  1617202  2200656  2219133
           32768      64    34667    35466   173217   173050   172576   104022   159094     38990    161170  1209649  1647715  2771795  2834622
           32768     128    61468    63404   232965   234789   234522   122238   211769     78445    216566  1217051  1665284  3046156  3096322
           32768     256    97039    95841   240527   241054   237100   176895   231361    143705    235348  1144134  1552757  3007298  3069628
           32768     512   136166   136000   261241   262688   259976   196323   267365    194888    264475  1083554  1444934  2449376  2437171
           32768    1024   169104   167232   271437   263641   284723   184788   265046    191285    279226  1103335  1478111  2628810  2607711
           32768    2048   168407   182529   298449   308552   312096   195191   293249    179999    304778  1120160  1471386  2554636  2586073
           32768    4096   159815   165343   342252   329461   334401   172741   327019    177231    317224  1153642  1479304  2171375  2147020
           32768    8192   182647   166242   306354   327218   338488   196869   291196    194252    317202  1362376  1749593  2209458  2227290
           32768   16384   189842   193872   311405   311169   314995   196086   328116    202014    316265  1264692  2365037  2324124  2372098
           65536      64    34899    35618   172915   173571   130810    56892   111042     38426    163345  1211450  1660484  2910491  2966495
           65536     128    61444    62404   240681   239245   238266   134774   216980     77234    216612  1209776  1644815  2892148  2952602
           65536     256    96244    97309   233031   234987   223962   117233   183639     95246    184035  1142972  1549718  3011640  3064147
           65536     512   131673   130188   261442   260619   258376   210627   260785    190816    268276  1094565  1429044  2601561  2581090
           65536    1024   161360   162814   275550   276530   270609   213783   267443    187289    278903  1076830  1426552  2484394  2561297
           65536    2048   171012   156812   306562   303254   309669   188682   303796    182449    299080  1070689  1393255  2549537  2542016
           65536    4096   162387   174713   321516   317204   326764   183223   317574    181161    329740  1095550  1406472  2192641  2212033
           65536    8192   181483   179795   323359   319379   329248   192582   324681    180475    308174  1181808  1522567  2318455  2329517
           65536   16384   194704   181115   306337   325963   301633   189813   316845    192072    328126  1343451  1721593  2177995  2182128
          131072      64    34734    35319   142700    99006   121929    93943   163346     38151    163238  1201757  1639917  2816331  2870865
          131072     128    61869    62506   229821   155557   159883   113328   215346     77188    217955  1214833  1646075  2994837  3064707
          131072     256    96760    96181   232060   179053   190177   135930   235203    143996    238874  1125746  1525638  2967517  2975323
          131072     512   132195   137326   264335   259221   219855   152152   215345    187446    261562  1085967  1441616  2556257  2599443
          131072    1024   165254   165111   274917   272348   250162   179807   242016    168063    243208  1067319  1385302  2563265  2573729
          131072    2048   164960   166630   306842   305295   289540   173792   273543    167609    280777  1058772  1374902  2506160  2549251
          131072    4096   160990   164782   324324   326531   305513   169744   291117    177550    301226  1061587  1377109  2185075  2223141
          131072    8192   174176   169701   283455   285411   304864   178971   303634    173707    301496  1109970  1451597  2273307  2286991
          131072   16384   188368   186052   305494   311390   309634   189210   302230    194153    306728  1172202  1510779  2264160  2298292
          262144      64    33929    35523   118844   123049   174608   100492   163003     38418    163523  1210781  1640460  2917801  2933205
          262144     128    61675    62345   182222   155971   236189   146194   215828     77756    216790  1198767  1636292  2900980  2940776
          262144     256    96099    97740   204684   184794   226407   181732   233467    143353    236573  1126440  1524091  2987196  3018631
          262144     512   132871   129754   240631   220504   234881   200631   258921    192080    259834  1071952  1420372  2552576  2577468
          262144    1024   161457   161758   261630   253051   243263   193210   272347    188963    274467  1062090  1398839  2596771  2601564
          262144    2048   168295   164016   299417   282995   280281   169705   279485    182716    306422  1047812  1365154  2535582  2502377
          262144    4096   164163   162801   316839   300939   302776   167859   298042    176519    297052  1039783  1362551  2215253  2207935
          262144    8192   176351   176313   312077   304569   302663   177228   303559    180918    304909  1072848  1390331  2197661  2227902
          262144   16384   188247   191018   310316   300834   304171   185246   305495    192733    300081  1100995  1428438  2204539  2227617
          524288      64    35013    35584   120115   175765   174631   102917   162878     38404    127092  1213219  1648616  2915058  2968669
          524288     128    61687    62439   169348   239891   238684   141474   216132     78108    162153  1203105  1644798  2946414  2972208
          524288     256    96459    97834   195420   231467   237436   181439   232284    143522    194500  1117484  1507290  2938684  2964758
          524288     512   132768   135953   229406   249759   261626   202432   260368    188392    227531  1074585  1426571  2569787  2616897
          524288    1024   163264   166318   258800   255639   272765   212174   272188    187315    255942  1064615  1408509  2604759  2593879
          524288    2048   164577   169194   288143   284230   287675   185565   301192    178430    287309  1045767  1355049  2527918  2570138
          524288    4096   166452   167537   308268   302207   301070   167724   321097    179964    300917  1032597  1341614  2198188  2212923
          524288    8192   175643   173779   310679   304027   305893   177282   304376    184581    310539  1051701  1362831  2201698  2217200
          524288   16384   185316   188616   308691   307496   305975   186794   301456    187881    303323  1072207  1397866  2194868  2207332

iozone test complete.
