	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 10:44:34 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             512     256   131619   116018   250733   290090   285881   216397   238376    260307    229289  1309596  2169601  2055390  2014892
             512     512   325287   401263   365914   341585   362578   352867   317825    356085    227444  1325766  2116152  2460437  2235086
            1024       4     2639     2783    24741    24749    24978    14363    32241      2522     27484  1033486  1501313  3345496  3436508
            1024       8     6125     5046    47453    47344    49047    22615    49275      5010     45610  1171629  1741104  3738636  3618930
            1024      16    11732     9608    82881    87769    73658    37008    66766     12421     60534  1193442  1834824  3880507  4079544
            1024      32    18939    18325    88048   105686   108566    87513    95629     18286     87275  1234964  1924436  3631168  3606774
            1024      64    41602    35861   135578   183187   181652   133996   148749     37851    147634  1259592  1765437  3094790  3447541
            1024     128    63896    89934   216307   253722   268338    92830   172393    118394    254142  1307923  1815435  2892612  3158515
            1024     256   112960   169957   240995   300561   277509   174927   176974    142063    259973  1319577  1818510  2472911  2415881
            1024     512   248180   199147   328843   358666   334191   269957   286583    306590    273498  1190795  1950656  2478620  2659742
            1024    1024   358696   311346   347017   305587   350815   359056   358039    369275    353967  1329791  1995982  2737730  2782064
            2048       4     2642     2571    25444    25445    25840    16011    31642      2588     27612  1060511  1558743  3336148  3436240
            2048       8     4913     5548    47822    47812    46158    26143    47131      5680     44806  1166982  1712231  3779440  3969827
            2048      16     9774    10609    86508    89112    73892    47186    62922     11839     68073  1235996  1807720  4016229  4120256
            2048      32    20107    20320    99595   102063   102195    64974    97751     20030     91350  1241175  1805819  3857514  4023754
            2048      64    36223    35985   167087   170982   168738   102017   147860     38546    157273  1233688  1776319  3567536  3683812
            2048     128    65439    64382   242135   242367   236925   142144   190460     88101    227627  1230860  1773019  3363581  3436240
            2048     256   110582   104420   236540   255228   253093   216858   242510    152064    287839  1286340  1692662  2960203  3024831
            2048     512   226499   179241   259202   282881   295574   203800   291275    251044    295188  1307088  1692662  2695468  2771120
            2048    1024   240037   273723   330054   288245   343916   248150   241678    286428    246803  1243511  2137434  2852087  2921939
            2048    2048   202933   257192   384168   286715   382015   340427   382816    290536    249904  1365257  1994039  2687036  2774700
            4096       4     2553     2695    25616    25622    25705    15492    32386      2809     26787  1040333  1483477  3065750  3379332
            4096       8     5310     5457    48461    48397    47065    26859    49004      5417     44258  1128709  1650195  3486312  3813675
            4096      16     9795    10326    88027    88948    71865    45276    67654     11071     65704  1210036  1761711  3709909  4112175
            4096      32    19662    18289   101233   103402   103502    69704    93243     21536     98166  1228554  1785514  3677350  4039655
            4096      64    35101    36381   161591   173198   172281   110675   145791     39109    151378  1161052  1652894  2850576  3082251
            4096     128    63846    66934   233578   232054   233416   133983   184561     78410    215001  1222261  1734148  3398719  3589754
            4096     256   103358    97179   244143   254570   236026   203194   230164    153087    278695  1193062  1603675  3081698  3202328
            4096     512   133412   147837   269776   268658   301264   266215   271851    233112    317987  1189675  1561549  2691164  2862450
            4096    1024   232186   217109   296640   277301   301926   200215   276328    214226    295309  1360802  1707943  2577699  2844440
            4096    2048   238553   219495   291615   318382   322192   249164   305334    195878    309598  1299162  2371663  2493158  2525038
            4096    4096   190972   185355   308919   364607   346824   265922   325309    245757    275288  1182062  1631081  1980661  1997007
            8192       4     2642     2632    25935    25949    21508     5456    32453      2629     26243  1069004  1406122  2511345  2748162
            8192       8     5346     5330    48634    49128    47609    28381    48947      5413     44526  1144607  1552996  2846279  3041006
            8192      16     9799    10346    88288    89124    68961    45368    68295     10995     66941  1227624  1698135  2940548  3170359
            8192      32    18928    19547   101549   103752   103379    67400    95823     21887     99372  1217057  1616715  2892524  3126794
            8192      64    35086    35807   172053   163235   162850    98124   155978     38524    161041  1229997  1662395  2861211  3007468
            8192     128    64646    65704   233762   233622   229364   151499   211843     82001    216920  1251091  1661350  2901807  3024942
            8192     256    98248   100543   233403   237497   232352   211761   231321    129864    188192  1172975  1557148  2775242  2848403
            8192     512   131202   141843   236175   258039   270381   195415   251937    185114    279809  1136054  1504445  2457109  2531513
            8192    1024   168799   185874   268616   296337   279600   223543   279066    199926    280559  1162498  1463374  2105272  2177588
            8192    2048   169364   190277   349071   293811   320138   193504   300182    189818    295985  1344077  1705891  2444696  2412935
            8192    4096   184762   196055   333444   328258   336953   197269   326427    211422    305534  1303193  2404493  2353438  2360714
            8192    8192   175684   196856   334054   361294   297502   197683   330201    211888    332197  1244791  1693615  2335204  2349415
           16384       4     2609     2631    21636    15700    16803    12999    32838      2669     26396  1059164  1410359  2678828  2831596
           16384       8     5218     5292    49604    49640    48350    27994    49686      5384     44410  1176244  1587722  3023985  3173258
           16384      16     9981    10207    89737    90469    70228    46570    67599     11094     66306  1234301  1693064  3137616  3309261
           16384      32    18789    19307   104816   103557   103863    70836    97933     20735     99528  1238393  1674908  3156206  3328818
           16384      64    34846    35120   174714   173024   172195    92626   160767     38646    162369  1221314  1658296  2817087  2900926
           16384     128    61772    60085   236434   235534   234416   148251   203735     76440    215428  1221857  1672380  2977214  3043134
           16384     256    98157    99896   235727   229789   235166   192759   228523    146946    237236  1139838  1527207  2696488  2770744
           16384     512   132262   135683   264744   259589   262580   194977   262219    196502    266406  1098794  1454817  2415803  2456038
           16384    1024   163433   161509   245379   281942   272562   226011   280970    199765    262542  1149601  1514351  2640030  2621799
           16384    2048   176609   178842   297787   298857   324839   204797   278767    193845    298633  1201708  1564408  2540103  2592815
           16384    4096   174040   181737   312277   345442   335385   180863   309412    191298    314087  1364082  1749085  2354631  2356731
           16384    8192   211649   188371   302494   315713   374587   199607   337840    188797    303435  1256049  2305032  2300787  2310534
           16384   16384   200617   207810   359573   321331   359978   192426   326017    192603    303171  1236700  1693231  2325626  2354309
           32768      64    34683    35304   174330   173466   172494   104450   160958     38344    162565  1222997  1660235  3047034  3071068
           32768     128    62005    62704   235637   235470   234002   137165   213352     76904    216057  1213044  1664195  3064700  3126397
           32768     256    93927    99933   240475   237368   231113   182070   230183    146722    235269  1128020  1518799  2796384  2837314
           32768     512   134325   144374   261312   253261   265130   198707   255313    190076    244161  1096023  1451388  2449551  2485971
           32768    1024   166027   166427   276806   263437   268742   221438   277843    199604    280272  1092451  1445754  2482603  2489799
           32768    2048   173112   158862   323261   303570   305629   190282   295047    187616    302930  1114022  1452093  2548620  2602280
           32768    4096   163470   173423   318969   332356   338365   187998   334347    189825    327009  1188190  1544434  2342584  2372959
           32768    8192   193485   178896   322013   311918   321305   200468   316880    204298    330726  1304150  1648704  2174226  2197729
           32768   16384   185108   197499   303843   317590   326781   194171   329032    211552    314270  1261037  2326917  2276956  2278731
           65536      64    34800    35253   173589   174710   135456    58266   111183     38262    163345  1214506  1644982  2902378  2914132
           65536     128    62160    61570   240555   240005   238380   143941   215942     77139    215987  1199634  1642800  2885529  2951018
           65536     256    96999    97185   235057   233825   223832   119814   183247     99915    187195  1127751  1506429  2925826  2958736
           65536     512   132868   128259   267942   256408   260339   211417   263040    192764    257990  1081882  1467214  2549348  2540536
           65536    1024   167014   164553   281446   280603   272043   209223   262160    191194    275448  1073356  1430197  2539456  2567613
           65536    2048   173678   160504   309819   307043   318534   190234   312580    188064    303483  1079473  1410861  2516164  2533371
           65536    4096   155732   161832   281594   290505   294186   172777   259921    171606    278364  1098400  1425716  2201845  2237785
           65536    8192   178025   186747   285234   275479   281844   186042   271814    187111    270863  1169972  1531073  2324945  2356558
           65536   16384   191912   184749   279297   331804   325772   194902   322907    194695    311714  1322597  1664032  2285548  2269171
          131072      64    34803    35558   140101   100342   124632    93782   163028     38384    162869  1207891  1634578  2832335  2897266
          131072     128    61561    62178   230884   157246   164348   107705   216977     76770    217342  1206200  1648266  2992913  3023846
          131072     256    95251    96972   233132   186128   192225   133834   235771    144297    233734  1120177  1511876  2915566  2964365
          131072     512   134380   135657   259379   218816   222999   152941   216479    191803    258734  1077469  1441208  2577518  2608026
          131072    1024   163378   163945   270193   275815   239535   179056   243952    165099    246374  1070165  1401298  2552471  2559494
          131072    2048   165281   167138   302508   309641   283923   169086   274905    167828    275616  1055670  1371232  2500267  2551440
          131072    4096   164322   168099   334725   321876   303234   173653   296435    179794    295708  1073868  1382498  2233982  2279595
          131072    8192   183565   181183   306321   297991   310804   183322   301911    189692    302524  1114927  1442335  2263060  2280190
          131072   16384   183632   188949   308109   309647   298597   184878   324794    194050    318797  1151562  1493407  2184389  2196793
          262144      64    34978    35603   116236   122726   174555   101451   163149     38542    163468  1205958  1633977  2884851  2936786
          262144     128    61877    62164   187183   155286   237477   145774   216973     77673    215953  1198350  1643702  3015435  3036949
          262144     256    83350    97183   206122   186392   225296   180211   232450    142350    234803  1119350  1500521  2862366  2927512
          262144     512   133614   130052   240262   218628   237004   205946   258048    192855    262327  1073801  1444375  2606349  2613287
          262144    1024   162574   162178   261493   254813   247848   195804   274784    186237    277848  1065219  1394288  2590458  2607592
          262144    2048   166736   164647   296087   276344   278918   175730   278307    178853    309507  1048278  1364856  2534238  2576913
          262144    4096   163516   166510   311896   303420   300206   169645   301066    179488    296399  1048844  1367220  2225651  2260175
          262144    8192   183495   187216   314715   304049   303498   185029   298431    182245    300960  1060211  1370608  2188854  2222273
          262144   16384   183971   186519   307735   302767   305208   190200   302274    196392    306226  1112203  1444064  2226711  2258341
          524288      64    35036    35731    94674   160834   174535   102705   128422     38373    163517  1205123  1644056  2868911  2886494
          524288     128    62064    62571   171146   239650   238580   141093   215441     77860    165487  1191609  1636508  2920125  2987653
          524288     256    96350    97616   193782   230597   237504   182934   233738    143115    193620  1118664  1501174  2889293  2911819
          524288     512   133239   135221   229451   246692   262383   203970   261534    190339    227796  1075934  1424126  2572764  2597709
          524288    1024   150130   170328   260250   253991   275240   209179   273039    186974    254394  1060526  1410586  2603695  2626549
          524288    2048   166066   168302   292400   280572   293134   186006   303322    178920    286422  1046376  1367948  2553853  2572989
          524288    4096   165538   168211   309183   303113   302026   169884   321154    182986    310341  1038823  1352425  2236962  2257875
          524288    8192   186344   184537   308403   302315   304115   182772   299855    190421    313948  1053841  1368630  2185352  2203344
          524288   16384   189555   186704   310339   309031   308492   193230   306863    191895    305874  1064829  1379389  2216346  2244815

iozone test complete.
