	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 11:24:02 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
              64       4     4204     1980    17075    42274    41184     7812    20806      1860     17689   831569  1304314  2067979  2662899
              64       8     8355     8533    66878    71662    68886    20227    42108      8672     34557  1049372  1452528  2298136  3057153
              64      16    16000    16877    44658    96810    91684    24207    35242     18417     36364  1101022  1690338  2222043  2772930
              64      32    48013    39976    36300   123771   116568    22727    23263     24060     23324  1304314  2133730  2133730  2379626
              64      64   193285   233664   191629   198722   178860   242312    31116    232652     27294  1101022  1734015  1421755  1363961
             128       4     3375     3751    32512    42091    41692    18199    31250      2209     24426  1007629  1440082  2784517  3199360
             128       8     4670     7803    70448    73055    71670    26111    42595      8226     46511  1093856  1663139  2969325  3468030
             128      16    14683    10300    38671    92487    89690    16745    40050      7756     35232  1142750  1827299  2920861  3199360
             128      32    31471    33605    71833   127893   123452    41914    52246     35486     64974  1363288  2066432  1858934  2905056
             128      64    88158    82105   183683   200638   193969    84990    42940     48193     48873  1229084  2098744  2132084  2166499
             128     128   275204   211549   274080   271722   255433   323259   117302    329004    118624  1306873  2027414  1391557  1319723
             256       4     3395     1879    23437    34487    35745    16954    33970      3369     26098  1036624  1570244  3052087  3285566
             256       8     6647     7572    72336    73711    72605    29955    47059      4478     41165  1148625  1814348  3465855  2639446
             256      16    13304    14835    72233    90781    91066    50126    62438      9765     51395  1112909  1952947  3499745  3705040
             256      32    32241    31503    86628   129494   126847    63902    94537     31113     80782  1368162  2000242  3326279  3605511
             256      64    31793    58182   130612   207454   200781    84654   102939     63773    122185  1479379  2019049  2639446  2699161
             256     128    81425    58768   253431   284449   274347    83658    89293     94704    170575  1201314  2205688  2097948  2081678
             256     256   275261   392620   312242   320347   311427   338633   110106    398153    118634  1415041  2345409  1447470  1347557
             512       4     2845     3094    24697    24940    27347    12256    38055      2681     29364  1048675  1625889  2958758  3366987
             512       8     5148     4591    47922    61546    62007    29445    53012      4097     41894  1112797  1854787  3504346  3762197
             512      16     9440     9750    77636    93724    87581    47953    82889      9389     53809  1224470  1968713  3628697  3481620
             512      32    25221    13585    76268   129586   128155    80325    84487     32601    102938  1152822  1835760  3099691  3550700
             512      64    55459    54689   142663   209412   206037   128933    95470     28673    120727  1219602  1848401  2942541  2786024
             512     128   116896    59763   245797   290404   283803   156855   171185    145910    220507  1426135  2009236  2695115  2736325
             512     256   135412   156057   271324   273641   279627   214666   237138    269621    154076  1289930  2016784  2099600  2047551
             512     512   325287   349764   371871   341097   334404   399323   219381    342021    309177  1347393  1821745  2532990  2572435
            1024       4     2437     2769    25166    25214    25343    16663    30748      2590     29980  1032244  1568189  3311958  3345496
            1024       8     5057     6235    47663    47599    49152    19372    49124      7445     46045  1170352  1831694  3553066  3999762
            1024      16     9620    10766    74510    87312    75100    50257    68955     10028     65306  1233545  1892218  3923040  4126579
            1024      32    22062    18317    98755   105577   109076    71507    91030     24022     90378  1234964  1950656  3709575  3659010
            1024      64    37734    43274   160452   179617   180918   116021   137409     39154    176277  1311117  1822368  3345496  3314514
            1024     128    83983    56539   245977   255230   269618   136787   210014     64309    254413  1333093  1768345  3046495  2944166
            1024     256   137615   147422   244911   307512   272422   180477   213067    253842    198218  1340582  1858644  2467229  2398343
            1024     512   166802   235072   339072   346038   344539   189985   248295    255868    314193  1201790  1973059  2751762  2767722
            1024    1024   332587   296392   364945   352514   338058   354434   302083    341798    347466  1298041  1973059  2604895  2646630
            2048       4     2640     2659    25003    25278    25573    15222    31824      2713     27391  1063926  1582579  3292669  3402216
            2048       8     5533     5228    47241    47236    46419    29376    45447      5175     46720  1151187  1813827  3630870  3915540
            2048      16    10971     9723    84887    87498    71948    43969    65881     10379     69938  1257160  1955900  3855782  4038890
