	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 09:25:04 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           32768    2048   164053   166093   300770   300676   310915   205883   307568    186433    311900  1110933  1439772  2441718  2442282
           32768    4096   163191   168201   316052   329688   313506   184661   284691    188320    308114  1188200  1527000  2347746  2352004
           32768    8192   204392   176329   325250   311607   334893   186066   318305    192142    323925  1330035  1712383  2232789  2237770
           32768   16384   186902   184454   314737   316844   312904   187728   312940    198563    309686  1174141  2035023  2065018  2063592
           65536      64    34585    35470   173631   174005   132571    55730   116311     38422    163041  1213831  1650781  2840621  2886772
           65536     128    61600    62512   238589   237858   237502   143270   214523     76791    215548  1208723  1652856  2947031  3014944
           65536     256    96258    96350   235632   232167   223300   118962   184388     98094    178644  1122304  1490234  2940820  2960330
           65536     512    97235    99342   101772   107268   257628   201135   258570    189928    257308  1076669  1456393  2518193  2562705
           65536    1024   164371   166719   276422   275802   271093   196566   271206    181350    279983  1087209  1457969  2659530  2679753
           65536    2048   171057   161074   295773   307289   308387   190407   308728    182880    293662  1086616  1413240  2622810  2637583
           65536    4096   162501   171297   321480   316589   321135   182650   325682    183551    326995  1084049  1393199  2141697  2142816
           65536    8192   185095   177513   328272   324670   327035   187084   301152    178722    320248  1156612  1485201  2174825  2186867
           65536   16384   200010   195813   310113   318016   325599   192507   316486    196185    315454  1340065  1705115  2304943  2295895
          131072      64    34864    35386   140532    97686   122652    94794   163271     38205    163014  1198778  1644548  2836939  2913095
          131072     128    61207    61505   227480   151572   158729   114088   212740     77067    215308  1204947  1640220  2952742  2968318
          131072     256    95864    98085   230103   186385   181270   134363   234329    143748    234873  1117572  1492320  2895206  2943115
          131072     512   132755   137380   261201   222343   218186   152766   216215    191456    264592  1083374  1437680  2559649  2565813
          131072    1024   159601   165550   275671   273914   249726   175081   242364    161779    242864  1066468  1409345  2561390  2588416
          131072    2048   162353   168299   298392   303741   281014   170992   273895    168707    273188  1061758  1373816  2557208  2559196
          131072    4096   164724   165762   322217   320591   303444   169489   292797    178248    297162  1066458  1381362  2179047  2232684
          131072    8192   171064   170631   300980   309901   309046   180805   298155    180037    305248  1090794  1398863  2180283  2208716
          131072   16384   182036   192298   297707   310699   304188   186242   302555    194361    329650  1152067  1487338  2198418  2212263
          262144      64    34785    35461   117005   122463   174472   100876   163627     38418    163051  1216546  1654981  2948489  3002417
          262144     128    61438    62121   185428   154433   236339   145499   215207     77870    215929  1195437  1626939  2907508  2882099
          262144     256    84716    96963   205017   185678   223749   182466   235627    143666    234693  1123721  1505036  2951734  3015228
          262144     512   132163   128313   241461   221607   233895   203510   260910    190879    264590  1083535  1440526  2589536  2586393
          262144    1024   162967   164571   259140   254180   244768   189949   268037    189299    274711  1067887  1420535  2637877  2628770
          262144    2048   164983   162977   292958   282343   279014   171613   272314    181576    305339  1051279  1374223  2530662  2547041
          262144    4096   165407   162999   316175   302150   305840   167500   294363    173201    302686  1038169  1361972  2174925  2190228
          262144    8192   180427   176903   314594   304188   306720   175016   303748    182237    303126  1068018  1379507  2231469  2263725
          262144   16384   185441   187061   314327   307923   309824   185703   306062    192276    302942  1111698  1446240  2259631  2299325
          524288      64    35021    33164   119639   175488   174522   102165   163184     38299    126468  1207194  1641144  2890390  2932946
          524288     128    61478    62365   168023   239178   237833   143955   214596     77761    164122  1198577  1636369  2992593  2999512
          524288     256    95848    97917   195289   231876   236536   178085   233321    143044    192761  1121483  1502119  2932242  2992528
          524288     512   132742   136119   229754   247514   260987   199675   258785    188593    228280  1075539  1420330  2606441  2631374
          524288    1024   144852   165052   257756   257609   274907   210369   272980    187256    253895  1066371  1403058  2594586  2610228
          524288    2048   162082   166161   285735   282992   281349   188182   310161    179091    287267  1037167  1348258  2492077  2534068
          524288    4096   167744   169455   307508   302797   301045   168999   317109    182224    307588  1040462  1355747  2238212  2259257
          524288    8192   175600   178559   313373   305375   303637   176468   301354    184539    310008  1050483  1363501  2202197  2218522
          524288   16384   177100   172692   287311   303604   306610   183354   305805    186993    303537  1073052  1391654  2229855  2244499

iozone test complete.
