	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 08:32:13 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256       4     2043     3418    24686    34142    35363    17104    33975      1875     28897  1062263  1445521  2880164  3197509
             256       8     7235     7806    72258    73288    72624    18353    36701      4248     47425  1175022  1790149  3410808  2975955
             256      16    13722    13245    50893    96639    95837    28039    58945      7966     70893  1254656  1729594  3368013  3654598
             256      32    29756    31192    87489   128764   126608    73817    66461     15358     59869  1286217  1766587  3245838  3368013
             256      64    61610    68874   134304   206298   200631    86691    99339     66755    111305  1361224  2030503  2533571  2588541
             256     128    78888    77410   244766   268046   249776   141434   187821    157444    163909  1219045  2034350  1752173  2034350
             256     256   277610   381056   309542   305926   295975   339061   123378    393772    214413  1361224  2097948  1369908  1354356
             512       4     2425     2976    22495    24812    26937    15306    37682      2483     30839  1015932  1604029  3064306  3259661
             512       8     4136     4243    48697    58089    59465    32904    52180      7312     46386  1174254  1684557  3122224  3742527
             512      16     7741    14526    76157    90650    83511    38219    59945      8637     62165  1293037  1931527  3788747  3533174
             512      32    16826    19554    95465   128224   128064    80376    82542     24724     81803  1326585  2032051  3815675  3556580
             512      64    51138    56307   110179   208882   205386    63037    96786     41781    155010  1344020  1827947  2841317  3220553
             512     128    58433    66850   223677   266245   269621   138192   173382    140931    227757  1429934  1924603  2638816  2307123
             512     256   219740   163732   248040   288453   281644   206274   157627    162125    150270  1227971  2124526  1904125  2007358
             512     512   326127   293901   350907   366226   337718   378691   317590    372645    246757  1213400  1904125  2178404  1910902
            1024       4     2482     2585    23468    24877    25715    15620    31111      2654     28889  1094034  1587902  3012308  3112733
            1024       8     5094     5429    47191    47221    48641    27241    48597      5142     47508  1160862  1896395  3735385  3908759
            1024      16     9880    10898    74353    87135    73200    47234    67113     10887     65674  1218843  1950656  3821805  4095102
            1024      32    24968    18199    98018   105785   108993    73674    90149     20651     90109  1238168  1861867  3671521  3877004
            1024      64    36117    36334   162075   180819   177281   130765   110821     37670    168609  1276817  1809317  3101494  3314514
            1024     128    94333    54097   229385   249637   253962   142914   208809     66476    196585  1321607  1793451  2884840  3074849
            1024     256   164338   121139   238744   266953   276082   165593   201814    251229    206153  1383774  1825466  2425431  2547723
            1024     512   191869   236275   302147   346401   325578   205208   252469    259690    304676  1172909  1957770  2598591  2553783
            1024    1024   332664   156164   327990   360836   367662   368483   276741    296392    198750  1268896  2015654  2625597  2708381
            2048       4     2554     2717    25552    25511    25887    15496    32006      2673     28075  1052455  1564706  3205431  3291407
            2048       8     5919     5024    47388    47428    46531    27658    47553      5051     46055  1168252  1793004  3657149  3901313
            2048      16    10196    11775    84782    87030    69757    43861    64761     10911     63836  1218291  1892971  3931669  4094723
            2048      32    18135    18907    99195   102237   102518    63118    97328     21783     97356  1217600  1815360  3835124  3915540
            2048      64    36236    36149   166098   172902   172057   105078   131467     41059    145857  1259372  1760663  3374151  3500658
            2048     128    67423    66098   240797   239977   241000   116749   185420     79183    260460  1240458  1739978  3185225  3205431
            2048     256   109401   110618   239843   244568   273505   231019   200213    175341    237200  1257897  1689666  2913021  2916978
            2048     512   137211   157368   267709   282055   299375   197738   285751    267159    278488  1317109  1705094  2681165  2790021
            2048    1024   227531   243342   320498   352743   352555   229574   345132    209363    338402  1210394  2068963  2440457  2467091
            2048    2048   229286   156825   343558   407148   391362   189540   371620    199980    391897  1321161  1990343  2578935  2781889
            4096       4     2648     2599    25802    25788    25881    15476    31560      2693     26467  1079354  1572987  3031667  3305851
            4096       8     5171     5207    48672    48670    47199    27904    48786      5107     44279  1166254  1755590  3497668  3867766
            4096      16    10328     9965    84624    88619    69193    45233    66699     11207     66669  1201573  1805972  3656998  4011358
            4096      32    17914    20178   102017   102898   102796    67032    95785     20503     95253  1226712  1823028  3700320  4137927
            4096      64    36172    35670   173294   173287   173912   101928   154176     39500    157581  1241606  1794091  3497668  3650006
            4096     128    60363    71351   225748   231622   232226   155805   194085     77437    194807  1243493  1752724  3394019  3595765
            4096     256    98246   107565   243634   243227   237958   206690   199231    146406    249298  1163963  1606224  3020473  3160500
            4096     512   172841   178778   252839   295441   322017   178249   261156    230111    341135  1172622  1570686  2685695  2793562
            4096    1024   176102   157430   301375   314230   345450   195699   294020    168607    341162  1327778  1675299  2452583  2712836
            4096    2048   195095   181006   331735   352524   365289   183258   355987    150899    365585  1301130  2406546  2468795  2544108
            4096    4096   167897   194787   365227   339611   381158   179398   381801    167656    330726  1295732  1810731  2377242  2399488
            8192       4     2612     2624    25950    25951    21840     5464    31943      2650     26614  1071839  1445034  2531513  2727871
            8192       8     5166     5539    49535    49062    48018    28693    49172      5333     44612  1216325  1610350  2816878  3063510
            8192      16    10027     9955    88925    89802    71227    48214    68736     10849     66058  1261287  1677983  2947611  3187417
            8192      32    19044    19114   102616   104172   102945    70045    98227     21416     99530  1256857  1708861  3009575  3284616
            8192      64    35269    35512   172223   173415   172393   100047   155649     38313    157299  1233751  1667721  2872454  3007468
            8192     128    63994    61331   233051   234358   232218   159061   202471     76731    217058  1209858  1619000  2555994  2734166
            8192     256    95933   107981   230858   235992   240192   219412   163141    158265    231994  1148317  1546008  2788078  2896670
            8192     512   144028   139085   284810   260194   257861   211794   252855    194918    288014  1124380  1462315  2222376  2343166
            8192    1024   159296   137136   305716   312492   322915   172013   301774    173831    326127  1214734  1572973  2594988  2621318
            8192    2048   145420   159809   335764   350192   391774   161332   340566    166972    362977  1334213  1730811  2240053  2237718
            8192    4096   173063   185734   326987   332479   348699   161262   393524    162432    373980  1207180  2145096  2100510  2055769
            8192    8192   183036   154575   337688   314278   388967   174501   321368    174836    311803  1255663  1733781  2407356  2400964
           16384       4     2598     2630    24232    15714    17144    12811    32988      2645     26553  1066877  1431930  2582972  2780273
           16384       8     5192     5249    49816    48919    47604    28746    49544      5269     44362  1177957  1608007  2951511  3151285
           16384      16     9870    10067    91326    91538    72460    45843    68475     11201     66011  1237479  1697665  3155627  3305918
           16384      32    18490    19182   103943   104997   104953    70572    98531     20810    100095  1250222  1717394  3243656  3424876
           16384      64    34711    35012   175728   173396   172122    94794   160540     38070    163610  1231315  1647324  2831246  2941531
           16384     128    63086    58834   233266   236346   230796   139857   209016     77623    211852  1233902  1668077  3040845  3111336
           16384     256    99561    98352   242736   242471   231115   187489   226486    144085    232111  1147412  1537836  2866798  2961177
           16384     512   132254   146920   267576   252624   260360   200315   244785    188469    248517  1119577  1498011  2644297  2654921
           16384    1024   143417   134565   328685   298243   315750   170391   295975    153795    294623  1087629  1428566  2359482  2359482
           16384    2048   140584   145467   346386   353148   346737   171519   349869    151786    356506  1196957  1567727  2576483  2574456
           16384    4096   162150   158953   341774   347075   366115   165438   340022    159088    338268  1363405  1744822  2367285  2366307
           16384    8192   199941   193102   281652   328963   359763   179840   330222    181719    329512  1281893  2327280  2284419  2301789
           16384   16384   201450   181667   303121   345596   357681   170810   328666    181685    303216  1174555  1598766  2186303  2215556
           32768      64    34572    35183   173630   172325   172483   103712   160920     38148    161752  1228924  1671156  3043660  3100933
           32768     128    61348    62223   233811   233973   232604   142194   210543     77134    211146  1210981  1630262  2832636  2864337
           32768     256    91761    96432   236805   233624   237525   180746   231716    144006    229296  1128919  1539056  2965702  3028169
           32768     512   135300   137688   265366   273876   260995   183514   265551    181915    250784  1078207  1455646  2442672  2478306
           32768    1024   133214   134817   318894   316895   317876   175076   324499    153663    314858  1091176  1457792  2523723  2561970
           32768    2048   136121   122872   345872   370640   346776   159333   356725    151387    349618  1087593  1419694  2382791  2422224
           32768    4096   152762   153298   350527   351087   357591   158287   342224    163737    291558  1176503  1534074  2335736  2335736
           32768    8192   173025   166429   330029   332285   330822   182411   327228    171784    318999  1308110  1655376  2225775  2218553
           32768   16384   183672   167142   310094   338722   338880   184021   317997    183101    333099  1285319  2356036  2271012  2298394
           65536      64    34522    35099   173977   173484   133142    58862   110491     38431    162020  1204533  1637944  2819497  2846180
           65536     128    61406    61734   239923   235803   233835   140851   216466     76888    215976  1206722  1642417  3003611  3090154
           65536     256    96172    95966   233145   234200   221264   117987   182729     96966    182514  1112610  1512796  2826426  2798884
           65536     512   131747   132602   253901   262686   261363   209506   259741    197717    256681  1071724  1455421  2524785  2563112
           65536    1024   133028   134961   318310   322842   319759   169454   312710    154312    314783  1068230  1431075  2518377  2527501
           65536    2048   139483   136320   354649   364175   355816   156370   356359    151651    339276  1086182  1413291  2614130  2617042
           65536    4096   148102   152229   353289   366836   342919   155769   356825    166351    349679  1091067  1420214  2210556  2225411
           65536    8192   175076   161774   336232   345568   337088   179000   335474    177300    326012  1174778  1506124  2246692  2274146
           65536   16384   179339   186996   336885   341523   322786   185203   313690    191058    302062  1333382  1713768  2233820  2241763
          131072      64    34608    35239   140049    94473   116082    96252   162468     38233    162654  1206602  1641254  2876212  2892404
          131072     128    60628    61954   228626   151017   160852   112694   215172     77142    214998  1196513  1643245  2988277  3035634
          131072     256    97077    96388   230805   183067   187508   135307   234619    143997    235293  1107334  1492268  2824347  2858282
          131072     512   104192   105156   182175   222822   216726   152116   231093    194900    260330  1076998  1434237  2595014  2644508
          131072    1024   135305   138149   315610   318187   280080   145971   259827    141825    259511  1072399  1406982  2556946  2612823
          131072    2048   135154   138264   355563   351711   315808   142886   302163    148857    288952  1058980  1378387  2591332  2604455
          131072    4096   146922   151915   350986   349140   323014   153028   311824    158083    297756  1054590  1366159  2182204  2175546
          131072    8192   164649   164320   305566   327499   312546   167537   308335    165568    312291  1091175  1408468  2204439  2237792
          131072   16384   176917   177324   313657   306121   309224   182835   301974    182519    327313  1180958  1520133  2214125  2243884
          262144      64    34588    35329   117937   119824   174400   101530   163481     38190    163322  1196261  1647554  2896074  2916044
          262144     128    61245    61996   183325   157490   236541   144142   215982     77165    214526  1198180  1634274  2964995  3031790
          262144     256    95720    96992   206578   183393   227067   178286   235407    143391    235094  1119131  1505327  2864245  2910610
          262144     512   132150   129598   243348   218460   231922   202652   257911    190758    260178  1080680  1418567  2588415  2616839
          262144    1024   132596   132944   295126   268438   265608   143366   313051    153643    313550  1068140  1404475  2576098  2624378
          262144    2048   122528   120365   333638   301527   300480   140376   300403    149966    356523  1039160  1369140  2520469  2567148
          262144    4096   149091   151044   333641   310650   313140   151292   304247    157891    305919  1058590  1377363  2267526  2289486
          262144    8192   167808   168351   320795   314374   311721   165407   308466    167522    308194  1060598  1384690  2209017  2221725
          262144   16384   180997   179624   318639   308695   309187   180050   306681    183526    313862  1116722  1444637  2265839  2282049
          524288      64    34823    35543   119236   175484   174377   101902   162690     38388    127503  1201707  1640769  2912178  2976118
          524288     128    61789    62262   170193   239838   238096   140869   215464     77420    164415  1202570  1635150  3032442  3061232
          524288     256    96575    97035   196110   230876   237225   181739   234281    143730    193519  1116875  1493843  2880656  2927839
          524288     512   132654   136444   229771   249553   261245   203507   260317    190574    225847  1069946  1436346  2558950  2607189
          524288    1024   134328   136325   286344   274587   314406   163223   313351    154662    281281  1061873  1388882  2581628  2603424
          524288    2048   136765   139817   314803   300320   300483   145947   324520    138998    315163  1037515  1361627  2535081  2575216
          524288    4096   150101   150793   323104   311959   308935   151791   347928    165133    322053  1035506  1359537  2189523  2233352
          524288    8192   167795   166417   317911   309664   308989   166380   313777    173062    322192  1046650  1362013  2168765  2199626
          524288   16384   182122   181360   318869   310765   309254   180103   305334    184961    313050  1065274  1373593  2234843  2257381

iozone test complete.
