	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 09:38:19 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
          131072     256    95911    96680   227874   179030   187934   139510   234408    143380    234710  1117170  1486365  2855031  2827804
          131072     512   132817   134906   260106   262288   214931   150561   220767    192891    259896  1073216  1437669  2536525  2601140
          131072    1024   134331   137232   316270   317467   280544   144989   260232    140572    263342  1071129  1414243  2586674  2607717
          131072    2048   135920   138582   354810   352663   316925   141227   299344    147959    305009  1058065  1377893  2558648  2597429
          131072    4096   132496   139284   362416   364741   329799   147014   315779    150580    299793  1072998  1383434  2229687  2239095
          131072    8192   158872   154703   306386   320292   313550   170100   314338    161047    309966  1107260  1436373  2260371  2291309
          131072   16384   172782   166890   311560   313799   308274   176932   298441    187393    323924  1146624  1485622  2204112  2239241
          262144      64    34957    35362   116077   122437   174328   101776   162917     38380    163245  1205303  1637479  2905441  2956464
          262144     128    61351    62072   182871   157848   236332   148430   214479     77482    214919  1199826  1633344  2983524  2991755
          262144     256    96530    96846   205926   185395   223350   184176   232837    143814    233934  1115719  1486347  2887018  2917840
          262144     512   115613   128430   240595   219425   234271   205622   258453    190095    261236  1075939  1430627  2582190  2640208
          262144    1024   134785   132565   296389   272637   269338   143792   314220    155275    312582  1060938  1385808  2556434  2573318
          262144    2048   136266   134054   330816   293563   299665   139015   295249    150995    352943  1043716  1370788  2510473  2530592
          262144    4096   142969   145213   343527   310309   317670   146292   314341    151713    311805  1044357  1364388  2237409  2266502
          262144    8192   165358   163112   332446   313749   311121   159735   307705    162292    310159  1071659  1412139  2248155  2290726
          262144   16384   173786   175780   320041   312316   306138   174988   308441    180175    309346  1098445  1415771  2212760  2259878
          524288      64    34925    35510   119000   175062   174356   102415   162576     38373    126546  1203317  1643453  2898138  2966086
          524288     128    61256    62213   170240   239941   237873   142587   213119     77647    164309  1196851  1640819  2987771  3020562
          524288     256    96387    97271   195644   232726   236793   180909   233039    143322    192259  1114243  1492728  2890565  2911353
          524288     512   132909   134756   229120   249184   261142   200281   261309    190085    226969  1070043  1423918  2555583  2603439
          524288    1024   134127   136304   285008   271869   311772   164178   314560    155675    283719  1062148  1405288  2625142  2642126
          524288    2048   135127   136926   315051   297376   302922   149017   354912    151592    317264  1035423  1361165  2494516  2537817
          524288    4096   141655   135777   329355   311627   314398   144410   353527    156187    327566  1036144  1345787  2207380  2243354
          524288    8192   163286   158302   321024   313219   314342   163299   313501    165447    320312  1038566  1363586  2219733  2236321
          524288   16384   174718   176020   303785   305535   306510   173656   305563    175043    314067  1062012  1370529  2225378  2236180

iozone test complete.
