	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 10:57:44 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            2048      32    19499    20813    99556   101936   101980    62113    96721     21564     89694  1235285  1840251  3756302  3967993
            2048      64    35119    36966   172188   172926   171350    91075   147837     41253    153765  1176412  1728424  3136379  3140967
            2048     128    62608    64090   221934   223145   227627   164760   162307     88908    232645  1273562  1785550  3346546  3407614
            2048     256   100881   104214   248301   261690   251103   164247   252342    155824    268378  1232272  1673209  2938934  2840769
            2048     512   163746   163683   232570   279549   319651   184571   290163    238776    296636  1350872  1685687  2864451  2832339
            2048    1024   187235   294763   350984   281509   342640   312386   284917    295534    256831  1185177  2109095  2809182  2917969
            2048    2048   305400   296595   398682   286715   398368   354256   331072    272447    295961  1268859  1892553  2338157  2373037
            4096       4     2578     2698    25717    25714    25794    14711    32531      2686     26627  1052700  1558574  3093907  3374022
            4096       8     5420     5407    47764    47797    46264    26556    48932      5417     45604  1157376  1729086  3488435  3821310
            4096      16    10058    10369    88844    88685    71698    45145    68813     11350     66446  1232255  1797281  3618486  4031124
            4096      32    20655    18275   101900   103533   103317    68406    97047     22465     98319  1230049  1814939  3693161  4043458
            4096      64    36639    36470   173734   173771   173317    98860   146767     38996    153707  1209696  1699495  3335375  3599532
            4096     128    61950    62504   236231   243389   237023   152984   188920     77683    214676  1255305  1748087  3425146  3627654
            4096     256   107729   104535   258764   253088   235402   220654   234659    147735    285774  1208249  1642936  3199942  3271853
            4096     512   137219   137306   284581   282425   306063   255186   250516    198363    290270  1219052  1590609  2799936  2913419
            4096    1024   201656   168262   252326   273687   351737   239351   274606    207381    312004  1355755  1699663  2563468  2854365
            4096    2048   213055   187959   283834   301043   316762   255137   325753    206817    325494  1296221  2418063  2479484  2622558
            4096    4096   263916   205128   292384   354203   429928   233950   366068    199367    297390  1248736  1762434  2234690  2234400
            8192       4     2583     2623    25865    25862    21578     5386    31639      2677     26492  1058825  1410220  2448355  2714509
            8192       8     5285     5170    48923    48952    47485    27785    48574      5341     44181  1195919  1588242  2875338  3112631
            8192      16     9769    10311    88196    89136    69000    44747    68030     11549     65588  1260500  1704537  2940296  3235439
            8192      32    19001    19547   101856   104078   101611    72262    95987     21355     99230  1249181  1679377  3039661  3301977
            8192      64    35059    35974   173555   173474   170485   106953   157158     38814    160246  1221253  1612315  2553525  2742459
            8192     128    62288    67327   236756   235998   230740   147166   212051     82201    204989  1226003  1627667  2623921  2749041
            8192     256    95637    98692   243072   239889   244485   227853   227474    144258    228641  1150856  1519548  2477126  2589902
            8192     512   132663   138762   286312   295899   277300   226284   259774    201734    289521  1121737  1444790  2203987  2280643
            8192    1024   167419   183480   215567   230955   276232   214052   268458    199819    275935  1222687  1571175  2589902  2601472
            8192    2048   174892   193307   321432   348416   360607   206597   345102    188222    303655  1385428  1773240  2452024  2469115
            8192    4096   219960   229011   292530   298236   347177   206207   323358    196956    324011  1287228  2406008  2387617  2368362
            8192    8192   212844   189310   300747   343549   358545   222554   311125    221028    295891  1183479  1564237  2107467  2133375
           16384       4     2579     2631    23017    15422    16773    13394    32392      2637     26576  1050663  1412910  2659339  2789188
           16384       8     5348     5312    49246    50005    48445    27265    49299      5279     44406  1179899  1613405  3002974  3150852
           16384      16    10168    10235    90599    90635    69996    46764    68714     11158     66512  1204341  1637589  3041922  3223269
           16384      32    18555    19909   103477   103985   103960    70674    99262     20475    100078  1251542  1729191  3195689  3397781
           16384      64    35229    35454   174153   175086   173005    98321   162580     38587    162092  1227072  1656457  2856906  2939392
           16384     128    61144    62164   237483   235724   231441   145663   211580     78030    212635  1231690  1679205  3048129  3130898
           16384     256   101421   100883   246616   239830   237273   193494   232700    146819    230115  1145729  1542012  2849916  2907062
           16384     512   139957   148983   266596   272912   267327   202286   259117    177346    239189  1105155  1473913  2494191  2527584
           16384    1024   163580   182891   289644   284286   291162   221585   287185    187380    288445  1136351  1480837  2555595  2572433
           16384    2048   169251   170276   311110   315247   312259   200406   309470    181969    302192  1175901  1518031  2345310  2332572
           16384    4096   211963   187685   307093   293288   313924   199066   324569    199349    289127  1362621  1744113  2299786  2298248
           16384    8192   191178   200589   305717   309797   312052   194183   355532    192379    310314  1272917  2350363  2357378  2374483
           16384   16384   207413   173016   303278   310285   297436   190829   297923    184910    337681  1251930  1699428  2346271  2368346
           32768      64    34663    35605   167802   173055   173012   101194   161220     38015    161650  1206485  1625173  2720658  2808613
           32768     128    62583    62169   233866   235395   234326   144781   214704     77626    213384  1220314  1666132  3071343  3089292
           32768     256    95543    95779   233066   235133   234447   181286   232000    142913    228796  1135729  1548070  3015612  3087557
           32768     512   132557   136857   235334   253259   259902   193940   262977    195004    270445  1081848  1454937  2497173  2492825
           32768    1024   168821   169342   278381   278161   276502   215593   263182    198728    266081  1089075  1450285  2496810  2510584
           32768    2048   161501   174190   302617   314563   318281   193288   305281    188021    315660  1080700  1394557  2408344  2414055
           32768    4096   182571   165626   307392   322898   314439   184391   287799    182886    301958  1149272  1477825  2133489  2126129
           32768    8192   192180   179228   310223   318580   334999   187088   314249    184733    301911  1341577  1719560  2255360  2253658
           32768   16384   202882   182687   302427   318491   327532   189906   315903    204896    309854  1282955  2352165  2321533  2331259
           65536      64    34534    35710   173009   173928   172534   101394   163492     38405    163547  1203557  1644519  2947158  3003742
           65536     128    61105    61674   238913   240047   223804    84752   141565     66687    216518  1213943  1658380  2972944  3010684
           65536     256    97828    98460   234964   234987   234675   170571   234416    144930    233192  1127422  1523351  2930692  2961286
           65536     512   134458   131551   262343   258266   257448   214811   253771    192006    261352  1084853  1449076  2527803  2525272
           65536    1024   156899   163176   275442   270185   271097   208783   282329    191538    281000  1074716  1437820  2555320  2613086
           65536    2048   158271   164488   296956   305932   302258   182568   304361    176524    309285  1073935  1392570  2475578  2476404
           65536    4096   174698   184771   303049   310037   309879   197564   306549    201896    294402  1096508  1416262  2194619  2209064
           65536    8192   187056   185027   323535   330167   312169   187629   303889    192584    308625  1164175  1509175  2245536  2284048
           65536   16384   192366   192839   305264   315334   324771   200660   309282    199545    320673  1306697  1651942  2194689  2218030
          131072      64    34943    35506   136353    97627   122934    96887   162995     38345    163366  1202151  1640573  2861838  2940754
          131072     128    61426    62551   231582   154488   163578   111027   216930     77287    216857  1210202  1637250  2888832  2950935
          131072     256    96183    97138   231378   185356   183717   135701   234674    143657    233811  1124137  1514216  2932331  2976192
          131072     512   132407   135426   261733   261885   223479   152576   216082    187446    260605  1077327  1424013  2525908  2511105
          131072    1024   163709   168043   274665   275204   254656   178927   245155    173580    242148  1070403  1407317  2617837  2606110
          131072    2048   168089   167783   303109   311884   287480   176945   272936    168789    278500  1045123  1362948  2477395  2481006
          131072    4096   174044   184364   314703   316385   299868   187434   294905    188813    289975  1056154  1375404  2178512  2209382
          131072    8192   181141   182221   302073   310079   306172   189220   300236    183755    304703  1089613  1428264  2176002  2179375
          131072   16384   186637   189947   293886   310849   306620   191421   294764    196133    323766  1140977  1488474  2156955  2176183
          262144      64    35136    35608   119043   121983   174835   102429   163190     38461    163605  1204125  1636305  2889726  2930321
          262144     128    62081    61995   185758   156325   237517   144243   217378     77756    217051  1204688  1653811  2998634  3064586
          262144     256    95750    97116   204250   184330   225649   178592   232742    144058    235768  1124136  1519806  2964259  2982973
          262144     512   133030   127889   243550   218796   237132   206171   263317    140335    154296  1077389  1432073  2598594  2560923
          262144    1024   164352   166254   265384   250208   244220   193531   273168    185900    275799  1058209  1411470  2562726  2581226
          262144    2048   161825   165859   293592   281422   278523   171527   274985    181691    305160  1046182  1369734  2534238  2581705
          262144    4096   176501   179937   308938   291787   298636   181914   293738    191853    296285  1051393  1372596  2218663  2248578
          262144    8192   185200   181780   312710   304139   300059   184195   302184    184545    301715  1062529  1374496  2200467  2233006
          262144   16384   191840   189317   319106   307084   306291   188990   305486    189663    300843  1087562  1407568  2238001  2250626
          524288      64    35040    35732   119668   175819   174752   103549   163027     38488    126026  1203929  1637325  2956352  2997178
          524288     128    59825    62733   179370   222389   238708   141995   215396     77776    163504  1197543  1645620  2978516  2994134
          524288     256    96639    98171   198023   232264   237616   181126   233514    143367    194095  1123124  1518438  2938504  2974986
          524288     512   133364   137077   232073   249930   263104   200424   259072    188956    227217  1065113  1422940  2563592  2585578
          524288    1024   162830   165324   259142   254733   274543   210643   271298    188235    256723  1059097  1402574  2578583  2632971
          524288    2048   164072   164708   284938   277434   288628   184523   304683    178045    287948  1042058  1358037  2533916  2554399
          524288    4096   176564   177769   300251   294190   292635   179881   300768    194891    302070  1036761  1346956  2196809  2229152
          524288    8192   183514   185681   308230   305097   306135   187734   302803    193744    308652  1046964  1367216  2213259  2244980
          524288   16384   185685   187221   311375   304508   308971   190030   304022    193316    275059  1066996  1391654  2215627  2237640

iozone test complete.
