	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 09:11:53 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            4096       8     5376     5350    47820    47820    46490    25769    49478      5334     45765  1170944  1745246  3506950  3890540
            4096      16    10181    10213    87137    88506    71465    42467    68290     10691     66081  1231107  1891888  3656998  3976080
            4096      32    19476    18819   101541   103194   103121    66076    96637     21816     98381  1206129  1780886  3679713  3996428
            4096      64    35876    36646   169263   172354   171237    96213   147130     40011    152580  1227501  1747376  3450600  3683658
            4096     128    60282    71557   231791   235321   230269   151968   177002     81046    195597  1258800  1783289  3410188  3548968
            4096     256   104402   104733   243911   236120   245637   196845   223825    154291    287496  1184426  1627373  3136268  3242827
            4096     512   140456   146118   275584   268608   332847   216148   272139    226274    301132  1202246  1557444  2794017  2905044
            4096    1024   206442   208853   273997   312885   323508   238596   281878    185196    291550  1326343  1673178  2509913  2708986
            4096    2048   281841   191374   285077   296445   334532   235618   302197    190378    283853  1290961  2347359  2379876  2433476
            4096    4096   269933   201604   303232   290785   408045   198295   294272    208428    308808  1208929  1661687  2040896  2042837
            8192       4     2640     2617    25846    25883    21680     5316    31385      2622     26563  1101951  1468126  2525930  2736125
            8192       8     5366     5278    48979    49237    48156    28752    48447      5275     44522  1218482  1596582  2800577  3057785
            8192      16     9979    10285    87275    89131    68922    44572    69058     11262     66347  1217402  1650894  2875338  3127933
            8192      32    18648    19089   103744   104028   103701    72917    97034     22131     97759  1247457  1698554  3009575  3304518
            8192      64    35314    35481   174335   169075   169613   106764   156785     38582    160858  1235037  1658304  2847459  2969263
            8192     128    60349    66836   232509   233751   233436   143794   212161     78994    208282  1243665  1655348  2810427  2948876
            8192     256   102037    98239   239300   237166   247986   206379   233251    157784    248899  1158188  1546495  2796929  2895693
            8192     512   142169   132239   267599   273706   276887   216696   241204    194215    324795  1146861  1514525  2527602  2599897
            8192    1024   181210   179629   284730   275065   278392   257691   297060    198802    268872  1214519  1586409  2590879  2627332
            8192    2048   184749   193071   286403   304265   344145   189602   323999    192553    229539  1374730  1744874  2482495  2471958
            8192    4096   223014   195723   337244   327027   329859   209680   315331    208405    311128  1299496  2380009  2282461  2232194
            8192    8192   217947   205215   305021   308666   306321   187704   343828    211975    305238  1223253  1656625  2274303  2272949
           16384       4     2604     2596    24020    15295    17331    13215    32648      2652     26558  1081110  1457780  2686788  2792021
           16384       8     5165     5283    49963    50013    48430    27428    49480      5373     44426  1192698  1634628  3012320  3165365
           16384      16     9894    10041    90105    90560    71248    46962    68569     11093     65659  1260311  1731370  3161724  3334795
           16384      32    18542    19021   103950   104914   104875    71097    97665     20709    100095  1251246  1707748  3191829  3344370
           16384      64    34965    34792   174066   174855   172472    94854   162450     38171    162047  1237635  1665692  2967571  3066491
           16384     128    62569    59325   236432   236543   232179   144098   214489     77521    218104  1235232  1667389  2937256  3009549
           16384     256   100385    99151   235409   237797   245571   193840   231343    145574    226216  1143080  1541009  2814664  2863812
           16384     512   140695   138346   255210   267840   271541   206837   237003    188312    250515  1130946  1487022  2585790  2636181
           16384    1024   172958   159714   254421   277145   280408   225014   276701    193693    281212  1145652  1508666  2575325  2627413
           16384    2048   181812   176430   315071   308578   318742   201805   298498    186959    323666  1203392  1571456  2592815  2578997
           16384    4096   196625   212475   295931   336855   306656   214200   329650    205305    313544  1360894  1751939  2333523  2348275
           16384    8192   183372   192730   342433   301437   326765   189880   310603    195550    346370  1162062  2021232  1989573  1992688
           16384   16384   196098   197606   324988   296742   309278   210615   299087    193148    353699  1223227  1658656  2271132  2297249
           32768      64    34727    35137   172811   171744   172962   102996   160347     38314    161374  1223465  1652609  2873139  2948903
           32768     128    61873    62860   232843   237019   237286   140298   210501     76983    207475  1225844  1661238  3099744  3139896
           32768     256    92575    97961   240425   240019   239388   181367   238599    145352    233661  1116456  1509061  2648975  2647037
           32768     512   130438   140011   265059   265937   261940   185623   256738    177095    253651  1083349  1449521  2424745  2447021
           32768    1024   164734   165088   277506   284092   279116   212273   289273    211086    272709  1085497  1431300  2443888  2440460
           32768    2048   183730   152901   308395   312370   317282   193387   312433    183217    301351  1119849  1450178  2569442  2567665
           32768    4096   187683   174828   306745   323605   306380   188695   327588    200614    314822  1150436  1468697  2062167  2067627
           32768    8192   195260   178255   321522   325163   311562   190932   337011    192539    311966  1357022  1738439  2288901  2283311
           32768   16384   201185   197302   304029   326013   322250   197097   340928    215863    317018  1273292  2340071  2344062  2351803
           65536      64    34465    35219   173671   173730   129665    58649   113795     38432    162994  1214571  1656541  2896476  2989499
           65536     128    44210    60421   239943   238233   238215   144338   217923     76452    216495  1207459  1639341  2907290  2978356
           65536     256    95546    97095   237493   237814   220500   125261   177616     99021    184310  1119967  1524517  2834382  2881355
           65536     512   129863   130618   268454   256819   264586   201807   256175    190786    260575  1093398  1475737  2616120  2636521
           65536    1024   170948   165195   271824   280397   268535   216687   271994    189470    267369  1078443  1432015  2544510  2578620
           65536    2048   161191   172254   315682   305250   304450   189288   311992    175630    295211  1069535  1392394  2474553  2510006
           65536    4096   186767   172846   318383   322522   328765   183695   317195    204642    310213  1095660  1420404  2239389  2251772
           65536    8192   188295   184227   323688   314331   330913   189567   318066    196638    311354  1170286  1518622  2224204  2248236
           65536   16384   208354   185371   313137   325303   317759   200232   314657    207159    308840  1324758  1692610  2181418  2217869
          131072      64    34805    35423   142896   100390   120888    94238   162887     38041    163480  1203378  1646592  2828546  2910195
          131072     128    61396    61624   231899   154120   156317   109472   215836     76888    216954  1213696  1649616  3004642  3068367
          131072     256    96023    97993   231039   184647   186402   130741   236904    144472    235206  1111694  1505294  2850132  2894703
          131072     512   131303   135807   260934   263279   217324   147877   217987    196171    256072  1079447  1432354  2579647  2605961
          131072    1024   159790   166439   273716   273674   248496   178883   239874    172145    242099  1073322  1412339  2557208  2608868
          131072    2048   162951   168463   302004   309339   275949   169624   279774    169768    273785  1062369  1377441  2544696  2528975
          131072    4096   175511   183706   315494   321770   298071   182601   288838    191192    299640  1068396  1387418  2203264  2230067
          131072    8192   179469   186090   299139   301703   307617   183070   304451    187926    302483  1093406  1420033  2210315  2239241
          131072   16384   189786   193309   303769   302032   305538   191878   304620    197777    292399  1168440  1506730  2209986  2241506
          262144      64    33696    35476   118190   119908   174660   100800   163227     38223    163459  1203322  1648683  2902128  2965931
          262144     128    61091    61862   186010   154983   237230   145355   215975     77722    217172  1210117  1648414  2961409  3020231
          262144     256    95716    97129   208094   187378   228059   181089   236240    142011    234809  1116314  1507111  2896296  2906025
          262144     512   133010   131466   241289   221025   232239   202146   260143    190039    260844  1080027  1434377  2588512  2609126
          262144    1024   164050   161972   265618   251817   243881   192380   276299    186379    280096  1071028  1415364  2570665  2618453
          262144    2048   167022   163929   301168   279051   282014   173987   277540    178038    310675  1049415  1364707  2531227  2538409
          262144    4096   178690   179791   301656   289236   294808   179258   290812    187201    293484  1050193  1371612  2233899  2259608
          262144    8192   183830   186028   310852   299753   299487   182614   300030    184052    303508  1079737  1398071  2237295  2275715
          262144   16384   184269   188244   270037   302592   299364   194601   301435    195995    299651  1086621  1401353  2201022  2222745
          524288      64    34857    35524   120390   175713   174605   102109   162976     38222    126796  1211106  1645129  2910948  2925992
          524288     128    61784    62201   169051   239917   239226   141687   215951     77571    165393  1204689  1647372  2963699  3011763
          524288     256    95902    97337   195257   232002   238262   182317   235222    143607    193475  1116021  1501327  2862052  2896333
          524288     512   133280   136530   230487   248462   262294   197495   158787    189877    261489  1073601  1422816  2553032  2602222
          524288    1024   164515   167342   260537   255958   278951   208032   274728    186572    251363  1066788  1416976  2591455  2644204
          524288    2048   165991   168136   287007   283115   292099   187287   303900    178049    286518  1044304  1370766  2546619  2580259
          524288    4096   177049   175598   299192   294862   293656   179514   308034    196050    302132  1035409  1353186  2198658  2237001
          524288    8192   177659   174943   286805   303931   307070   182920   300926    189571    307695  1056484  1376156  2221577  2238185
          524288   16384   188866   190550   307768   302775   303158   193488   303025    196983    303492  1072177  1385597  2230869  2242636

iozone test complete.
