	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 09:51:45 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            1024     256   109331   159380   245275   280775   276384   166067   170463    139037    283107  1328146  1816203  2360124  2260740
            1024     512   241049   145042   335969   346178   338404   246033   322813    290911    271116  1321200  2003431  2480051  2592318
            1024    1024   356789   325282   331611   339985   347017   352977   351303    354317    356286  1304348  1980337  2559871  2598591
            2048       4     2647     2544    25554    25575    25578    15693    30926      2543     27209  1074439  1570427  3165272  3336148
            2048       8     4977     5155    47240    47278    46427    26092    48741      5411     44633  1190103  1765730  3786104  3969827
            2048      16     9494    10289    87468    87506    69814    38998    63056     11957     67277  1224194  1787035  3915540  4038890
            2048      32    19516    20371    92888   102068   102149    63417    98183     19562     90937  1242791  1799389  3757946  3955204
            2048      64    34960    36067   166708   172683   172202    98168   153881     39718    155081  1236708  1759581  3292669  3363581
            2048     128    61330    64363   242826   237890   235103   136506   206807     83421    231050  1268110  1793378  3324528  3390131
            2048     256   114331   103095   235509   249759   264331   239275   244624    142331    267367  1227167  1708146  2929912  2904157
            2048     512   195346   147020   239669   277849   280507   249331   235697    215714    306402  1257897  1643438  2479196  2572756
            2048    1024   208676   195346   269152   279249   345590   348832   280123    333113    253182  1244231  2096227  2662880  2771120
            2048    2048   229856   192734   286266   309649   400690   260460   370338    322169    339070  1318727  1972971  2512554  2546821
            4096       4     2600     2652    25760    25762    25882    15348    31981      2666     26050  1061153  1529573  3047261  3385325
            4096       8     5368     5353    47715    47749    46448    26241    49179      5371     45642  1157688  1659601  3589754  3930595
            4096      16    10249    10261    88523    88462    71444    45580    66548     11005     65732  1217583  1778490  3771811  4200656
            4096      32    20201    18740   101615   103034   102870    64348    95947     22023     98558  1237047  1757206  3706707  4196552
            4096      64    35286    35568   168524   173611   172695   101218   147737     39654    153001  1220524  1689135  3303309  3592757
            4096     128    63115    64111   240050   238958   236709   145247   176544     83759    199115  1239277  1732574  3396032  3586757
            4096     256   115716   103447   240658   247642   241010   194077   233724    143976    282267  1210036  1631236  3128843  3160500
            4096     512   134758   143829   324229   264942   315124   238001   269649    215419    258535  1225312  1597561  2809552  2948925
            4096    1024   181978   205528   274071   255140   331658   217315   301820    219050    273287  1346510  1703877  2556602  2807257
            4096    2048   216742   188062   276049   292902   328544   221344   338540    197017    293935  1281620  2418063  2240811  2392470
            4096    4096   287136   216997   289633   290869   377092   267904   305220    211166    357104  1264545  1777753  2285832  2269226
            8192       4     2580     2626    25856    25868    21547     5524    31551      2693     26644  1093743  1435675  2554474  2749921
            8192       8     5279     5193    48624    48957    47617    27042    50126      5259     44386  1170617  1595322  2868377  3101953
            8192      16     9977    10349    89208    89332    71287    44642    68634     11779     65337  1231717  1681103  2905979  3162771
            8192      32    18583    18871   103571   103955   101867    71416    95866     21290     97199  1248046  1669504  2977755  3280853
            8192      64    35540    35777   173880   173968   172871   105037   158759     38711    161440  1218525  1634169  2756319  2932017
            8192     128    62852    69088   229461   226855   228152   148446   217466     79423    208744  1238554  1650656  2837348  2976723
            8192     256    99288    97173   239932   248429   236373   225929   231007    142574    242058  1137445  1509800  2433787  2561520
            8192     512   129530   134900   261317   253755   286773   201268   252606    176240    285684  1159712  1506754  2539371  2599110
            8192    1024   165745   171012   210634   217542   332966   221530   286895    202536    293292  1215980  1562743  2564005  2565728
            8192    2048   177623   178176   313690   324295   301055   218419   289172    184879    275307  1377706  1752260  2533006  2530767
            8192    4096   199839   206525   342403   314520   347352   197616   402693    227139    348919  1279368  2384800  2346687  2320693
            8192    8192   194417   191098   300523   339537   348388   199682   339762    215533    306504  1267521  1719551  2343965  2393772
           16384       4     2579     2638    24838    16052    16977    13053    32868      2633     26578  1073292  1418627  2679769  2807878
           16384       8     5332     5328    49952    50038    48493    27285    49093      5291     44307  1171531  1564693  3045292  3167700
           16384      16    10151    10140    90091    90373    69970    46249    67348     11071     66008  1233636  1675112  3135183  3307827
           16384      32    18482    19685   103436   103995   103898    69196    98323     20381     99604  1214064  1640677  3078028  3232214
           16384      64    34683    35306   176204   176259   173080    97015   161372     38368    161822  1222140  1675112  2971292  3089514
           16384     128    63244    61112   234003   235890   233200   142288   212233     79340    215114  1234944  1670145  2931992  3026249
           16384     256   100009    99179   238250   230263   236769   191087   236608    141920    225426  1147336  1537527  2863812  2957991
           16384     512   140642   135014   257044   261490   278834   201914   275689    165142    230374  1120271  1480295  2557974  2569259
           16384    1024   160821   167432   278270   272808   277193   217270   300001    189679    266034  1138007  1502695  2548015  2567627
           16384    2048   190522   172127   295484   296860   319276   218741   314127    203621    324988  1192429  1567835  2519429  2500635
           16384    4096   188375   199333   317119   304953   318147   198994   307386    198550    289178  1363270  1751760  2337174  2316063
           16384    8192   198753   182865   304027   336654   302992   181349   320707    218978    323358  1265952  2281916  2276775  2289824
           16384   16384   201181   194862   298950   313298   317077   180095   294692    200536    308051  1216407  1641540  2263949  2300479
           32768      64    34871    35580   165993   173321   172394   103027   159803     38284    161672  1220911  1658212  2936741  3034923
           32768     128    62788    60904   233621   235025   233616   140684   212677     77453    209475  1213537  1651954  2968648  3001321
           32768     256    97960    97437   233973   235319   236109   184605   234336    144191    227361  1109543  1507339  2596332  2577150
           32768     512   135302   134933   233396   254944   267484   194006   260085    188655    259731  1105011  1477761  2610188  2628357
           32768    1024   164988   168345   277690   265059   276628   227819   279107    192423    265276  1104487  1474369  2636829  2685203
           32768    2048   166449   171234   296234   301550   296551   187284   304086    179917    305011  1127447  1464877  2593833  2619091
           32768    4096   184189   173597   314995   304422   319529   185559   286905    199650    305569  1180911  1541299  2281871  2293906
           32768    8192   185504   187437   312581   320949   330842   177679   307709    205020    328973  1349136  1737714  2309362  2317071
           32768   16384   188841   176037   329541   325467   325295   189345   328824    190132    315271  1277007  2306920  2176257  2209423
           65536      64    34558    35110   173626   173716   134279    57783   110437     38475    162630  1217686  1654866  2908828  2996342
           65536     128    61415    62761   238953   240026   234579   146903   216191     76560    211010  1210309  1652279  2949150  2983528
           65536     256    94724    97185   236815   239142   223938   113939   176470     99541    183658  1126258  1507958  2924799  2930692
           65536     512   130207   134697   262098   262511   259553   210712   256494    175434    263704  1088423  1454351  2502420  2551809
           65536    1024   163436   167673   256805   270649   279892   204400   279039    191219    268429  1080058  1406623  2555296  2558484
           65536    2048   164655   158226   303175   305671   313923   184953   302140    183741    304288  1068093  1391062  2475958  2528407
           65536    4096   171838   176285   309336   310489   312101   193208   306726    194636    316155  1104788  1422499  2221490  2255190
           65536    8192   183109   175479   318345   310865   321796   188878   317007    185962    311991  1174773  1523284  2193971  2222765
           65536   16384   197289   188842   309310   325601   305961   186766   311218    187904    303114  1328658  1683900  2207645  2229110
          131072      64    34552    35441   141252    97564   122927    94726   163820     38342    163510  1209440  1639917  2882606  2964093
          131072     128    61712    61765   230478   153755   160820   110758   214407     78175    215581  1213270  1646612  2985016  3030781
          131072     256    94338    96377   231249   185319   185151   133724   233688    142597    234480  1120284  1485217  2873191  2874077
          131072     512   100191   107442   266329   261587   218642   148560   212332    188010    258280  1083160  1437319  2594818  2570684
          131072    1024   163966   169014   275171   277563   248604   181046   244202    168406    241191  1067632  1401134  2533275  2579647
          131072    2048   165430   166443   310581   305611   281937   173064   271243    167773    281983  1057705  1370973  2503706  2525722
          131072    4096   174397   176895   310227   316427   293273   181061   289674    187751    288903  1069102  1382321  2256947  2303512
          131072    8192   175334   172954   302110   293018   305706   180910   304122    184021    302197  1081022  1388549  2153272  2149492
          131072   16384   181042   185204   299419   308773   307247   179385   312033    191188    315038  1182235  1526243  2164863  2198638
          262144      64    34898    35474   117538   122153   174424   102068   163645     38387    163541  1201702  1646301  2891566  2967139
          262144     128    61568    61787   180965   156456   237222   143359   216062     77999    214954  1209419  1646974  2942830  3007344
          262144     256    96263    97208   206054   182523   224123   180557   233062    142646    233139  1120062  1501767  2871613  2913456
          262144     512   130947   128053   238574   219916   235585   202987   261055    188371    262013  1079705  1434731  2591581  2612766
          262144    1024   137583   146136   261177   247888   242626   194347   274893    188519    274025  1065426  1403423  2569607  2611152
          262144    2048   163627   163012   293890   278532   278032   172495   276037    178060    304908  1049596  1370444  2526516  2507742
          262144    4096   178182   175253   309442   293112   291588   178526   295559    188822    290598  1053459  1361744  2216338  2248831
          262144    8192   179455   182058   312120   306347   302631   183200   297170    187617    301866  1066250  1387445  2214222  2240966
          262144   16384   182579   189558   310705   308028   307672   185018   304360    192629    302013  1108192  1444246  2193689  2223878
          524288      64    35106    35613   119961   175499   174510   102508   163399     38412    127204  1207213  1643176  2947109  2996614
          524288     128    61262    62359   167562   179867   238535   144081   162956     77393    215962  1207438  1644433  2972710  3024692
          524288     256    96179    97279   194382   233832   237846   179743   234254    143208    193018  1115465  1502649  2825513  2871298
          524288     512   132523   136005   231739   248682   261557   199740   260202    190824    228056  1084602  1440216  2626942  2643352
          524288    1024   161429   165316   256962   260401   272777   205042   273574    187167    253714  1069017  1408709  2602869  2657475
          524288    2048   163920   156557   278771   278776   274284   179457   285217    167366    305741  1047417  1370117  2558265  2578901
          524288    4096   174057   177354   299997   290698   294796   178112   307992    194936    302204  1037120  1345508  2196532  2234702
          524288    8192   181063   180889   308190   302469   303576   184185   302110    191683    308148  1055710  1370831  2209816  2236189
          524288   16384   187322   187568   311169   306850   305182   186466   305041    191492    305404  1064068  1371530  2185962  2233561

iozone test complete.
