	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 07:52:29 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            8192      64    35152    36513   174520   174342   168549   105447   157254     37967    160949  1248409  1664328  2855267  3005100
            8192     128    60853    65544   234184   235665   232468   141826   214181     78071    214618  1259345  1664006  2894717  3021750
            8192     256    98782    96599   233509   238402   236776   224352   227769    147110    237532  1157524  1559764  2849584  2939290
            8192     512   136587   135597   263543   256295   295825   219777   285943    216169    281540  1148471  1491061  2517417  2536933
            8192    1024   166890   179569   261324   264599   269596   226278   271365    191652    312683  1154762  1458900  2058849  2181597
            8192    2048   193252   177209   368845   330173   319153   203959   328522    213745    276568  1373136  1775439  2526115  2515205
            8192    4096   208219   190277   296660   341674   318890   180555   318854    183636    299481  1273865  2380009  2355374  2320066
            8192    8192   215075   192997   330894   342515   335227   201243   313604    193915    364912  1167792  1551803  2150197  2155728
           16384       4     2569     2651    24982    17423    17212    13029    32837      2652     26502  1075206  1414015  2601452  2760172
           16384       8     5187     5269    49779    49584    47731    27496    48445      5309     44272  1193838  1603467  2969751  3142926
           16384      16     9931    10064    91001    91111    72321    46599    69350     11047     65845  1237457  1678713  3072249  3263063
           16384      32    18630    18797   104014   104222   104823    68914    97879     20453     99687  1255200  1706349  3170330  3365004
           16384      64    35664    35482   174481   176075   173972    96331   158368     38513    159945  1230213  1663837  2967571  3060755
           16384     128    61604    62395   235520   237156   230718   144774   215044     81120    217863  1247453  1671160  2974636  3078028
           16384     256    98119    95873   232551   235669   238639   191154   229307    144542    234338  1159610  1562630  2994729  3096614
           16384     512   136523   135993   271361   272703   265284   202724   243089    198230    262009  1113951  1491476  2641247  2628619
           16384    1024   175470   170384   274554   298923   296612   185930   258467    192009    289055  1141352  1495305  2570412  2628619
           16384    2048   180119   174053   304637   314374   322666   213578   307854    174114    289889  1198794  1566941  2569643  2587446
           16384    4096   184330   183130   289992   310427   370787   198300   354954    188901    304078  1318844  1681629  2244355  2232760
           16384    8192   193799   189959   306249   315397   320081   211117   334305    207282    318785  1256738  2314503  2308904  2340916
           16384   16384   206774   181600   328699   304717   297225   216393   318649    190853    306758  1159454  1555907  2090338  2084252
           32768      64    34961    35265   172523   172485   172964   104877   161761     38480    162238  1230123  1661158  3037740  3088668
           32768     128    61124    61572   235892   235270   235153   137397   209547     75269    209121  1227310  1671746  3083747  3144998
           32768     256    94919   100955   234884   237588   236051   188715   232914    143059    236170  1126513  1528937  2816844  2845656
           32768     512   126467   132916   259948   264824   256284   189879   252108    192709    264006  1107478  1483247  2604746  2688565
           32768    1024   161804   166860   273575   284155   264987   199129   283639    189855    261858  1113048  1473910  2669660  2684574
           32768    2048   168704   168514   298887   311711   319971   193180   305833    189322    328319  1093912  1420751  2423505  2463381
           32768    4096   169107   167040   318392   327801   320990   182957   316324    181673    322246  1193421  1529856  2318048  2346103
           32768    8192   192546   180286   316321   317984   330006   192253   321261    191666    309012  1313084  1676456  2071804  2065142
           32768   16384   193220   197041   321870   319563   313272   194697   304235    211424    319699  1209511  2129027  2162764  2196675
           65536      64    34851    35045   175799   175593   137271    57380   113319     38113    163220  1217055  1662462  3040691  3099492
           65536     128    44918    58162   239484   238945   238048   151608   215430     78298    214025  1214217  1662633  3050883  3101276
           65536     256    94726    96952   235628   240151   227904   116356   182911    100319    175339  1131977  1524129  2992493  3006107
           65536     512   133779   128772   261534   262486   257903   196719   262404    185740    255433  1092411  1462273  2579661  2613807
           65536    1024   164434   161071   270706   268253   279432   203869   264759    186193    269908  1073973  1426367  2527524  2554418
           65536    2048   162716   163368   305051   297999   304329   190772   301685    176884    307036  1081490  1421881  2530735  2549324
           65536    4096   167378   158919   328183   321969   312658   176189   325445    171478    323876  1101963  1420683  2195285  2195285
           65536    8192   180027   180035   316069   311709   324292   182433   313254    196547    286590  1142317  1464197  2144487  2174171
           65536   16384   187715   191569   318477   315089   313079   186235   295329    191888    335870  1325570  1694227  2239006  2278576
          131072      64    34616    35273   139080    93650   123588    96123   162695     38233    163232  1217394  1646962  2986718  3053947
          131072     128    61045    61951   227962   151975   155731   112597   215405     76870    216089  1200996  1650904  2934350  3015304
          131072     256    94751    96217   237372   195585   187994   123515   237355    143850    237941  1125942  1504256  2938176  3021685
          131072     512   131378   133485   261879   263739   224225   150124   216761    192147    258351  1078098  1428127  2538586  2591381
          131072    1024   164529   162222   273659   272682   250080   180851   246054    166699    244808  1075056  1404994  2554807  2610986
          131072    2048   164061   166304   310980   305295   287101   166160   279427    164265    274829  1052736  1365687  2528684  2520130
          131072    4096   165712   164456   323486   329186   302502   171256   292997    174561    299999  1058057  1370515  2186283  2185040
          131072    8192   174667   183813   290858   304107   305793   186565   301024    188604    301959  1104943  1437034  2217984  2234581
          131072   16384   187154   182571   291632   303747   306043   185313   302360    194774    314463  1152542  1485169  2191582  2210466
          262144      64    34942    35380   116933   122372   174649   101855   162973     38242    163526  1201205  1644958  2966571  2979110
          262144     128    61282    62023   183771   156729   238268   143051   216085     77333    215352  1212092  1659978  3045748  3097453
          262144     256    96147    96939   206212   183172   225146   181660   233966    142781    234558  1124830  1503334  2965195  3002663
          262144     512   131489   128808   239056   220995   233016   202356   261377    190026    262488  1075647  1413677  2578284  2589128
          262144    1024   160614   162653   265569   245224   248415   190649   272299    186482    274173  1070512  1403408  2580414  2621256
          262144    2048   165237   164402   295275   279097   280410   173635   280726    178625    305867  1056291  1371733  2562248  2563533
          262144    4096   165322   163115   317454   300798   302431   167479   297367    177005    295201  1055104  1374807  2271690  2294680
          262144    8192   181783   185702   311721   303136   303767   182419   300618    182849    301174  1062851  1384486  2192884  2200745
          262144   16384   187096   187266   310512   306690   304630   190143   296757    190357    299070  1102881  1433076  2211590  2238461
          524288      64    34387    35284   118835   175809   174751   101406   163286     38274    127665  1206452  1639363  2959957  2976391
          524288     128    61400    61892   170142   240250   238285   141451   214893     77174    162975  1203519  1651035  2945139  3009467
          524288     256    96630    96920   194843   231849   236059   180828   233198    143329    194142  1123600  1502146  2965750  2990498
          524288     512   131179   135293   227703   249085   262958   200713   258936    188953    225932  1080188  1406378  2604910  2623773
          524288    1024   163160   165852   257102   255173   273353   211343   275051    186665    254581  1060234  1394341  2585219  2632073
          524288    2048   164446   164504   286396   279098   290513   185177   301611    178115    287237  1049289  1362452  2530996  2559790
          524288    4096   166022   168623   308616   303044   302024   166683   321264    181883    306340  1037776  1345971  2218072  2254525
          524288    8192   180778   180834   306037   304076   302438   180591   289860    177519    275970  1037175  1349699  2194849  2221532
          524288   16384   186987   189320   309098   305069   304886   189844   301726    191409    304762  1065444  1385751  2229693  2243789

iozone test complete.
