	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 10:31:19 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256       4     1937     3582    22808    34014    35232    15236    27069      2209     30188   928195  1506359  2872459  3078337
             256       8     6955     4082    72297    73625    72708    18141    35678      6982     47601  1031644  1707589  3236056  3605511
             256      16    15726     7360    55089    92255    91360    29601    47433     16550     71708  1208072  1532153  3123106  3499745
             256      32    27515    18431    62224   128456   125925    32323    68140     16283     86481  1369908  2000242  3326279  3605511
             256      64    62224    70562   148907   206774   200332    91586    69261     34726     76718  1415041  2030503  2557711  2613746
             256     128   138676   163485   262284   275544   268919   131283   168092    162643    166141  1260547  2118645  1829808  1881098
             256     256   273508   353692   324804   344500   306188   335984   235067    356510    193230  1347557  2081678  1405778  1345868
             512       4     2534     2412    25039    25010    27145    17550    37650      2552     30675  1036527  1550747  2958758  3366987
             512       8     4757     7542    46716    61149    61245    17855    47863      7513     46873  1152822  1760512  3580298  3259661
             512      16     9908    14947    66459    93074    86855    25491    77552     14061     62030  1279935  1789859  3659616  3941742
             512      32    16535    26433    92453   126704   128155    85079    73225     15016     80439  1320061  2047551  3653390  3905895
             512      64    50388    27568   111039   209575   205622    85204   127554     58972    147170  1299295  1753325  3029721  2691737
             512     128    79528   116629   214495   274375   274972   141051   171760     75406    137890  1422357  1992458  2327124  2548017
             512     256   190332   196695   288105   258179   287142   131619   146119    168366    227951  1258188  2178404  2047551  2022482
             512     512   349707   372322   365230   345265   363130   349252   241512    424168    316840  1350783  2022482  2497638  2548017
            1024       4     2874     2473    24963    24982    25751    14410    32222      2788     29036  1079190  1535119  3179559  3403826
            1024       8     4907     5196    47552    47868    49870    22462    45333      6177     46055  1137798  1678504  3684119  3835457
            1024      16     9366    10173    83762    87903    73843    42888    68517     12511     66832  1178380  1882266  3725664  3659010
            1024      32    16215    23842    86094   105199   108393    79930    98139     21971     81913  1265531  1865101  3506651  3808251
            1024      64    35388    43175   166208   179805   177935   102635   134117     60377    145889  1284839  1777861  3170172  3425544
            1024     128    51961    89872   236809   264325   255366   107914   127713    114490    254912  1289855  1838751  3001782  2993413
            1024     256   138660    97044   256449   267769   265632   227453   203776    247522    282029  1381993  1780809  2528227  2444759
            1024     512   272405   174714   335208   352977   332484   225247   290833    326320    278644  1216082  1906496  2694787  2659742
            1024    1024   312593   360685   376493   341444   346178   334530   342342    320405    299138  1286378  1973059  2535690  2572135
            2048       4     2665     2590    24728    25372    25201    15583    31994      2609     26925  1058942  1553950  3150182  3368858
            2048       8     4944     5472    47133    47063    45860    27523    47290      5714     44055  1164925  1713940  3723735  3828288
            2048      16     9456    11040    80059    87212    69491    41093    63321     11208     68177  1205468  1797882  3690142  4046500
            2048      32    19738    20858    98452   101885   101890    61899    97347     20828     89911  1262704  1860176  3819776  3984558
            2048      64    34486    36802   171988   168325   166137    94386   148610     40940    151322  1253308  1788524  3319389  3500658
            2048     128    62268    66460   227657   224018   234782   160716   170537     92045    233575  1188621  1732608  2880782  2976615
            2048     256   102754    99081   242565   254691   247044   173177   211544    152620    272741  1238134  1675821  2852087  2828608
            2048     512   166488   164789   261292   294006   318560   220572   293916    228244    297757  1315294  1692662  2763987  2801852
            2048    1024   277615   307092   276570   277167   344192   249208   242943    284917    258812  1205468  2113766  2812862  2836079
            2048    2048   233900   241189   406108   284370   380813   248912   346412    357603    259735  1324012  2029371  2662880  2824887
            4096       4     2537     2661    25680    25698    25787    15004    32198      2675     26648  1050512  1505842  3047261  3379332
            4096       8     5358     5361    47858    47486    46752    26578    48981      5375     45352  1151789  1627219  3438858  3860813
            4096      16     9834    10286    87066    88813    69656    47837    66520     11112     66642  1199392  1686979  3491981  3927001
            4096      32    19792    18400   100846   103392   103210    69542    94061     21303     98565  1196969  1808253  3608605  3878244
            4096      64    35137    35985   161113   173287   173046   113089   145429     38691    152352  1204691  1669763  3112404  3393349
            4096     128    61874    67807   229212   237435   233733   152086   199894     75283    213277  1233317  1727521  3321831  3583764
            4096     256   110030    98147   231242   243431   236312   200538   212504    162051    252965  1160268  1609384  3056478  3170416
            4096     512   132854   139036   319329   275840   284718   203618   321174    188920    316045  1189592  1532985  2754594  2908979
            4096    1024   187563   177676   304015   270793   284073   246745   303585    212722    274365  1316989  1682024  2494244  2815077
            4096    2048   191223   271743   275010   286814   319175   186691   279953    194151    336261  1300342  2396810  2502236  2574223
            4096    4096   226471   187330   302799   332171   389170   188046   323204    217919    295055  1282385  1821289  2330167  2355405
            8192       4     2591     2634    25885    26170    21604     5358    32518      2692     26698  1051341  1427919  2528346  2739834
            8192       8     5304     5227    49567    49421    48073    27837    49907      5416     44521  1174498  1606886  2850530  3077504
            8192      16     9891    10418    88314    89274    69144    46377    68550     11396     66839  1237483  1705214  2960564  3216359
            8192      32    18663    19668   101584   103685   102049    67535    96770     20839     98735  1224125  1605384  2825681  3052352
            8192      64    35525    36015   175304   173865   170961   106411   155295     38555    159380  1238956  1660307  2779732  2955217
            8192     128    62707    62745   236120   236032   235429   147330   212822     82046    208310  1240835  1664409  2887420  3026275
            8192     256    97755   103774   228533   242581   232648   222644   233230    148223    239027  1180389  1564593  2841337  2969006
            8192     512   145902   135817   263103   264259   270211   200131   264198    205963    288611  1141261  1471017  2371795  2477126
            8192    1024   180568   177724   253190   290640   278016   230474   294314    184467    304783  1198046  1533245  2320066  2382650
            8192    2048   187734   212706   288970   304840   351632   180842   354696    192285    301910  1384702  1773240  2507496  2506581
            8192    4096   205855   211634   334626   330363   325904   189064   324795    219611    339920  1278035  2411581  2350057  2339337
            8192    8192   183808   168848   333240   310254   330589   169169   312302    188105    308982  1057847  1354035  1798486  1827372
           16384       4     2581     2658    23596    18061    17096    12944    32973      2622     26587  1049123  1403217  2651950  2773204
           16384       8     5315     5268    49998    49319    48246    27745    48584      5263     44383  1165056  1598766  3006784  3157947
           16384      16    10210    10186    90381    90656    70055    46504    69342     11026     66438  1205059  1659978  3088403  3252714
           16384      32    18783    19397   103752   103373   104737    72465    99335     20519     99033  1244336  1720102  3208071  3370616
           16384      64    35019    35413   174137   175008   171468    95297   160980     39850    160523  1239220  1675398  2936126  3031856
           16384     128    62558    62558   232985   236595   231812   143358   205041     76836    214765  1237925  1668077  2982770  3083830
           16384     256    93781    98514   239273   235037   240735   194771   239308    145051    227764  1137931  1525648  2661914  2701788
           16384     512   132624   142123   255537   266592   271676   191888   256613    193566    269150  1119669  1482307  2629826  2626107
           16384    1024   167597   170812   272766   272250   282346   226051   286850    187457    286608  1146302  1508799  2658413  2670604
           16384    2048   186976   164887   289397   300347   302405   203222   298737    195884    294617  1199862  1560536  2591544  2587543
           16384    4096   178270   194586   322322   333075   343307   185637   332259    182879    365803  1361703  1734297  2337492  2331860
           16384    8192   192608   176719   329226   328864   340200   191323   324153    209570    321967  1235299  2243475  2013297  1989803
           16384   16384   189462   189917   306615   327267   324135   215355   306557    219069    317900  1259248  1715593  2375550  2379334
           32768      64    35183    36084   174497   173935   173153   104076   160946     38114    161074  1203737  1622333  2666915  2696530
           32768     128    61195    61187   233176   233840   233417   146307   213018     78337    212108  1217094  1657052  2994716  3031843
           32768     256    96596    97828   236126   235735   237263   182137   205055    147299    229646  1141853  1547268  3020914  3067915
           32768     512   131934   134806   256834   260511   259917   192703   274091    193916    256518  1069033  1447094  2443932  2467317
           32768    1024   158618   164849   275509   277014   274551   213515   283789    194764    263023  1097204  1473247  2630873  2682373
           32768    2048   174376   166558   302785   306492   313432   198937   303730    175943    284961  1123116  1474511  2603710  2579763
           32768    4096   165784   172831   333075   326202   329382   182792   325492    184068    332781  1146980  1490745  2140300  2148866
           32768    8192   183964   174175   327009   346942   323532   178093   324602    188853    326253  1309044  1662263  2223398  2239484
           32768   16384   184659   188265   314559   318999   331653   184910   310017    187058    270746  1265752  2298702  2065670  2077880
           65536      64    34665    35340   175867   175504   135785    64718   103698     29587    111149  1211925  1655743  2903666  2989109
           65536     128    59982    62565   239906   239373   237535   143628   215137     77912    216070  1216560  1658010  2932256  3017327
           65536     256    97504    96589   239127   233206   218256   118667   180448     97448    187707  1128005  1514931  2958991  3006107
           65536     512   133514   131976   265188   256561   259592   207410   262601    195126    262137  1080686  1432791  2544510  2575069
           65536    1024   164442   170018   272197   274118   276705   216183   273165    189781    278427  1085770  1434608  2561893  2605482
           65536    2048   161382   166224   302011   294358   315681   186140   305983    184321    302545  1068965  1407560  2503286  2527338
           65536    4096   163276   161377   325614   325242   321708   186936   324921    183582    336956  1109672  1444735  2256282  2286365
           65536    8192   178432   169667   316430   334328   329883   186515   324784    177374    323684  1143215  1472283  2205484  2228351
           65536   16384   196190   185213   304001   328027   319444   186637   314757    194375    325973  1315930  1697827  2188173  2192571
          131072      64    34750    35501   142120    97491   121139    95663   162630     38362    163105  1195160  1655323  2893165  2944313
          131072     128    61729    61990   230230   156147   161278   107040   212993     77737    215605  1205370  1644794  2931017  3008522
          131072     256    96184    97384   230743   183188   180612   130892   234106    143246    234638  1115782  1522056  3000591  3067597
          131072     512   133010   137090   264486   260272   222349   150598   215542    188461    257803  1079012  1425856  2512264  2565502
          131072    1024   161509   162137   269809   272128   248910   171687   244258    164236    244967  1069905  1410879  2603777  2629758
          131072    2048   168088   169400   307526   311170   286702   177700   276555    170931    272288  1056333  1378674  2544096  2597429
          131072    4096   167249   168868   328556   318166   306667   168526   299662    172568    308706  1059366  1389978  2221336  2224157
          131072    8192   171513   169448   307132   325548   314323   173535   303279    172210    308357  1111287  1442664  2213715  2227068
          131072   16384   181729   184320   299136   307904   307266   181671   328799    195427    313456  1145952  1484431  2159836  2155179
          262144      64    35052    35581   119249   120514   174653   100469   163255     38542    163634  1205675  1649138  2902397  2975659
          262144     128    60459    62255   185263   154490   235838   144001   216152     77953    216580  1202335  1651747  2944209  3010448
          262144     256    95935    97141   206693   184982   224268   182698   234902    143861    234193  1117980  1520204  2943350  2961513
          262144     512   132112   130299   240058   220549   236731   202167   262416    190641    260405  1074841  1438028  2583057  2613256
          262144    1024   165894   163987   266113   248824   246805   193414   270811    188523    272786  1063438  1393441  2612921  2598109
          262144    2048   166125   162617   293911   280833   273937   169549   278042    178768    301758  1047720  1367191  2521076  2565937
          262144    4096   163201   162060   312886   299815   300882   169243   299064    177210    302507  1046278  1367433  2196357  2235693
          262144    8192   172473   165709   318800   300808   310545   169353   306861    172566    306287  1071847  1386616  2223181  2237163
          262144   16384   177742   177680   284368   277943   279492   178375   279711    186495    300829  1110953  1451236  2211158  2242039
          524288      64    35094    35690   119943   175790   174753   102012   163668     38459    126466  1208087  1652763  2933193  2963436
          524288     128    61509    62703   169395   239097   238746   141785   216453     77961    162772  1208440  1654776  3001453  3053245
          524288     256    96626    97931   195161   234223   236811   180951   234832    143599    192596  1120048  1516322  2937138  2972895
          524288     512   131728   134879   233508   245433   263268   199145   150721    191983    261109  1070235  1423268  2589203  2608980
          524288    1024   162309   165031   255889   254436   274084   210171   274145    189636    254758  1061410  1398970  2581783  2612203
          524288    2048   166737   169043   290249   283823   288375   186497   302973    179098    288140  1043651  1376315  2573330  2595627
          524288    4096   165331   169616   312756   302615   302133   169728   325336    183959    309031  1033513  1346973  2200154  2235914
          524288    8192   171118   167279   267558   267243   264629   172827   316454    171561    309215  1044152  1359967  2227391  2259452
          524288   16384   185173   189103   313354   308043   305527   186611   306167    188729    304336  1061909  1374140  2238164  2239083

iozone test complete.
