	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 11:10:53 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
          262144    2048   173481   188907   272806   267194   266664   189195   266642    199259    280670  1046800  1363671  2501921  2542965
          262144    4096   173782   173178   294617   287240   298306   178584   290551    188647    294492  1041096  1350784  2180355  2215494
          262144    8192   187084   188655   312098   298929   297792   186650   297575    188918    295343  1047055  1357076  2144326  2170375
          262144   16384   188619   190746   312828   304995   300800   187515   300886    190799    299242  1112883  1443612  2193658  2226918
          524288      64    35133    35637   120163   175692   174632   102799   163254     38579    126129  1211479  1652486  2915042  2978669
          524288     128    61765    62307   172066   238981   238965   142136   215989     77822    164732  1206724  1639183  3012336  3017938
          524288     256    96536    97973   196058   230493   238118   182773   233174    142970    194720  1121886  1509324  2961293  3019608
          524288     512   130985   135185   231867   249183   260122   196591   258850    190623    228826  1078195  1441860  2576405  2598931
          524288    1024   162807   163533   253458   252649   269712   206737   271657    187233    252265  1060187  1399649  2583042  2577480
          524288    2048   185986   185207   271632   266935   275407   210879   202560    183819    278166  1040976  1362810  2551592  2569613
          524288    4096   174008   174177   300998   294575   294895   175830   302469    191084    299112  1037887  1356140  2197564  2233865
          524288    8192   184885   183504   301018   298978   299210   190861   295944    197454    304593  1047555  1359787  2231516  2243546
          524288   16384   192601   193574   307578   305370   303004   194557   303349    188080    302691  1071984  1390669  2214008  2249583

iozone test complete.
