	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 08:18:57 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
             256     128   138372   130612   252716   287650   281910    78935    83907     83140     92255  1293967  2131261  2015259  2015259
             256     256   356038   290608   267179   294595   297698   333791   244265    358056    231719  1384034  2135500  1514860  1327564
             512       4     2923     2407    25018    25028    27225    13941    38018      3043     29170   990168  1497750  3104171  3259661
             512       8     7223     4150    48047    62179    61798    30372    52572      6054     42524  1118011  1723770  3366987  3762197
             512      16    14159     7941    63280    91119    83811    48734    78287     15234     52454  1237168  1740536  3762197  4000485
             512      32    25783    23172    76360   127964   126577    52540    76784     32176    103185  1261144  1904125  3527371  3610395
             512      64    26825    48604   148575   208053   204545   124061   123469     46281    110770  1242177  1842059  2922519  3158966
             512     128   103539   103245   234548   281312   270914    86283   121554     81959    203248  1430887  2009236  2535981  2600470
             512     256   140003   117350   272046   274972   278394   220984   224754    267339    222219  1249404  1975959  2099600  1999881
             512     512   343828   346379   339318   372064   342675   341585   306397    340017    136827  1201856  1875849  2256220  2244430
            1024       4     2527     2803    24696    24691    25436    14899    31974      2476     30053  1027060  1501313  3142339  3422814
            1024       8     6077     5556    47224    47206    48824    20618    48948      5168     47034  1137798  1684429  3618930  3880507
            1024      16    11511    10708    81586    87417    73457    34091    66832     12027     61820  1183575  1720874  4048778  4178773
            1024      32    18665    17712    88085   105816   108028    95601    96106     17951     88781  1236742  1786736  3791442  3863055
            1024      64    47781    31342   135737   180629   179025   138561   133525     37125    142581  1220228  1720874  3066069  3191372
            1024     128    76668    87581   220223   254655   259690   119921   181945    112304    186828  1302766  1848247  2837198  2976816
            1024     256   104852   160297   239249   257541   267936   170436   136622    195050    264667  1404591  1875690  2541692  2426801
            1024     512   269044   232087   327140   358307   327140   264260   291900    293155    286832  1172909  1907343  2478620  2455943
            1024    1024   310020   302424   251097   296126   354346   347607   338058    330310    253587  1270773  1973059  2510493  2632033
            2048       4     2554     2587    25634    25517    25947    16104    31232      2565     27881  1032716  1476744  3292669  3390131
            2048       8     5288     4979    47409    47409    46560    27784    47418      5079     44754  1130878  1685687  3644736  3946119
            2048      16     9958     9698    81714    87810    69952    41375    65001     12512     65352  1190598  1756343  3915540  4104506
            2048      32    19680    18415    94117   102246   102414    64184    97282     19741     96010  1229979  1790015  3828288  4120256
            2048      64    35102    37189   151715   167087   167074   105052   132969     40664    141524  1249662  1780738  3423913  3513544
            2048     128    62168    65818   238802   236599   244422   133196   189402     81019    259179  1260296  1804681  3390131  3384788
            2048     256   127253   114080   237364   229286   237528   198163   251227    143798    279358  1250389  1668983  2805512  2852087
            2048     512   178819   177500   252060   285476   297416   234974   243639    282639    296943  1346425  1718053  2705656  2745435
            2048    1024   190956   216192   292903   290782   313000   251382   300024    297808    277060  1225766  2089598  2660406  2774700
            2048    2048   237305   165147   287405   368875   394834   233207   309037    274344    367880  1348327  2068465  2763987  2864451
            4096       4     2625     2596    25807    25837    25934    15343    32006      2618     26057  1023232  1434667  3036489  3390670
            4096       8     5342     5222    48169    48158    46904    27089    48500      5368     45581  1145415  1601284  3477139  3908241
            4096      16    10327    10279    86877    88249    71085    46087    64018     10891     65944  1176316  1686979  3727618  4059701
            4096      32    17782    19513   101665   103002   102964    65217    96473     22033     96242  1200817  1754873  3640724  4000150
            4096      64    34952    36228   174015   168892   168774    90989   152835     38214    156599  1161994  1656241  2910951  3145455
            4096     128    61345    60630   232979   233083   231504   155433   177893     83747    198595  1224090  1705230  3182750  3425146
            4096     256    98419   112324   231897   257384   248516   213478   226236    146373    271980  1175028  1601284  2974454  3077833
            4096     512   154741   149293   283754   328362   288859   186563   283539    210115    280337  1204015  1558009  2696655  2894765
            4096    1024   169228   192571   252824   355060   312004   252619   287376    185700    283890  1326036  1697480  2386820  2634219
            4096    2048   190165   190015   331498   297261   401175   186990   352011    205508    274975  1288444  2377242  2357991  2357991
            4096    4096   191977   203993   301354   305834   332062   245623   314012    217041    379256  1286418  1822835  2408233  2391139
            8192       4     2583     2618    25863    25862    21466     5445    31430      2669     26748  1044375  1398169  2568029  2772107
            8192       8     5154     5266    49520    49559    48081    27390    48875      5153     44382  1133356  1516195  2856454  3068160
            8192      16    10053    10133    87764    89399    70277    46377    68903     11646     66145  1223210  1644336  2941303  3165394
            8192      32    18791    19288   103388   103722   103526    69124    98019     20454     97378  1236726  1651290  3010630  3285873
            8192      64    35371    35777   168868   168569   167858   105450   156967     38412    157124  1232423  1653913  2866224  3022813
            8192     128    62618    66416   235660   235857   234512   142648   203295     76115    211122  1256995  1669422  2880400  3029744
            8192     256   104354   100230   230728   232146   250620   223769   230429    136866    233969  1160182  1560118  2731558  2773226
            8192     512   130460   127426   258526   269155   280355   201103   258276    193289    270326  1145255  1514792  2563240  2620719
            8192    1024   189073   165521   212283   235692   302042   222791   258856    183426    284819  1222122  1575642  2545579  2624121
            8192    2048   169288   169880   302689   294357   308295   214170   318618    181762    301309  1277797  1600300  2193295  2191476
            8192    4096   212592   202596   318866   310092   323947   223398   364982    190095    338316  1214691  2166056  2067148  2034709
            8192    8192   197783   179146   320039   313642   355030   193188   368825    197401    324115  1220126  1654949  2290068  2298493
           16384       4     2557     2626    23851    16301    16406    13174    33083      2647     26508  1027276  1362378  2674137  2795883
           16384       8     5306     5245    49848    49146    47557    27119    48627      5272     43952  1131188  1521089  3010736  3144796
           16384      16    10127    10081    91110    91090    72282    45824    69552     10990     66060  1201876  1618993  3188719  3322059
           16384      32    19096    19420   104617   104352   104657    68941    97073     21201     98142  1226086  1665894  3169015  3348444
           16384      64    35035    35517   173717   174197   172158    93957   157511     37924    159582  1203034  1617050  2540949  2667494
           16384     128    61212    61645   236196   237273   236886   142516   207353     77808    215250  1236989  1666904  2975151  3063483
           16384     256    98031    99063   240241   241403   233217   187954   225876    144008    237686  1160923  1551201  2776454  2787830
           16384     512   139462   140898   268207   272821   261482   190786   274945    169214    236070  1117611  1456760  2500635  2533455
           16384    1024   170789   170878   268589   314099   295985   204406   269136    191520    271150  1125113  1473755  2447989  2425096
           16384    2048   176355   174333   293683   301060   317809   199990   305450    175839    323506  1192698  1522369  2470075  2460435
           16384    4096   177933   175474   319419   331701   335187   195478   321817    186829    271465  1362162  1732854  2354712  2353664
           16384    8192   189185   190875   304614   320783   326882   184437   343668    187672    321550  1284504  2331860  2330279  2353422
           16384   16384   189636   190713   315763   308393   326316   183477   376809    184814    304444  1134943  1498566  2031689  2008824
           32768      64    34569    35053   173985   172765   172690   100773   156492     38040    159386  1232527  1651954  3024837  3062719
           32768     128    61524    62315   232256   237449   234981   134092   207854     76980    210512  1227957  1661821  3002370  3045684
           32768     256    97565    96770   232352   229202   234595   185117   234554    145218    231649  1132706  1545807  2784261  2833395
           32768     512   137830   132824   248875   257456   266196   204807   264324    194753    251355  1088704  1463318  2464308  2488807
           32768    1024   167149   165425   280207   267229   274687   219420   291002    185995    277732  1095551  1475033  2602083  2582186
           32768    2048   167678   170955   301043   304478   302050   205624   311172    181200    307996  1120817  1463910  2561206  2606228
           32768    4096   173622   164942   310182   323775   341376   166755   302251    191841    335177  1179340  1532927  2301280  2311343
           32768    8192   172743   175178   326159   318271   337709   181176   321415    175810    337143  1354721  1730559  2143671  2152703
           32768   16384   187184   182638   327460   318049   318730   179820   334534    197619    318733  1283962  2327114  2242224  2246402
           65536      64    34565    35189   173197   173199   133393    58271   112544     38593    163297  1212439  1647170  2894463  2964352
           65536     128    61603    61922   238244   238650   238290   147492   213727     78618    215556  1209063  1648366  2867200  2913236
           65536     256    94712    96772   236542   235945   226238   117384   178842     99369    183223  1115943  1510319  2692985  2764876
           65536     512   131026   136710   259006   256961   262118   204974   256403    188142    257987  1088565  1475737  2612962  2652089
           65536    1024   165838   168465   278998   276762   269457   219282   276338    185406    280837  1090613  1443051  2578620  2587407
           65536    2048   167003   158865   312324   313602   305167   181606   306793    177141    297115  1076033  1388505  2541123  2563996
           65536    4096   167279   156974   311374   331240   341324   183397   317399    184473    325053  1090011  1403341  2124482  2127113
           65536    8192   180111   173928   326080   324427   332666   177585   325457    177525    333080  1159392  1506784  2212407  2212496
           65536   16384   185603   203857   314996   320128   313741   191688   314386    193069    306012  1318600  1675341  2233457  2271215
          131072      64    34665    35151   139434    93177   121955    96054   163422     38221    162975  1203322  1639159  2893743  2927085
          131072     128    61037    62176   228886   152492   159890   113426   215040     77714    215486  1209041  1647727  2951078  3023363
          131072     256    66826    97302   230540   183466   189699   132130   231830    143917    235271  1123923  1510584  2770321  2807228
          131072     512   132521   134238   257362   262705   217889   148483   216952    190709    260527  1090757  1437195  2585506  2608447
          131072    1024   162866   166835   269264   276438   245887   179792   245675    167940    241709  1070447  1403957  2538141  2596251
          131072    2048   167364   170260   303118   302205   283044   167541   281979    168391    271115  1056485  1372509  2512838  2567574
          131072    4096   165232   168839   318966   333573   305457   167828   295911    177342    298103  1068387  1376330  2203149  2240437
          131072    8192   166722   170751   301188   312076   315058   170036   303759    174745    307722  1109678  1432510  2212040  2249734
          131072   16384   178861   186561   302737   308610   296959   191070   300499    182792    309669  1187247  1525710  2220313  2224770
          262144      64    33957    35473   116364   120922   174188   100281   162869     38386    163046  1203543  1644513  2903999  2978569
          262144     128    61699    61649   185702   155486   235380   146822   216552     77562    216045  1199047  1643967  2963652  3020895
          262144     256    96861    97358   204503   185111   228081   183803   233303    144008    234819  1117332  1494096  2733004  2799400
          262144     512    98930   113522   240407   219473   234718   206291   260040    189027    260145  1080591  1439063  2587848  2580790
          262144    1024   163343   162082   269079   248683   245113   184837   271042    191787    275885  1071742  1407016  2584429  2631885
          262144    2048   164192   163273   297215   284726   280757   168232   280228    180885    302993  1052892  1361941  2557575  2583440
          262144    4096   165063   163611   314392   301270   302498   167277   301339    173636    296490  1042384  1358126  2185352  2218981
          262144    8192   175078   167034   322587   309396   309408   173053   305080    173314    311149  1070452  1373797  2157636  2187339
          262144   16384   187092   185024   313420   303154   304464   186007   311833    186430    302389  1087436  1388460  2189826  2215498
          524288      64    34917    35524   117758   175330   174322   101735   162952     38372    126534  1201159  1647362  2924066  2932982
          524288     128    61505    62107   171142   238520   238614   141084   215522     77739    164526  1201715  1642691  2974584  3020508
          524288     256    96098    97191   196285   231482   237367   180703   233762    143563    190806  1117725  1497109  2785563  2804458
          524288     512   129902   136103   230686   246197   261973   202417   259969    189324    230309  1081282  1439003  2574836  2594393
          524288    1024   164484   165330   260187   254703   273669   208049   271224    186867    254215  1068279  1399818  2552460  2607842
          524288    2048   154906   165834   286738   282363   290233   185970   306984    177552    286782  1047313  1369184  2556243  2578000
          524288    4096   166038   167563   306801   301413   301732   166373   321407    183177    309192  1044727  1356333  2272782  2292899
          524288    8192   169960   172491   315043   309557   310891   173201   305545    176688    313034  1050157  1342593  2192638  2203872
          524288   16384   186858   182190   311357   309657   306842   185492   281805    184093    285256  1052994  1372783  2213745  2247327

iozone test complete.
