	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 08:45:36 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           65536   16384   191726   180335   322964   319837   317676   188598   321248    198315    315180  1321154  1693256  2245829  2272548
          131072      64    35005    35163   137287    92760   117888    99410   163381     38129    163221  1203778  1635575  2842410  2860766
          131072     128    61234    62131   230163   152930   163983   107475   214831     77964    216550  1202341  1644278  2952060  2989837
          131072     256    96240    96309   231493   188728   190198   131619   232316    144064    237927  1117340  1510775  3010104  3049323
          131072     512   135546   137540   260031   223577   214671   154757   216181    195605    260224  1080051  1443190  2617139  2653866
          131072    1024   166497   164214   278254   272338   250443   177146   243665    162499    243183  1074317  1402124  2575948  2625212
          131072    2048   154218   154559   282913   285360   272672   173355   279273    164273    309856  1055372  1369658  2510910  2528452
          131072    4096   178532   177742   308920   312977   310204   176328   289567    183191    291432  1060649  1373648  2156287  2189897
          131072    8192   176992   183471   291147   298592   294186   182955   298892    189816    299081  1116902  1436989  2246039  2286031
          131072   16384   189975   188317   301269   302170   300378   185889   303578    199069    314969  1166588  1498512  2109505  2150761
          262144      64    34983    35598   116782   122063   174802   101699   163787     38510    163722  1201431  1643144  2926141  2966499
          262144     128    61602    62291   183172   155670   237156   144811   217109     78133    217048  1195050  1622146  2867786  2909124
          262144     256    96437    96973   208995   181812   224408   180041   235423    144059    235978  1106676  1493638  2943350  2983799
          262144     512   133577   129200   241211   219225   235436   200604   260342    192846    261032  1076103  1426997  2559546  2581305
          262144    1024   161195   163614   259680   253499   243666   196705   273974    186512    276397  1074074  1410878  2597771  2629223
          262144    2048   163658   162578   298667   283942   283518   172056   280602    182322    306002  1049734  1374482  2531029  2558873
          262144    4096   175600   174808   310444   295978   300299   180431   293056    187857    296010  1047562  1361066  2228412  2248215
          262144    8192   182266   184869   311610   306222   304123   186948   297526    185200    305251  1060152  1373452  2185426  2215364
          262144   16384   190164   191350   310634   301797   306912   191714   301401    197432    301946  1103216  1444965  2251594  2278757
          524288      64    35147    35663   120746   175788   174812   102483   163254     38439    126868  1202605  1643855  2935099  2952518
          524288     128    61715    62753   170200   239954   238717   143490   215894     77656    162157  1190089  1622484  2968316  3010983
          524288     256    92374    97396   196204   230052   235955   179517   233134    143398    192395  1110018  1510289  2981250  3018961
          524288     512   132454   135440   232115   250184   264085   201562   261239    191638    226591  1079235  1437074  2567924  2596372
          524288    1024   165454   169264   256160   257732   274699   210697   273324    190417    254304  1061213  1396109  2549037  2598544
          524288    2048   166551   167860   289435   284674   282881   186430   309208    178322    288602  1037994  1355631  2511992  2564797
          524288    4096   168623   172540   302290   296491   294735   180362   301905    195052    299729  1044458  1365062  2229360  2260251
          524288    8192   183554   179779   309077   306188   304114   187201   304833    193197    308068  1044706  1351340  2221079  2254710
          524288   16384   189942   188736   310155   304706   305832   189045   303393    190107    303469  1065496  1389317  2231990  2245480

iozone test complete.
