	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Mon Sep 26 07:12:57 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
            2048      64    35614    35039   149315   172551   171971   109249   134436     39990    140883  1228396  1739978  3368858  3465352
            2048     128    63725    65649   229237   235807   234782   111165   193132     80977    271474  1267362  1815744  3447273  3548378
            2048     256   120997   106894   236925   240797   248272   233150   272923    145963    285438  1254956  1722187  2972495  3002627
            2048     512   185356   189227   270082   314594   299542   241678   215942    210698    278606  1339497  1705094  2779189  2859683
            2048    1024   190545   271114   325230   270184   370818   298108   300380    295016    276232  1180454  2050198  2645657  2639154
            2048    2048   261921   192608   290614   396145   396145   227332   327362    260460    371218  1328106  1963500  2646472  2812862
            4096       4     2601     2670    25679    25644    25999    16096    32122      2648     26204  1060563  1540407  3082251  3459633
            4096       8     5348     5257    48027    47923    46698    27684    48090      5318     45124  1181818  1814939  3577048  3961410
            4096      16    10140    10151    87239    88491    71397    46007    66623     10604     66081  1204015  1759366  3596518  4055868
            4096      32    18944    18599   101654   103235   103118    66084    96697     21782     99289  1227413  1752009  3634562  3968731
            4096      64    35662    35652   169529   172520   172115    94416   147444     40547    153482  1226712  1720256  3396032  3683658
            4096     128    63524    61936   223225   222936   231136   151206   179610     79949    218640  1228203  1683507  3271230  3465216
            4096     256   102945   114231   248228   236146   241155   217800   225091    152721    279630  1182062  1637768  3157596  3292546
            4096     512   136161   151378   254694   286012   265922   260692   278637    206889    285698  1223480  1579060  2717987  2791747
            4096    1024   171315   226447   301465   278487   303291   249439   293052    226561    320598  1360802  1688969  2552044  2864359
            4096    2048   203599   225502   275160   283656   318388   219708   293343    253874    342933  1258708  2356697  2379876  2362206
            4096    4096   286031   199155   402831   364506   406347   256803   333791    212614    332358  1261481  1777753  2259080  2294686
            8192       4     2565     2590    25850    25842    21335     5511    32305      2603     26754  1076911  1440973  2545768  2758310
            8192       8     5335     5362    49426    49215    48150    27103    49275      5317     44211  1192806  1613905  2875338  3138791
            8192      16     9696    10232    88196    89070    68927    44347    67958     10964     65912  1262445  1693615  2988633  3219976
            8192      32    18505    19358   101902   104066   101931    73177    95588     21038     97512  1246507  1686963  2974661  3245524
            8192      64    34743    35627   172995   168555   170470   100431   157948     38227    161616  1241014  1665054  2873415  2990714
            8192     128    61931    65368   235457   236107   232049   147515   205210     80233    207670  1200306  1606886  2505302  2658845
            8192     256    98263   103457   240389   239007   248424   212161   230352    143840    228380  1161319  1558278  2835475  2972345
            8192     512   139407   139466   267004   275166   264147   199396   263128    184325    280710  1152361  1515928  2522962  2514469
            8192    1024   167306   175106   268599   287286   279191   237310   284732    189292    276811  1213618  1558561  2564962  2553714
            8192    2048   192137   185797   320801   364753   319002   197797   301499    192237    299972  1357190  1761694  2479450  2451849
            8192    4096   230254   207192   318222   304502   327707   219342   325195    194505    331485  1284197  2418540  2351988  2339975
            8192    8192   248377   204375   319302   321215   327616   227094   283723    183065    309352  1235614  1676264  2314129  2333935
           16384       4     2596     2613    23258    15799    17173    13014    32925      2638     26590  1067224  1415938  2655024  2791114
           16384       8     5185     5267    50018    50048    48212    29040    49090      5244     44397  1188531  1595796  3019600  3130898
           16384      16     9924    10133    90637    89601    69351    46647    68513     10891     66263  1205312  1618802  3051648  3234039
           16384      32    18321    19196   103018   104871   104848    70377    98262     20910     98958  1248201  1684226  3190051  3377408
           16384      64    34718    34960   174294   170022   172129    96932   159289     38276    161540  1207176  1613860  2501818  2585499
           16384     128    63645    62197   235354   235148   228348   143739   207093     77297    215023  1213357  1633812  2798388  2885577
           16384     256    96409    98097   236766   235747   229934   197847   226129    154490    230510  1113645  1495696  2523315  2591544
           16384     512   138361   139518   260299   259553   271884   190378   244993    203283    256216  1114927  1469689  2557974  2591153
           16384    1024   170613   169741   275463   277987   268203   223999   287964    194651    279095  1133128  1491767  2556831  2549244
           16384    2048   181862   172744   326980   312647   302913   199529   293199    193146    295442  1188264  1564978  2587543  2562839
           16384    4096   196417   191634   316506   323053   319257   189684   322863    207892    298793  1373021  1751001  2336935  2346591
           16384    8192   203353   209570   325816   325881   312486   223953   335785    210191    308352  1224339  2201291  2237340  2239746
           16384   16384   222738   177691   306099   326264   321613   195863   338666    208164    333056  1256738  1717780  2370061  2401955
           32768      64    34573    35287   173839   173687   172915   101118   160875     39086    161809  1216685  1664034  2998506  3078291
           32768     128    61466    62871   235054   235115   234057   142008   209428     77174    209287  1203463  1653285  3079670  3126966
           32768     256    99141    97651   234361   236400   236112   180666   230848    145404    230954  1141142  1535308  3060400  3125473
           32768     512   134313   136794   263349   254417   261925   192819   270523    193852    256758  1078952  1460239  2476029  2475850
           32768    1024   172099   164665   269684   271899   270483   213017   284756    185051    288531  1108818  1473310  2645559  2661234
           32768    2048   181971   167259   300552   302189   309374   197696   303942    190601    290875  1111796  1446576  2519282  2488086
           32768    4096   188931   184592   320975   305028   308980   196034   326292    194510    336036  1185750  1533937  2334387  2365932
           32768    8192   193821   184767   320493   340677   326797   188661   313113    189117    313710  1338011  1722447  2295323  2307307
           32768   16384   199695   178789   316920   325680   332356   180291   321204    185608    325579  1267468  2317227  2321964  2332565
           65536      64    34393    35252   174156   174165   135009    57212   110235     38414    163864  1207724  1645563  2866452  2941072
           65536     128    61704    61787   239150   238820   238595   147351   214865     77070    214799  1189531  1623702  2978388  2975905
           65536     256    96204    98123   232596   240523   226288   119158   188011    103225    177052  1115431  1489144  2845179  2884742
           65536     512   128178   132582   254317   258575   269318   209585   253203    200368    262694  1091539  1426649  2542910  2520710
           65536    1024   162699   167142   276096   263186   272239   210505   278019    182753    275274  1070814  1413022  2526641  2537791
           65536    2048   167180   159496   318278   301191   306573   178913   310414    177084    300091  1081950  1409740  2539057  2580581
           65536    4096   181414   186264   304446   308999   324718   196128   304140    206832    332558  1086595  1412870  2146832  2167417
           65536    8192   190820   182768   328241   328992   316742   188958   323380    187099    305557  1177329  1510187  2256837  2242458
           65536   16384   196635   199133   308925   320131   334120   188184   310794    194108    322101  1301296  1666817  2197128  2204458
          131072      64    34735    35337   141733   101164   121504    95211   163304     38259    163242  1211151  1639526  2856233  2906703
          131072     128    61776    62067   230416   153328   161747   114839   213779     76781    217078  1189531  1631793  3012099  3057276
          131072     256    96611    97497   233743   184753   185111   135974   234354    143922    235541  1119978  1511282  2931205  2956331
          131072     512   131799   135863   261469   263567   219901   149044   221397    192799    262744  1078720  1437161  2518871  2570744
          131072    1024   167154   168593   270623   275190   249322   181506   245167    167978    250591  1077866  1406802  2579247  2605134
          131072    2048   167149   166489   301696   310342   286430   174938   278789    169276    279545  1062377  1386637  2579755  2571502
          131072    4096   169289   178215   312901   310430   294698   177529   290248    187777    286603  1065953  1369914  2164300  2203740
          131072    8192   177239   174379   299195   315430   304507   180258   305099    184822    302475  1103411  1427252  2213643  2261264
          131072   16384   181010   185448   304509   306726   303030   182023   308433    196046    322574  1168127  1522144  2222997  2258848
          262144      64    34596    35300   116834   122580   174671   101021   163187     38120    162824  1204589  1641662  2873257  2912584
          262144     128    61256    61859   185112   157700   238459   143633   215282     76652    216542  1186494  1619062  2938269  3011141
          262144     256    95255    97114   204999   186502   226813   182111   234043    143272    232488  1120053  1513682  2990665  3030111
          262144     512   132212   131031   240468   221612   237478   206475   260935    189980    260623  1077434  1427761  2583925  2579446
          262144    1024   164405   162401   263606   251428   247037   196459   273959    185826    273966  1071896  1396648  2606349  2556077
          262144    2048   163815   161672   290590   280462   279757   173981   276594    183104    305954  1049680  1365624  2522991  2575874
          262144    4096   177309   176969   305920   295283   294187   179550   293149    190483    293839  1053066  1364566  2186978  2223370
          262144    8192   185867   181088   313946   303079   303327   183110   301903    185273    304792  1073032  1393892  2233559  2246598
          262144   16384   191053   187059   314294   305714   309209   189721   305672    190416    307966  1116451  1455917  2257154  2283665
          524288      64    34737    35294   120340   175857   174828   102090   163230     38104    125600  1198997  1640244  2897837  2941161
          524288     128    61237    61913   171460   239363   238502   138947   215587     76764    164099  1185970  1622660  2943602  2933259
          524288     256    95967    97158   196020   231831   236380   180597   233401    142516    192681  1121045  1513066  3021292  3059251
          524288     512   133039   134970   231571   249863   261838   201120   259762    192440    227357  1083839  1434907  2563054  2588490
          524288    1024   162269   166479   258186   257286   274489   212172   273460    188133    252865  1066317  1395630  2582814  2575925
          524288    2048   165916   166496   288473   280051   288881   187561   308939    177394    287399  1041148  1359548  2544692  2563365
          524288    4096   179019   178944   300775   294739   294552   181162   313673    195506    299561  1041175  1358868  2245920  2263364
          524288    8192   181424   180411   310773   304921   305189   185329   304941    190358    310929  1050704  1358213  2215504  2232561
          524288   16384   187438   186760   308256   306710   307126   188777   305276    192338    304287  1063425  1378591  2211736  2238586

iozone test complete.
